,UKESM1-0-LL-r1i1p1f2,IPSL-CM6A-LR-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,UKESM1-0-LL-r4i1p1f2,GFDL-ESM4-r1i1p1f1,CanESM5-r1i1p1f1
2004-03-01,10.118975436960293,9.77796987820956,9.124622868686881,8.244666334416971,9.922529909843758,9.309300287564897,10.483610275353536,9.727897212323509,8.675802515695224
2004-04-01,11.145366263500794,10.547237162482274,9.816940608813079,9.232456479987787,9.982989845513243,9.676117605764249,10.825960375469501,10.487124935670963,9.693183942988579
2004-05-01,12.579175813705193,11.657712478113215,11.586773389446291,11.006714124793694,11.02539321512017,10.693628363705642,12.027990936349815,11.38853419328394,10.612106243774358
2004-06-01,14.035541491570227,13.166992146366207,13.657810411527375,11.810026224093564,11.881819452691467,12.751294025444196,13.166172149341412,11.965449452802726,11.731689133253452
2004-07-01,13.397211028058422,13.74447796390749,12.329965065138266,11.345646942141324,11.755336836887182,13.263167097531095,12.776988662921193,11.353163187043025,12.570747286154122
2004-08-01,13.323298100876324,11.617904733516655,12.312522276672125,12.339351109911506,12.83731049932493,12.715461750264359,12.690034436583984,10.706318077336476,12.251660125039239
2004-09-01,13.69619024537846,13.742957904788616,12.298646541818854,11.99455278987284,12.105517682554435,11.930649373742812,13.632741977070525,11.392700381968439,12.493256765817655
2004-10-01,13.403612503965602,13.413543068528096,11.301757555595115,11.299938797370567,11.52295462953918,10.702166982760126,12.998903607683367,11.913239397629125,11.73843782779989
2004-11-01,11.92590924003575,12.947027083021634,10.556019570771692,10.151964156259297,10.431816777841236,9.984740129885862,11.964061128764039,11.903245838019135,9.86861033201003
2004-12-01,11.163648730112312,11.023135635783873,9.533907036305457,8.906387326224676,9.539477883730331,9.1626070010668,11.467952761489544,10.330731039961453,8.73073633914906
2005-01-01,11.33356144197968,9.131328581200636,8.64984693604461,8.632956244468808,9.342342503623435,8.770607500472035,11.045535125132806,9.583050917638671,8.021303251616734
2005-02-01,11.461823672845044,8.585420535586193,8.34741341273917,7.904590837758121,9.590669013409773,8.164686192246492,10.681955539276537,9.262396456011432,8.441826262904533
2005-03-01,10.66957556116205,8.342165740126331,7.943932193789418,7.613353651874478,10.038910628043816,8.248643016461555,11.225956260707076,9.45140455278347,8.17430591192904
2005-04-01,10.531704879826382,8.708972879234187,8.98074952067543,8.032138187128709,11.931383038024428,8.737921935835574,11.645978017681115,10.028657180665158,8.648193896746166
2005-05-01,12.422208817900515,9.576896246823457,10.743086281614909,10.022707380853284,12.434427443428431,11.633022812022867,13.189694720115227,11.725164286846125,10.497187361189823
2005-06-01,13.688175307377096,11.775416177487266,13.154205663934706,11.937958817127653,12.298077220515433,11.389135537475214,12.740020080251648,12.399363729809805,11.872576790145168
2005-07-01,12.5408439663264,10.754620142189713,11.681383502367835,12.372924162666981,13.407458236213467,12.169099446406744,12.648788521006928,12.314378768239653,11.128578560315349
2005-08-01,13.070097321590907,11.326530191337607,11.298288738474355,12.41254672797897,14.102371206571961,13.041328765541445,13.015702344861175,12.501189421147098,10.981975321845967
2005-09-01,12.740411436989078,12.408693525623095,12.342927860220769,11.004665671330716,14.007848309251154,13.030499809024112,12.874143442843533,13.240945400610235,11.463016581653731
2005-10-01,10.973218492893643,13.062529242579007,12.122809190052926,10.892391734269793,13.847519696097558,12.678490850586007,13.034719280686915,13.361093364657245,12.79746302401768
2005-11-01,10.249940345098167,11.617926014723544,10.654347668534387,10.28442213390077,12.161804658854921,10.645596242609576,11.730490495596195,10.980359792572091,10.60033149367874
2005-12-01,9.187901372928822,9.943737667601633,10.010565699631636,10.15489531018321,10.99994117603004,8.485142772509818,10.096503346236679,9.833356016236667,8.148832921523967
2006-01-01,9.536315752970287,9.251716990766056,9.247713452857287,10.30141027733063,10.750850256292352,7.887382536704179,9.447952000560473,8.993336983688392,6.877020369952771
2006-02-01,9.003836918653999,9.99518289578457,8.709196860899443,9.824848249499736,10.216960344246203,8.09419228771843,9.094288359002633,8.515441829343413,7.135125612295412
2006-03-01,9.077989665145717,10.449057244110964,8.514177660564691,9.391218094612087,9.524547574867485,8.442129743364935,8.71478138825451,8.944651286002767,8.238000481787568
2006-04-01,9.266035217309962,10.394189639893833,9.562334539104008,10.091842415949358,9.60076190321889,9.590830524726492,9.262781915214171,9.375300576377862,9.525626418758641
2006-05-01,11.167635787618444,12.212308930721756,10.020223433107681,9.9686544520101,10.451571071722242,10.036815450628843,10.88592571255635,10.849170267081464,11.781753105377675
2006-06-01,12.915967510442483,13.227440885727914,10.732059494761165,11.424337937630868,11.83373033817265,12.622966873309537,12.70123901884816,12.077479772851405,13.007616210210045
