,UKESM1-0-LL-r1i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,IPSL-CM6A-LR-r1i1p1f1,CanESM5-r1i1p1f1,UKESM1-0-LL-r3i1p1f2
2005-09-01,0.3973979072717347,0.3757601955826495,0.6001595501703195,0.34392649815454657,0.3890234665616738,0.4386560393381487
2005-10-01,0.3837031210228159,0.37522505482319257,0.5864647639214007,0.3099451516331433,0.3359021274579513,0.4249612530892298
2005-11-01,0.38792594214915604,0.41513884430246384,0.5906875850477407,0.31955048397058405,0.34012494858429143,0.3280479484931052
2005-12-01,0.4156263653488069,0.4479646556183291,0.6183880082473917,0.3418683959591343,0.3678253717839424,0.34907564969204985
2006-01-01,0.4435692555602517,0.4889150008790154,0.5177476637111564,0.4080290303107006,0.4784126359059109,0.39233690296104134
2006-02-01,0.4670467882892606,0.4434178271517381,0.5412251964401653,0.4124259395287165,0.5018901686349198,0.4256209473683764
2006-03-01,0.47874020196822903,0.4342311842065529,0.5529186101191337,0.4286075181328999,0.5135835823138881,0.42403322034018776
2006-04-01,0.4807166444198641,0.4866651558812958,0.5548950525707688,0.4403944671659082,0.5155600247655232,0.4205644528071617
2006-05-01,0.4755370065038049,0.4692616034205492,0.5497154146547096,0.4399967812542538,0.5103803868494641,0.43227408466516837
2006-06-01,0.4574896337539781,0.486567755625962,0.5316680419048828,0.39514012107300656,0.4923330140996373,0.41820145855839
2006-07-01,0.431396202334978,0.46792233938124894,0.5055746104858827,0.3830173244108493,0.4662395826806371,0.37395891626119493
2006-08-01,0.3994236277680791,0.4252101291140334,0.4736020359189839,0.3638834025185279,0.4342670081137383,0.3679648337907002
2006-09-01,0.3859894505630337,0.4414364264015894,0.4601678587139385,0.3504492253134825,0.4208328309086929,0.4227841728682898
2006-10-01,0.35309895127248314,0.4018069696855345,0.4464730724650196,0.3367544390645636,0.407138044659774,0.4221155387207354
2006-11-01,0.4760462746765316,0.37166550763413575,0.4506958935913597,0.3141679727594834,0.4113608657861141,0.3276372591366299
2006-12-01,0.40421790864010587,0.4053986157674022,0.4783963167910106,0.3686776833905547,0.43906128898576496,0.4410126309453619
2007-01-01,0.4368958111176978,0.5298568712852968,0.5873031737954026,0.41290706629528,0.4457343263213666,0.45098099282400894
2007-02-01,0.4603733438467066,0.5603561999327381,0.6107807065244113,0.4363845990242887,0.4692118590503754,0.4744585255530178
2007-03-01,0.4720667575256751,0.443542606242021,0.6224741202033798,0.4480780127032571,0.4809052727293438,0.4861519392319862
2007-04-01,0.4740431999773101,0.4213721825146925,0.6244505626550149,0.4500544551548922,0.4828817151809789,0.4358194699847037
2007-05-01,0.468863562061251,0.4380962915358861,0.6192709247389558,0.4448748172388332,0.4777020772649198,0.4131874938228334
2007-06-01,0.4508161893114242,0.4854635943312814,0.6012235519891289,0.4268274444890064,0.459654704515093,0.39514012107300656
2007-07-01,0.4247227578924241,0.500899396423554,0.5751301205701289,0.4007340130700062,0.4335612730960929,0.3744430397696697
2007-08-01,0.3927501833255251,0.3814381951866527,0.5431575460032299,0.3687614385031073,0.401588698529194,0.3599890818107603
2007-09-01,0.3793160061204798,0.3664737942423975,0.5297233687981845,0.3553272612980619,0.3881545213241486,0.3563115999295713
2007-10-01,0.3656212198715609,0.4126204978435362,0.5160285825492656,0.34163247504914296,0.3744597350752297,0.3297726990094326
2007-11-01,0.3698440409979009,0.3894854951242568,0.5202514036756057,0.34585529617548305,0.37868255620156976,0.3394875610715363
2007-12-01,0.3975444641975519,0.4348662941532159,0.5479518268752567,0.3735557193751341,0.4063829794012207,0.35481403717487486
2008-01-01,0.479867967417043,0.5483590229000466,0.567036478787563,0.3884099141842167,0.42988401895484535,0.505839880267939
2008-02-01,0.40469727560828894,0.5725390667746462,0.5905140115165717,0.41188744691322543,0.4533615516838541,0.5293174129969479
2008-03-01,0.4163906892872574,0.5848334413923879,0.6022074251955403,0.4235808605921939,0.4650549653628226,0.5410108266759163
2008-04-01,0.4242931021235637,0.4396970522138725,0.6041838676471752,0.425557303043829,0.4670314078144576,0.5429872691275514
2008-05-01,0.4203343918392593,0.4267284774592201,0.5990042297311162,0.42037766512776986,0.4618517698983985,0.5378076312114923
2008-06-01,0.39514012107300656,0.4119533399586017,0.5809568569812893,0.40233029237794304,0.4438043971485717,0.5197602584616654
2008-07-01,0.3850447336905824,0.3802867766414729,0.5548634255622893,0.3762368609589429,0.4177109657295716,0.49366682704266535
2008-08-01,0.3865062345449093,0.4030007708784635,0.5228908509953903,0.344264286392044,0.3857383911626727,0.4616942524757664
2008-09-01,0.422288162419825,0.3822246489664953,0.509456673790345,0.3308301091869986,0.3723042139576273,0.44826007527072104
2008-10-01,0.4085933761709061,0.4764869196475662,0.495761887541426,0.3171353229380798,0.3586094277087084,0.40098408298507326
2008-11-01,0.4128161972972462,0.4816053912960722,0.4999847086677661,0.3213581440644198,0.3628322488350485,0.392502600412081
2008-12-01,0.4405166204968971,0.44327924525916396,0.5276851318674171,0.3490585672640708,0.3905326720346993,0.36071063440219103
2009-01-01,0.4772646921211389,0.3913680836635544,0.6243916278150922,0.4172137260962302,0.4679435025412743,0.4337827775458126
2009-02-01,0.5007422248501477,0.4090657835822186,0.6478691605441009,0.40469727560828894,0.4914210352702829,0.4133451170675896
2009-03-01,0.4744482723808528,0.4234000484556071,0.6595625742230694,0.4287633860101464,0.5031144489492514,0.4293937017856561
2009-04-01,0.42548061848726304,0.4276045996063541,0.6615390166747045,0.44171453854799625,0.5050908914008865,0.42222470621522923
2009-05-01,0.4608212236241034,0.4345061595383879,0.6563593787586455,0.42619765433490775,0.4999112534848274,0.4376240024986051
2009-06-01,0.4911850703148654,0.4185696835829678,0.6383120060088185,0.39514012107300656,0.4818638807350006,0.4074113756557133
2009-07-01,0.4650916388958653,0.4194534636364109,0.6122185745898184,0.3690466896540064,0.4557704493160005,0.4972190115465064
2009-08-01,0.4331190643289663,0.4395804055410778,0.5802460000229196,0.3749604566992141,0.4237978747491016,0.47354438918431674
2009-09-01,0.41968488712392094,0.4415531688949885,0.5668118228178742,0.4204355456503404,0.4103636975440562,0.3945652758081207
2009-10-01,0.405990100875002,0.5018043394260769,0.5531170365689553,0.375317832562851,0.3966689112951373,0.3808704895592018
2009-11-01,0.4102129220013421,0.44652564628665603,0.5573398576952954,0.3141679727594834,0.40089173242147735,0.38509331068554187
2009-12-01,0.4379133452009931,0.4843524185841521,0.5850402808949462,0.3418683959591343,0.4285921556211284,0.4127937338851928
2010-01-01,0.5176793180057384,0.4228982070698831,0.6106950925729491,0.4056835237086718,0.4571919130689752,0.38885580179636264
2010-02-01,0.5411568507347472,0.4842536419554848,0.6341726253019577,0.43570743224001385,0.4863556406789403,0.42927641082003437
2010-03-01,0.5528502644137157,0.4581087085149295,0.6458660389809261,0.4675290317745598,0.4659174904472068,0.42129798936036356
2010-04-01,0.5548267068653507,0.439634218426034,0.6478424814325612,0.4493772883706174,0.473363111027978,0.4226045181656385
2010-05-01,0.5496470689492916,0.4380853319070132,0.6426628435165022,0.4249260117663951,0.41990290790823337,0.44240315562184723
2010-06-01,0.5315996961994648,0.3959489900668287,0.6246154707666753,0.3985220668990226,0.42842212255411294,0.39514012107300656
2010-07-01,0.5055062647804647,0.39067386539158144,0.5985220393476752,0.3690466896540064,0.3819270264839776,0.37632557973326003
2010-08-01,0.4735336902135658,0.34024664152669004,0.5665494647807763,0.3585948409031934,0.33707411508710755,0.3639054057918386
2010-09-01,0.4600995130085204,0.43970758999376136,0.553115287575731,0.35465009451378715,0.3236399378820621,0.4471089493255083
2010-10-01,0.4464047267596015,0.4672073532295604,0.5394205013268121,0.3409553082648682,0.3099451516331433,0.46038409880587905
2010-11-01,0.4506275478859416,0.3229971509256669,0.5436433224531521,0.3451781293912083,0.3141679727594834,0.46460691993221914
2010-12-01,0.4783279710855926,0.4217027794765729,0.571343745652803,0.3728785525908592,0.3418683959591343,0.4923073431318701
2011-01-01,0.5290319005408132,0.5021214744206715,0.6690216278371487,0.5004061072739743,0.38659190512006375,0.3812197428792802
2011-02-01,0.5525094332698219,0.500909033720774,0.6924991605661575,0.4118467716015409,0.4305591182662094,0.40469727560828894
2011-03-01,0.4163906892872574,0.4761520420038998,0.7041925742451258,0.4163906892872574,0.4575000304917242,0.4345713291509483
2011-04-01,0.4183671317388925,0.5150778900225166,0.7061690166967609,0.4183671317388925,0.4260798633654737,0.4183671317388925
2011-05-01,0.4131874938228334,0.4590093986847626,0.7009893787807019,0.4212152855187032,0.4193123509170913,0.4359148984220901
2011-06-01,0.41052158065525457,0.4902444136910813,0.6829420060308751,0.5143264854677005,0.4148004118681368,0.5096957795201573
2011-07-01,0.3704772267412355,0.4682266581821084,0.6568485746118748,0.4882330540487004,0.4011688210549407,0.5248339173884711
2011-08-01,0.3749238561377963,0.4577276041447892,0.6248760000449761,0.4562604794818016,0.37772724920062783,0.3445891732449744
2011-09-01,0.3494104245967178,0.5147700748349057,0.6114418228399305,0.4428263022767561,0.3236399378820621,0.3481362051842819
2011-10-01,0.3340070032980565,0.4183792663719065,0.5977470365910118,0.4291315160278373,0.3099451516331433,0.4012734699258763
