,IPSL-CM6A-LR-r1i1p1f1,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,CanESM5-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,GFDL-ESM4-r1i1p1f1,UKESM1-0-LL-r4i1p1f2
1995-05-01,5.348078413442126,5.274104166387259,5.796561679551369,5.079552486886358,5.613989490655611,4.800516909917683,4.593173537439461,5.072746148526073,4.904654707721338
1995-06-01,5.362258914810093,5.259842642681602,5.7057260180934914,5.071321287738266,5.818095797370278,4.876810138628453,4.54604519916828,5.0235306281164185,5.0648173924231275
1995-07-01,5.3427068746778,5.443671841394397,5.790506185789818,5.3442365655011645,5.490571011813484,5.513002876265862,5.1197781939441205,5.203325012069062,5.529561212483262
1995-08-01,5.374465775545967,5.667356609344605,5.996397264544287,5.712434288111613,5.809608783429438,5.959502341324242,5.701912437269554,5.700059597673747,6.019810028184072
1995-09-01,5.846027239971509,5.644702353567202,6.067570129642579,6.170622605044855,6.327198761158688,6.31078006324092,5.3939313263559665,5.672231472925506,5.89386596488642
1995-10-01,5.479829990038433,5.715522411614645,7.44642513639112,6.6860027774085165,7.4590684792502175,5.9964498760790494,5.612058937366903,5.150895659336904,6.781298111709374
1995-11-01,6.213463486393616,5.745617045550411,7.446028252873938,6.091002283738479,6.6828774332247285,6.439057788616928,6.479852488719595,5.492802347635885,6.360213497311317
1995-12-01,6.258589244078901,5.861182189404877,6.337829039285031,6.476165027817057,5.895903923259933,6.334580607896442,6.1499037182006075,5.4354580364365495,5.965265124151689
1996-01-01,6.7503009324004735,6.507181145006933,6.341540378960838,6.03401671410337,5.117062057596239,6.197604080541798,5.562155747248074,4.949029993518414,5.95342869126556
1996-02-01,6.289367332435902,6.274717048302213,5.846874813011949,4.7260060597231535,5.266065769357006,5.802836363426841,5.182210112726192,4.851957945507248,5.8442871887708945
1996-03-01,5.303884341616494,6.089095918448911,5.711808458465478,4.541971313874376,5.629685351577648,5.237389349833588,5.072423488962741,4.70397699803576,6.35567388008479
1996-04-01,4.964444341117707,5.931871740229454,5.3013710196011035,4.960082912694032,5.842832821650977,4.860074979066209,5.195902252233125,4.5555751974567205,6.682411397844307
1996-05-01,5.0198904692201545,5.940464075720153,5.1795991430387245,4.919875914754721,5.907279387756644,5.203099002007873,5.149617797437634,4.921706058847366,6.762970064723823
1996-06-01,5.198123315877401,5.607486683627354,5.156482442432057,4.993914448893868,7.146798325270289,5.656856007634633,5.191832909111373,5.445397430236078,6.011969652835342
1996-07-01,5.493290321800092,5.9135847128668475,5.486200387987447,4.922774103794072,6.364356577751522,5.941234507539347,5.39124217106825,5.688820725584461,5.94667359711419
1996-08-01,5.910182369997648,5.886801065278185,5.897524827278168,5.408548732767827,6.089271470504335,6.269573518693764,5.705796725344078,6.165653551833128,6.191422109862317
1996-09-01,6.021716997749312,5.878574867839259,6.267297666964384,6.028663795278241,5.863233898147034,6.493029548960878,5.789556452689536,5.8552836300415505,6.262287624676549
1996-10-01,6.093626417751036,5.771271322299862,5.956607459130671,5.313755951171115,6.3480743601417124,8.167003434608228,6.012000966901282,5.6524136566749466,5.7083355333317645
1996-11-01,5.375916392017563,5.549643850781342,6.3388074156986365,6.0043789835765216,6.320136697456839,7.2636001738638125,6.028990447177698,5.239483604965173,6.274345068746537
1996-12-01,5.480555034564126,5.578911702034509,6.099017515802195,6.551961836496951,6.178714468710606,7.2731709454051865,5.905335106673707,5.479316470223342,6.9994383490158
1997-01-01,5.947106913421834,5.3209357163616255,5.474085987099778,6.972212453282862,5.679802123993308,7.133881255403267,6.046440193335142,5.353130325977685,6.931909654745071
1997-02-01,5.252008380575182,5.473415863224805,5.134350752977452,6.668133618701571,5.722039734618727,7.1589818871395785,5.747498502716159,5.280259159090707,6.36109285789502
1997-03-01,5.584683262879077,5.526588507145176,4.547848035730394,6.341172823624069,6.119397235346368,7.123192100376171,5.1034062294598845,5.005488797972643,5.627990401554646
1997-04-01,5.5396129241965175,5.1974333471949725,4.300748556432417,6.30727647514251,6.6015653950571105,6.963790592941786,4.558919194504477,5.1309859300659975,5.483578027584475
1997-05-01,5.329696026652412,5.174335293432363,4.420258503150865,6.352036292704322,6.1935029761298335,6.619136526163302,5.032499960668178,4.745027675237159,5.515872117570914
1997-06-01,5.345278565691318,5.218191600917238,4.479071235446937,6.395219215662498,5.719945735443393,6.59669191023381,5.209065641507967,5.214291589815762,5.6542221587935
1997-07-01,5.605309387002841,5.537241855989809,5.119132303521192,6.542190521920952,6.015446143258883,6.86081589742488,5.358099694225408,5.416487416277263,5.853133236207582
1997-08-01,5.920855342953116,6.1363939431144425,5.5316171134815075,6.7618347606172025,6.666278351661543,6.9843677616499065,5.826146693145136,5.951656231114214,6.000529030974718
1997-09-01,6.0904926076134025,6.0488937702504435,5.753905159644854,6.610310156409796,6.932396262153237,7.093953987563299,5.990702933604117,6.048491180958752,5.933063373019768
1997-10-01,6.055431323938457,6.1179873912023055,5.0920570241025995,6.182474431297772,8.11555455274533,7.377076759048716,5.855143076221267,5.8254342867747955,5.962686118540645
1997-11-01,6.526953337332486,6.6084448209821565,5.094972597571383,6.42181313359024,6.668621234601865,6.4069450441707065,5.943830052848207,6.163573789368969,6.014818806161278
1997-12-01,6.8296087401136685,6.284603771695688,5.588698929165052,6.280126800127963,6.388493190068923,5.749834500563301,5.694124661042433,5.795013552390852,5.773443817190309
1998-01-01,6.845163964885589,6.0994422680074525,5.690663331591994,6.5475899455927005,6.682193705762045,5.823264151253308,5.5541684527265325,5.741058365113531,5.968277041939505
1998-02-01,6.056628478990325,5.8288558031643465,5.664202327742543,6.106712470831604,6.42911657122435,5.744371617691118,5.438643418084917,5.560270261067832,5.926324705056521
1998-03-01,5.278314719307236,5.2874095335104885,5.344165288008756,6.468491896185648,5.322743875662236,5.6672083068670505,5.043919948945011,5.305850187911366,5.245458078128639
1998-04-01,5.1464265122677055,5.305779887427017,5.161039516866438,6.3605876867578095,4.7581702260324885,5.5119733403012825,4.989947504482583,5.532537087955821,5.04633499461181
1998-05-01,5.3109637189921655,5.402502258345847,5.107545128954044,6.2880110167363945,4.8165689325000764,5.625887372000717,4.847505197291545,5.792018360239433,5.6560310531213425
1998-06-01,5.266658627184504,5.509566579467196,6.522267241863692,5.99096203885647,4.879703791090819,5.434919749088472,5.140192123283514,5.7905521021051545,5.19376752804046
1998-07-01,5.5087673020111545,5.594304990102042,5.6576693900404385,6.039161510146588,5.570093409590104,5.616940753645418,5.330796577080012,5.5840971916889695,5.523360135133316
1998-08-01,5.9330406168815575,5.686255199088382,5.989083103263433,6.176431728389693,6.073567088329222,5.8131590246916565,5.685113503670948,5.568628111103346,5.759257414580171
1998-09-01,6.039762851864332,5.6818287009612956,5.967945850110543,6.362117624149897,6.014420374994504,5.941130210041805,6.196645999279253,5.721076487312938,5.981517936009752
1998-10-01,5.729680878355845,5.65096853130772,5.825736179987946,6.2686043206525985,5.570363623759345,6.423014145108888,5.902031059799782,5.573909244752052,5.662574962428664
1998-11-01,5.557879030746901,5.694446144061412,6.624960256889431,6.499060814166019,6.229555045888394,6.662881141215661,7.062567019704981,5.315166042239103,5.734237702733019
1998-12-01,6.001949481263432,5.6669995286744,5.839808199303577,7.0371748190970935,6.158607968934313,5.687950341066571,6.9977179384300685,5.639645539790551,6.170234230597163
1999-01-01,5.480283232282493,5.605930050501794,5.549753132322259,7.155838833493617,6.341656643390618,5.746470180380317,6.759560784827317,5.793789385947219,6.542698410586438
1999-02-01,5.315010224987756,5.83609193353501,5.961797430799316,6.50892276448087,6.244357901623722,5.705486982469287,6.135848012993892,5.601206910802653,6.3905998044113295
1999-03-01,5.4987385616889135,5.871611148342098,5.678741799320729,5.941051878571187,5.385623447832588,5.461257680583817,4.948108718842748,5.5273763020876805,6.016310735877868
1999-04-01,5.295387605143773,5.771681673269763,5.583439607346588,5.499935357186606,4.8996019560504935,5.5927871264318965,4.901338672056599,5.768802802075326,6.047562528168749
1999-05-01,5.7894229129884955,5.6419113214912535,5.491387451005679,5.488361250818522,4.775208481150487,5.682610070185242,5.04544342156571,5.922238422353426,5.9063085400089355
1999-06-01,5.526262009812921,5.5203987273376685,5.169752077190156,5.531683580746997,4.963819093132796,5.388576730278324,5.038782615407496,5.4472383458681035,5.923607214121538
1999-07-01,5.813766068787178,5.655681451488211,5.476749381187501,5.99240750163702,5.3026677888304246,5.707560749264292,5.279608198778939,5.6898188945223485,6.4496703895767045
1999-08-01,6.436323617395746,6.0280296404197244,5.876831063711334,6.148913333726043,5.697330872898606,5.793361895589503,5.662956411446652,5.8885268279774925,6.151081151489034
1999-09-01,6.6820663755853325,6.14621857115247,5.811192063925098,6.0479684257661,5.511528535108766,5.861126280784477,5.864869993698552,6.5280470389618825,5.7827373213219095
1999-10-01,6.2649856788278875,6.0863823577079454,6.286061535304422,6.649818431925615,5.174764662044655,5.892998684770721,6.741518484755231,6.0247122678460565,5.72678620428195
1999-11-01,5.593896867527144,6.153354416289308,6.356873621076463,6.348166679661994,5.613585210768778,5.712219733203836,6.3339893229646975,6.392358306324035,5.900546553519968
1999-12-01,5.819339375163675,5.623095108835306,6.4707420085845495,6.305916140485215,5.4295407273298935,5.6061040362113985,6.227419528110618,6.2857565998412275,5.670396627250888
2000-01-01,6.07750424216133,5.4052873141982545,5.621652113843408,6.404597644946213,6.118858254168085,6.1584626442340324,5.667589179337624,6.4260524718872505,5.74657365080946
2000-02-01,6.921072300642521,5.024982299158206,4.8912937686895255,6.4319459658952995,5.320699660923733,6.673640484502298,4.785538276053749,6.300927751421751,5.767032613395588
2000-03-01,6.993886247808162,4.845459082019985,4.624953592237409,6.386814889714187,5.527267116557104,6.089159781254299,5.6331172923861095,6.095990078673844,5.5748416087347215
2000-04-01,6.918928330502359,4.727037485744298,4.715482676340182,6.242826987385034,5.734081822458331,6.40669972592441,5.651361639505635,5.8931101202217135,5.23219441643427
2000-05-01,6.7197591613659045,4.600228638745911,4.648843004926259,6.068288419003321,5.683254320576861,5.9984919540845665,5.572868484406488,5.324463998482903,5.206081291725297
2000-06-01,6.655026871677011,4.69027367635915,4.956333310149575,5.99240016864125,5.739083175723916,6.213902922280212,5.677246291351072,5.1675962188793365,5.664957670318646
2000-07-01,6.9150865761395615,5.119491613855087,4.8629550129195485,5.889682630040486,6.078258136386457,5.850074993968751,5.391315154731132,5.738644568752303,5.375139232123587
2000-08-01,6.6781872722545925,5.341227613416251,5.607790921687331,6.2553982834247135,6.625581346896796,5.999156353440465,5.7084901097274825,6.146161404863569,5.794717335397472
2000-09-01,6.551894856021937,5.471120482913934,5.945059387092812,5.902302707495197,6.741873944651957,5.914205724298473,5.5337977926098265,6.476639279209128,5.72426844674149
2000-10-01,6.2554105642113695,5.494889334998367,6.474206015970602,5.688989694736925,8.094284770940764,5.8528101616228785,5.150179709687933,5.811389847964732,5.7033549620274595
2000-11-01,6.2068911235606565,5.795456056547133,6.09322129100496,6.034414886749572,7.066504736394219,6.132424742566996,5.297811272814478,6.118687153676982,5.6878474309495095
2000-12-01,5.304089472913773,6.082084072107233,6.274394475395456,6.337066954689718,6.976434637502532,6.328997021629039,6.407405204666418,5.6338946965064025,5.741014467507394
2001-01-01,5.985146221474433,6.061863219113013,6.3590633540744195,7.0211962145147,6.857090465477919,6.275774597502393,5.598846212764126,5.224917317121768,5.901661997448824
2001-02-01,5.512048091300024,5.566071996912601,5.319427385823172,7.016830605712645,6.712312820292473,5.518521560357442,5.639545781317327,5.381229958398613,6.108778095409775
2001-03-01,5.548646043013967,5.073858549354427,5.247315754077973,6.612851229947253,6.76914404797259,5.076976033486495,5.205184017019441,5.099993066735927,6.253223675849739
2001-04-01,5.273071964104807,4.7941823140513335,5.314994431641512,6.316671934158274,6.523913892259032,4.933439113929364,5.079527298590335,5.087738544200144,5.995296899924873
2001-05-01,5.419712309300883,4.910197495305572,5.662932889178977,6.121254428186967,6.2011585718218525,4.775455149425387,5.746464773149473,5.028231196904115,5.910901603717981
2001-06-01,5.798422704789577,5.044676485034119,6.991478897889942,6.316496283855106,5.89731719206058,4.8377583664345325,5.398018623107912,5.179761868004197,5.8216814540787425
2001-07-01,6.175506677345744,5.8119212642903255,6.602191126402135,6.407880114522643,6.07108332843086,5.246177601879347,5.6616848029242455,5.3013746604464815,5.91453151467539
2001-08-01,6.317189682576923,5.970632772362263,6.2583661191416775,6.853990662831148,6.585169291235963,5.6595771936142265,5.652945066960156,5.514236914216333,6.270468118599056
2001-09-01,6.504606917952146,5.996078942362938,6.319396171357074,7.299689848898841,6.925015434959742,5.823204888606711,5.870581704735045,5.93572019052821,6.187736885641526
2001-10-01,6.054603165758701,5.813257995427346,5.7442086731832696,6.952972963579232,7.436174504680331,5.74780718794354,6.095461501401771,6.954809757846753,6.3511281936941035
2001-11-01,5.566049121358148,5.6514468949329775,5.761039163865688,6.325322638615475,6.849130262780043,5.910340214571514,6.618917646453284,6.500489130536722,6.779345318919072
2001-12-01,5.271409245646053,5.59368858025249,5.314997507288601,6.372161319589857,6.2210855793965365,6.959128870345866,6.1729069493263875,6.256202937731992,6.152609873593795
2002-01-01,4.772315247731612,5.591270443783896,5.779994272556458,5.573124698714995,5.80765252091786,6.627304386899786,5.568039220221797,6.409537866359769,6.42550994660698
2002-02-01,5.6361097823827775,5.554311707367134,5.643445471220293,4.805165332021278,5.587184490243411,7.1729244617138885,5.479228223028178,6.509467805975128,5.9184766400578726
2002-03-01,5.801816133463907,5.440667446399564,6.347966222240068,4.854556035923089,5.0127821665237455,7.128614960483695,5.8146600886101565,6.403660679016213,5.429153974574344
2002-04-01,5.205446238499602,5.223703991977006,6.5023250672159225,4.773891291202091,4.706876864384703,7.170905502298753,5.716408021103242,6.201089920271675,4.92776737928589
2002-05-01,5.045695804495015,5.2277581329031655,5.994823409801932,5.207278662605146,4.778311621365639,7.756729040012669,5.630565146408258,5.430630032588682,5.155266863131498
2002-06-01,5.0807444613223485,5.446040968134809,5.801855371860476,5.246706445444251,4.85947809462084,8.017696773511906,5.660488989768488,5.0593830148514565,5.302484464179366
2002-07-01,5.152721717915803,5.931341436085753,5.928102848471532,5.3441631390952375,5.4360372530770125,7.644677389124548,5.8823969611703335,5.712915536866563,5.66003587278112
2002-08-01,5.635609995296288,5.91469026334278,6.372985014386822,5.899887264025737,5.91698065921108,7.4144404545410945,5.985574370298033,5.8277008013184055,5.951954026914951
2002-09-01,5.90924553752993,5.849813723148854,6.341386282386737,5.972918877936473,5.807541496615222,7.274066997628193,6.077086294665233,5.718010831149262,5.86424979122411
2002-10-01,5.742197091463642,5.7456830083239065,7.156319574243264,6.284898156974921,6.084318100093122,7.97058231563792,6.283965774574286,5.530092023372181,5.731815708957736
2002-11-01,6.013903834836934,5.897699932701322,6.540469259660702,5.788616504984133,5.728794800212481,7.056249184315772,6.365009516409921,5.980279704697171,5.97699525449498
2002-12-01,6.112360401952461,5.853408283238803,6.475947208352682,5.491768963030857,6.0585477770305225,6.74877352601855,6.788803891883384,5.55831690295216,6.176067302844202
2003-01-01,6.105903172755097,5.836223639939004,6.919878423871528,4.594037486867925,6.422259202618191,6.407976650492071,6.168244917657237,5.297696619309038,6.54967212180178
2003-02-01,6.161771882814808,6.0298058353327155,6.007199332338188,3.8893236406260767,5.483113623605055,6.322740287639425,6.418853437770963,5.387181547289469,6.39220392959459
2003-03-01,6.582434518004451,5.7745366254777375,4.92765309983962,3.4713800854944603,5.4214079975286165,5.984877049484255,5.9301696339689505,5.297840219902923,6.635510663679921
2003-04-01,6.5198570202304325,5.407086664229971,5.13231713212295,3.6852830592687673,5.192337435466818,6.0523546384251246,5.631106390183923,5.293295191556244,6.614646460192514
2003-05-01,6.787773690523598,5.348160570122407,5.42735029102587,4.029756663829703,5.166178013703539,5.849263282152402,5.668085916099835,5.539080730714582,6.427266258903725
2003-06-01,5.941383764902383,5.496385261386676,5.929546536744077,4.034411565347472,5.251624763563968,5.970178772980738,5.754322891662222,5.841991666418768,6.304785152289846
2003-07-01,5.894570661728122,5.748194014995892,5.651568458798369,4.512016182631051,5.689239804784279,6.311939846011502,6.1472055558775205,6.232607430329762,6.348759852199913
2003-08-01,6.082861653797853,6.1340911262291815,5.917350899744383,5.5722667536872805,6.1104222691269205,6.563473819913512,6.383254706235182,6.363455952054754,6.510140401087309
2003-09-01,6.233025467056461,6.404405053931033,5.96517954319715,5.886985981402093,6.35213392438305,6.96533298383023,6.283694431435173,6.134068550604124,6.632567409157887
2003-10-01,6.397684070330121,6.4044637356197445,5.0367732728330985,5.839393197477128,7.168931816804153,6.26123546325511,6.673408434210826,6.1637292613321755,7.134688044297879
2003-11-01,6.6346933001208015,6.129265791797247,5.840281456642624,6.304843047555232,6.8153574610567125,6.2259087656595264,6.31744027064577,6.460404638474853,6.886792692977227
2003-12-01,5.2800223499870516,6.286170684292385,6.122405178992668,5.604906656044141,5.67104248931096,6.3364944372047205,6.000070614878409,5.990233195054596,6.463827023627482
2004-01-01,5.81599580701582,6.316582881788037,5.371004319353896,5.74977870545676,5.806920210270965,6.181801206508678,6.119645176314376,6.365300039224736,6.828703947825581
2004-02-01,5.420900401858681,6.1147081432523525,5.494969486321523,5.749760533120573,6.388465786669348,4.994293936681191,6.501574173966267,5.692337828747302,6.774625081400771
2004-03-01,5.524466412399759,5.7596801804511575,5.9960319119167504,5.164295063037236,6.26799013778402,4.558593387615924,6.4976234084054045,5.952190439659246,6.510423133395942
2004-04-01,5.563859564243471,5.697615172977812,5.768809279957964,4.993986312295504,5.899742384699186,4.838805392837682,6.365041766668942,5.641055567816912,6.208104943586175
2004-05-01,5.674096356476209,5.4708045814150115,5.596694636056856,5.1309865733216204,5.694981388248872,4.973000147865776,6.2554595129737525,5.4361368158575365,5.985203474570791
2004-06-01,5.453860584710815,5.641177267357593,5.258768076726441,5.078673399576113,5.619914889072427,5.244382836958665,6.030456924571968,5.290640168889229,6.316291233237892
2004-07-01,5.5201883558507365,5.6786568498505385,5.719019787533443,5.2943958191366844,5.77365649048499,5.61953984556905,5.926068585533029,5.46496691223,6.39361240890719
2004-08-01,5.807953596666838,5.99651830028195,5.579884640983964,5.533962572446897,5.89928745336269,5.8300528575913635,6.1399478935694685,5.701238154746823,6.541065199940783
2004-09-01,6.058801190978667,6.1979449289154855,5.655940448679629,5.54283306279901,5.832605311445477,6.176853768944657,7.473549068638363,5.749581647831532,6.6061895718448564
2004-10-01,6.200908347429688,6.109518614161898,6.650961519171362,5.676203036528848,5.689857068549968,5.689250742370661,6.2763316352051355,5.7195680672585825,7.114361304867192
2004-11-01,7.007048522668318,5.932431053634963,5.57591442515659,5.50452344651563,5.653524390267347,5.574012208965897,5.97169573060797,6.1580315630996765,7.039793848973719
2004-12-01,7.1670355797028265,5.926113688372295,5.626040070851443,5.364785166620245,5.922823759926993,5.273262533231409,6.861043113143215,6.4313943719461735,7.405132682747444
2005-01-01,5.933548556982324,5.76809424713853,5.750595894892566,5.359579376386859,5.860203241688657,5.195632622137418,7.0550550163847765,6.546370066559036,7.0497699825918385
2005-02-01,5.524794099516535,5.8250888093719,5.035950251452955,5.456563787608378,5.5520260748862045,4.977660219621992,7.133490486850171,5.901317247562934,6.563502469298718
2005-03-01,5.00215880642531,5.751749358302335,4.720724723561365,5.138129843519202,5.147794935444948,4.577764903747875,6.553062706330451,5.507291786699708,6.516478928744313
2005-04-01,4.8428800087033785,5.634830516817619,4.6444585207125755,4.659881895964782,5.002283914745176,4.320594788155811,5.493651628528353,5.434077560199591,6.852400557839041
2005-05-01,4.902358787827696,5.553606200442196,4.446584786279072,4.693018550971797,4.915502344135762,4.3466008825478655,5.623140215439324,5.666256356021463,6.314968014107247
2005-06-01,5.0054155359860735,5.55508847024162,4.694392411341929,4.803821590364441,4.802869565607713,4.467944093608138,6.037453047781904,5.6101106488948895,6.171530222593977
2005-07-01,4.87194171799597,5.778280929228014,5.45775392260477,5.182739246010133,5.378496443956541,5.120814994577142,6.208150353366097,5.695133795842178,6.496580803509886
2005-08-01,5.284449327336088,6.2005892874283655,5.6123998212896415,5.5184056638666,5.626610447075452,5.6304114580766615,6.5848277136095135,5.970876317243106,6.715518300378989
2005-09-01,5.542191447475033,6.229053929253259,5.441586796850302,5.573036955764705,5.857123527693791,5.6822936810008535,6.3613442669917415,6.162170484469483,6.582592961931825
2005-10-01,7.324545566741817,6.319827788185211,5.5512417433722785,5.163929190190314,5.30819967096721,5.254486007106896,5.620245831178948,6.3574938001537165,6.012503202444689
2005-11-01,6.46237389298358,6.297123731058547,6.173200760810679,5.754373590437553,5.98912811675258,5.715887075417037,5.560949085991084,6.14739645055541,5.563542215119779
2005-12-01,6.360455332959398,6.2007685943172275,5.5419655665316165,5.478539757155981,6.1436308310236685,6.204629834257423,5.96525164025533,5.84153106117164,5.868722870425668
2006-01-01,5.925655368153548,6.333943153375131,4.999508402997062,4.666361267572288,5.718280178682946,6.453446709174282,6.088508678624349,5.685961720664087,5.7772343894794
2006-02-01,6.646780145632431,6.045617926390067,5.1910236529801965,4.651332863261257,5.4701982169654215,6.221372585983344,5.930000054589465,5.5863217140958765,5.624546053806631
2006-03-01,6.899991574031635,5.584702682622275,5.058992149011714,4.527216980078431,4.6982351774760645,6.0357468529716645,5.456658084702298,5.430655081466798,5.108036638865235
2006-04-01,6.377216503711487,5.29250937198902,5.415254284935834,4.889590356013328,4.8778338050963725,5.193305678976267,5.495572777914183,5.312730621965584,4.93376846565698
2006-05-01,6.082263712967974,5.176500751402938,5.40218281287315,4.973106611039527,4.9867033696865946,5.008854667665124,5.2522281667212685,5.109787829221137,5.093867062961854
2006-06-01,6.123472000390892,5.528347222650568,5.0382246009122085,4.895918526141665,4.8026436579853415,5.156359961286757,5.411865529745693,5.123590586645174,5.053780358403113
2006-07-01,6.156154088652405,5.7087683782401175,5.418893685577157,4.911370243448463,5.207206881400772,5.724412600127917,5.705539003456845,5.274035330968856,5.312371144979488
2006-08-01,6.168855474387777,5.800909133707831,5.612038304724053,5.316177581704629,5.507699830245048,6.095750696125313,6.116271165420168,5.653316672224648,5.892059800648795
2006-09-01,6.126456370079838,5.721641983047688,6.455189770259861,5.570285955182043,5.59490470581498,5.9140889501566445,6.3215123458977995,5.776969174338473,6.036047415539993
2006-10-01,6.781536917598682,5.761544915948665,6.962372574625976,5.53455423937935,6.2568049735880304,5.7804504654585385,7.306444278339483,5.832937131565923,7.115547268570566
2006-11-01,6.176119797917662,5.97129204765937,6.883578746526369,6.148415877580041,5.763041135603015,5.312817090959905,6.621969729079193,5.779489630749231,6.786203145350633
2006-12-01,5.674236577824581,6.0947198052817635,6.670445826324147,6.596773549865023,4.935311679455117,4.65545248810998,6.449826040859164,6.591109089493654,6.943080142814538
2007-01-01,4.911158595860963,6.33263816042312,6.11314078725654,7.10571574324255,5.3799154069673705,4.7611550934541125,6.069393568620758,6.046852070075637,7.765540480906443
