,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,IPSL-CM6A-LR-r1i1p1f1,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-r1i1p1f1
2010-02-01,7.074348179395118,7.080695391136242,6.970530432530098,6.9859599574648765,7.0812556628924055,7.0687660561091645
2010-03-01,7.160923408413527,7.167270620154651,7.057105661548508,7.072535186483287,7.167830891910817,7.155341285127575
2010-04-01,7.22117557112399,7.227679856212747,7.117357824258969,7.132787349193747,7.228083054621277,7.215593447838037
2010-05-01,7.0238640511315795,7.0302112628727045,6.92004630426656,6.935475829201338,7.030771534628867,7.018281927845627
2010-06-01,6.862681368467863,6.869028580208987,6.758863621602843,6.774293146537621,6.869588851965151,6.85709924518191
2010-07-01,6.723909229869473,6.730256441610595,6.620091483004451,6.63552100793923,6.73081671336676,6.7183271065835175
2010-08-01,6.671273794578895,6.682963320580432,6.567456047713872,6.582885572648653,6.678181278076183,6.66569167129294
2010-09-01,6.5625907133893495,6.568937925130474,6.458772966524329,6.474202491459109,6.569498196886639,6.557008590103396
2010-10-01,6.53479003476657,6.541137246507695,6.430972287901549,6.446401812836329,6.541697518263859,6.529207911480617
2010-11-01,6.617098446948843,6.623445658689968,6.513280700083822,6.528710225018601,6.624005930446131,6.61151632366289
2010-12-01,6.77362340375926,6.779970615500384,6.669805656894237,6.685235181829017,6.780530887256549,6.768041280473306
2011-01-01,6.953746636732461,6.959917537036331,6.852812716169248,6.86781364318917,6.9604622456881575,6.948319572426673
2011-02-01,7.0666266563577365,7.072797556661607,6.965692735794523,6.980693662814447,7.073342265313435,7.061199592051949
2011-03-01,7.153201885376147,7.159372785680017,7.052267964812933,7.067268891832856,7.159917494331844,7.147774821070359
2011-04-01,7.213454048086609,7.21962494839048,7.136235836267321,7.127521054543319,7.220169657042308,7.2080269837808215
2011-05-01,7.016142528094199,7.0223134283980695,6.960228806647527,6.930209534550908,7.022858137049897,7.0107154637884115
2011-06-01,6.854959845430481,6.861130745734353,6.755602744129361,6.76902685188719,6.861675454386178,6.849532781124695
2011-07-01,6.716187706832089,6.722358607135964,6.668516365976081,6.6302547132888,6.722903315787788,6.710760642526303
2011-08-01,6.663552271541513,6.6697231718453835,6.564135294639256,6.577619277998222,6.67026788049721,6.6581252072357255
2011-09-01,6.55486919035197,6.56104009065584,6.5285661757733084,6.468936196808679,6.561584799307668,6.549442126046182
2011-10-01,6.5270685117291904,6.5332394120330575,6.430038218522446,6.441135518185897,6.533784120684887,6.521641447423402
2011-11-01,6.609376923911463,6.615547824215332,6.508443003348247,6.523443930368173,6.6160925328671585,6.603949859605675
2011-12-01,6.765901880721878,6.7720727810257495,6.6649679601586636,6.679968887178588,6.772617489677574,6.760474816416091
2012-01-01,6.9460251136950815,6.952019702561697,6.847975019433672,6.8625473485387385,6.952548848109187,6.940753108369457
2012-02-01,7.058905133320358,7.064899722186973,6.960855039058948,6.975427368164016,7.065428867734464,7.0536331279947335
2012-03-01,7.145480362338767,7.151474951205382,7.047430268077358,7.062002597182428,7.152004096752872,7.140208357013144
2012-04-01,7.2057325250492275,7.211727113915845,7.107682430787821,7.122254759892889,7.212256259463334,7.200460519723606
2012-05-01,7.008421005056817,7.014415593923436,6.910370910795411,6.924943239900478,7.014944739470924,7.003148999731197
2012-06-01,6.8472383223931015,6.85323291125972,6.749188228131692,6.763760557236763,6.853762056807208,6.841966317067478
2012-07-01,6.708466183794711,6.714460772661327,6.613095533641433,6.624988418638371,6.714989918208816,6.703194178469088
2012-08-01,6.655830748504133,6.661825337370749,6.557780654242723,6.572352983347793,6.6623544829182375,6.65055874317851
2012-09-01,6.547147667314589,6.553142256181205,6.44909757305318,6.46366990215825,6.5536714017286934,6.541875661988967
2012-10-01,6.519346988691809,6.525341577558428,6.421470713099474,6.4358692235354695,6.525870723105915,6.514074983366187
2012-11-01,6.6016554008740815,6.6076499897407,6.503605306612672,6.518177635717742,6.608179135288188,6.596383395548458
2012-12-01,6.7581803576844965,6.764174946551115,6.66013026342309,6.67470259252816,6.764704092098604,6.752908352358876
2013-01-01,6.938303590657699,6.944121868087063,6.843137322698097,6.857281053888311,6.944635450530214,6.933186644312243
2013-02-01,7.0511836102829735,7.057001887712341,6.956017342323372,6.970161073513588,7.057515470155491,7.04606666393752
2013-03-01,7.1377588393013855,7.14357711673075,7.042592571341784,7.056736302531997,7.1440906991739,7.132641892955929
2013-04-01,7.198011002011848,7.203829279441211,7.102844734052246,7.116988465242461,7.204342861884363,7.192894055666391
2013-05-01,7.000699482019438,7.006517759448801,6.905533214059836,6.91967694525005,7.0070313418919525,6.995582535673981
2013-06-01,6.839516799355723,6.8453350767850845,6.744350531396117,6.758494262586333,6.845848659228236,6.8343998530102645
2013-07-01,6.700744660757331,6.706562938186695,6.605578392797727,6.619722123987943,6.707076520629843,6.695627714411873
2013-08-01,6.6481092254667535,6.653927502896115,6.552942957507149,6.567086688697362,6.6544410853392675,6.642992279121295
2013-09-01,6.5394261442772095,6.545244421706573,6.444259876317606,6.4584036075078215,6.545758004149723,6.534309197931751
