,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,IPSL-CM6A-LR-r1i1p1f1,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-r1i1p1f1
2012-12-01,6.5867817145747685,6.574475609181441,6.445530209337777,6.4551467633171224,6.569545261726639,6.546720247039728
2013-01-01,6.6598411392667005,6.6779759348403624,6.61665488582255,6.5649547029810815,6.672933240088053,6.6631269131630955
2013-02-01,6.820690282249798,6.8388250778234605,6.777504028805647,6.7258038459641805,6.833782383071152,6.8239760561461935
2013-03-01,6.883614129036324,6.901748924609988,6.840427875592176,6.788727692750705,6.896706229857679,6.886899902932721
2013-04-01,6.9107755603404035,6.928910355914067,6.8675893068962575,6.815889124054787,6.9238676611617604,6.914061334236802
2013-05-01,6.787085393491736,6.805220189065403,6.7438991400475885,6.692198957206122,6.800177494313092,6.790371167388134
2013-06-01,6.524863243744358,6.542998039318023,6.481676990300209,6.429976807458742,6.537955344565713,6.528149017640754
2013-07-01,6.3583023536114815,6.376437149185146,6.315116100167334,6.263415917325865,6.371394454432838,6.361588127507879
2013-08-01,6.221711747170305,6.239846542743969,6.178525493726157,6.126825310884688,6.234803847991659,6.224997521066703
2013-09-01,6.173535722651515,6.1916705182251786,6.130349469207367,6.0786492863658985,6.186627823472871,6.1768214965479125
2013-10-01,6.30016772349283,6.318302519066495,6.256981470048682,6.205281287207214,6.313259824314184,6.303453497389228
2013-11-01,6.378914329320779,6.397049124894442,6.335728075876631,6.284027893035162,6.392006430142135,6.382200103217176
2013-12-01,6.527774612393646,6.545909407967312,6.484588358949496,6.43288817610803,6.540866713215,6.531060386290044
2014-01-01,6.670844700445162,6.659146283204991,6.6072636455886435,6.604194679035951,6.709629748920733,6.652041498949227
2014-02-01,6.83169384342826,6.81999542618809,6.768112788571743,6.7650438220190505,6.870478891903829,6.812890641932326
2014-03-01,6.894617690214787,6.8829192729746165,6.831036635358268,6.827967668805576,6.933402738690357,6.875814488718853
2014-04-01,6.9217791215188695,6.9100807042786965,6.85819806666235,6.855129100109657,6.960564169994438,6.902975920022934
2014-05-01,6.7980889546702015,6.78639053743003,6.734507899813683,6.7314389332609865,6.836874003145771,6.779285753174267
2014-06-01,6.53586680492282,6.52416838768265,6.4722857500663045,6.469216783513612,6.574651853398392,6.517063603426887
2014-07-01,6.369305914789946,6.357607497549776,6.305724859933427,6.3026558933807335,6.408090963265517,6.350502713294012
2014-08-01,6.2327153083487685,6.221016891108599,6.169134253492251,6.166065286939558,6.27150035682434,6.213912106852836
2014-09-01,6.184539283829979,6.172840866589809,6.1209582289734605,6.117889262420768,6.223324332305548,6.165736082334044
2014-10-01,6.3111712846712935,6.299472867431125,6.247590229814776,6.244521263262082,6.3499563331468645,6.292368083175361
2014-11-01,6.389917890499243,6.3782194732590725,6.326336835642724,6.323267869090032,6.428702938974812,6.371114689003309
2014-12-01,6.53877817357211,6.527079756331941,6.475197118715593,6.472128152162899,6.5775632220476785,6.519974972076176
2015-01-01,6.6718401600891575,6.688859609837428,6.602778166539425,6.607266589636457,6.6701853640256985,6.677530750715064
2015-02-01,6.832689303072254,6.849708752820527,6.763627309522523,6.768115732619555,6.831034507008798,6.838379893698162
2015-03-01,6.8956131498587805,6.912632599607058,6.82655115630905,6.831039579406082,6.893958353795326,6.90130374048469
2015-04-01,6.922774581162861,6.939794030911138,6.8537125876131295,6.858201010710162,6.921119785099405,6.928465171788771
2015-05-01,6.799084414314192,6.816103864062469,6.730022420764463,6.7345108438614965,6.797429618250737,6.804775004940104
2015-06-01,6.536862264566815,6.553881714315089,6.467800271017087,6.472288694114116,6.535207468503359,6.542552855192724
2015-07-01,6.3703013744339385,6.387320824182214,6.301239380884208,6.305727803981241,6.368646578370483,6.375991965059849
2015-08-01,6.233710767992762,6.2507302177410375,6.164648774443033,6.1691371975400635,6.232055971929307,6.239401358618672
2015-09-01,6.185534743473972,6.202554193222246,6.116472749924243,6.120961173021272,6.183879947410516,6.191225334099881
2015-10-01,6.312166744315287,6.3291861940635625,6.243104750765557,6.2475931738625885,6.310511948251832,6.317857334941197
2015-11-01,6.390913350143236,6.40793279989151,6.3218513565935055,6.326339779690538,6.389258554079778,6.396603940769145
2015-12-01,6.539773633216102,6.5567930829643775,6.470711639666373,6.4752000627634025,6.538118837152648,6.545464223842013
2016-01-01,6.690354721360987,6.659338038918435,6.56444395316225,6.620755516402043,6.6391962244792255,6.660687811014928
2016-02-01,6.851203864344088,6.820187181901533,6.725293096145347,6.748265037083581,6.800045367462324,6.8215369539980255
2016-03-01,6.914127711130612,6.88311102868806,6.788216942931875,6.8111888838701065,6.862969214248851,6.884460800784553
2016-04-01,6.941289142434694,6.91027245999214,6.815378374235955,6.838350315174187,6.890130645552932,6.911622232088633
2016-05-01,6.8175989755860265,6.786582293143472,6.691688207387288,6.752784522110008,6.766440478704263,6.787932065239966
2016-06-01,6.555376825838647,6.524360143396094,6.4294660576399085,6.4792196252946175,6.504218328956886,6.525709915492587
2016-07-01,6.3888159357057726,6.3577992532632175,6.262905167507032,6.2858771084452645,6.337657438824008,6.359149025359711
2016-08-01,6.252225329264594,6.221208646822043,6.126314561065858,6.149286502004088,6.201066832382832,6.222558418918535
2016-09-01,6.204049304745805,6.173032622303251,6.0781385365470655,6.101110477485298,6.1528908078640425,6.174382394399744
2016-10-01,6.33068130558712,6.299664623144567,6.204770537388384,6.227742478326613,6.279522808705357,6.30101439524106
2016-11-01,6.409427911415068,6.378411228972515,6.28351714321633,6.3064890841545616,6.358269414533305,6.379761001069007
2016-12-01,6.558288194487936,6.527271512045382,6.4323774262891975,6.455349367227429,6.507129697606173,6.528621284141876
2017-01-01,6.654533083039395,6.685403274032987,6.5657715252776905,6.5199922696810635,6.679344469724661,6.64570835294731
2017-02-01,6.743313731400964,6.846252417016085,6.7266206682607885,7.1033110977739184,6.847174006909987,6.806557495930408
2017-03-01,6.8783060728090195,6.909176263802612,6.789544515047315,6.769725835786835,6.903117459494287,6.869481342716935
2017-04-01,6.905467504113102,6.936337695106692,6.816705946351397,6.826143025688619,6.930278890798367,6.896642774021015
2017-05-01,6.781777337264433,6.812647528258027,6.693015779502728,6.702452858839952,6.806588723949701,6.772952607172348
2017-06-01,6.519555187517054,6.550425378510648,6.430793629755351,6.440230709092572,6.5443665742023205,6.510730457424969
2017-07-01,6.3529942973841775,6.383864488377769,6.264232739622472,6.273669818959697,6.377805684069445,6.344169567292093
2017-08-01,6.216403690943003,6.247273881936594,6.127642133181298,6.137079212518518,6.241215077628268,6.207578960850917
2017-09-01,6.168227666424213,6.199097857417803,6.079466108662508,6.08890318799973,6.193039053109477,6.159402936332126
2017-10-01,6.294859667265527,6.325729858259119,6.212281460034782,6.215535188841045,6.319671053950793,6.286034937173442
2017-11-01,6.373606273093476,6.404476464087068,6.279286569676964,6.2942817946689935,6.398417659778741,6.36478154300139
2017-12-01,6.522466556166343,6.553336747159934,6.433704998404638,6.443142077741863,6.5472779428516095,6.513641826074258
2018-01-01,6.6484529762477065,6.644691172885281,6.568494273406182,6.575837915234821,6.654941338288907,6.643128321375201
2018-02-01,6.809302119230804,6.805540315868379,6.7293434163892805,6.7366870582179175,6.815790481272005,6.803977464358299
2018-03-01,6.8722259660173295,6.868464162654908,6.792267263175808,6.799610905004448,6.878714328058533,6.866901311144827
2018-04-01,6.899387397321411,6.895625593958987,6.819428694479887,6.826772336308526,6.905875759362612,6.894062742448908
2018-05-01,6.775697230472742,6.7719354271103205,6.69573852763122,6.703082169459858,6.7821855925139465,6.7703725756002395
2018-06-01,6.513475080725365,6.509713277362941,6.433516377883843,6.44086001971248,6.519963442766565,6.508150425852859
2018-07-01,6.346914190592487,6.343152387230066,6.266955487750965,6.274299129579606,6.353402552633691,6.341589535719985
2018-08-01,6.210323584151312,6.206561780788888,6.130364881309791,6.137708523138428,6.2168119461925135,6.204998929278808
2018-09-01,6.162147559632522,6.158385756270097,6.082188856790997,6.089532498619636,6.168635921673722,6.156822904760018
2018-10-01,6.288779560473838,6.2850177571114125,6.208820857632314,6.216164499460953,6.295267922515039,6.283454905601333
2018-11-01,6.3675261663017855,6.363764362939363,6.287567463460261,6.2949111052889,6.374014528342987,6.362201511429282
2018-12-01,6.516386449374652,6.5126246460122275,6.4364277465331305,6.4437713883617675,6.522874811415856,6.511061794502148
2019-01-01,6.636963135592643,6.646480025400523,6.560532707796916,6.570305067779003,6.641234209852339,6.637081940717286
2019-02-01,6.7923219738572325,6.80732916838362,6.724086603646183,6.731154210762101,6.802083352835437,6.8063644973786745
2019-03-01,6.8607361253622665,6.870253015170148,6.805853416296703,6.794078057548629,6.865007199621965,6.860854930486911
2019-04-01,6.8878975566663465,6.8974144464742295,6.9018029725464185,6.82123948885271,6.8921686309260455,6.888016361790992
2019-05-01,6.7642073898176776,6.7737242796255615,6.688897023223183,6.6975493220040425,6.768478464077378,6.752661963035759
2019-06-01,6.5019852400703,6.511502129878182,6.418830113801137,6.435327172256661,6.506256314329998,6.502104045194946
2019-07-01,6.335424349937424,6.344941239745308,6.252001769754129,6.342479782472668,6.339695424197124,6.33554315506207
2019-08-01,6.198833743496247,6.2083506333041285,6.100932185105581,6.1321756756826105,6.203104817755946,6.198952548620893
2019-09-01,6.150657718977456,6.160174608785338,6.0742272911817325,6.083999651163819,6.154928793237156,6.150776524102103
2019-10-01,6.277289719818772,6.2868066096266535,6.200859292023049,6.210631652005137,6.281560794078471,6.277408524943418
2019-11-01,6.356036325646721,6.365553215454602,6.279605897850995,6.289378257833084,6.36030739990642,6.356155130771366
2019-12-01,6.504896608719587,6.514413498527468,6.428466180923863,6.438238540905951,6.509167682979287,6.505015413844234
2020-01-01,6.6360517316569885,6.653749005933943,6.552766201116532,6.521239698583118,6.638587050852402,6.624142768735637
2020-02-01,6.796900874640086,6.81459814891704,6.713615344099631,6.682088841566216,6.7994361938355,6.784991911718734
2020-03-01,6.859824721426612,6.877521995703567,6.776539190886158,6.745012688352742,6.862360040622027,6.847915758505263
2020-04-01,6.886986152730694,6.904683427007647,6.803700622190237,6.772174119656823,6.889521471926106,6.870385703546637
2020-05-01,6.763295985882026,6.7809932601589775,6.68001045534157,6.648483952808156,6.765831305077438,6.751387022960675
2020-06-01,6.501073836134647,6.518771110411601,6.417788305594192,6.386261803060776,6.503609155330058,6.489164873213296
2020-07-01,6.334512946001773,6.3522102202787245,6.251227415461316,6.219700912927903,6.337048265197184,6.3226039830804215
2020-08-01,6.197922339560595,6.215619613837547,6.114636809020139,6.0831103064867245,6.200457658756008,6.186013376639243
2020-09-01,6.149746315041805,6.167443589318759,6.0664607845013485,6.034934281967933,6.152281634237218,6.137837352120453
2020-10-01,6.27637831588312,6.294075590160072,6.193092785342664,6.1615662828092495,6.278913635078533,6.264469352961768
2020-11-01,6.355124921711067,6.3728221959880225,6.271839391170612,6.240312888637197,6.3576602409064815,6.343215958789717
2020-12-01,6.5039852047839375,6.521682479060888,6.42069967424348,6.389173171710065,6.506520523979349,6.492076241862585
