,UKESM1-0-LL-r1i1p1f2,IPSL-CM6A-LR-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,UKESM1-0-LL-r4i1p1f2,GFDL-ESM4-r1i1p1f1,CanESM5-r1i1p1f1
1995-10-01,11.008755551972657,10.787746056270333,11.523796598263269,12.326388416508141,11.203751275868976,11.986358289196318,10.752527964308737,10.266181483632831,11.656322824212966
1995-11-01,10.23112697989452,10.572175036436878,10.695399124387409,10.970535253500127,10.3430163796788,11.708450617231824,10.643592885301675,8.989840416613264,10.32506896910512
1995-12-01,9.002202901452428,9.508779617114731,8.937347870063004,9.401147045098334,10.174174002651318,9.348976133497226,8.369687678508804,8.241046763274557,9.605140358876671
1996-01-01,8.343710722851768,9.393433178705587,7.447061905696338,8.874283553160275,10.508638520446915,9.184838660818324,7.833329581099902,8.050370432560795,8.722236980936552
1996-02-01,7.844600932911904,8.975938781961435,7.3900637198097945,8.416456534598991,10.854856017615369,9.068451187388137,8.465240281999654,7.9686838100113055,7.463806848330917
1996-03-01,8.743473823327331,8.717126821063447,8.940353956220804,8.263444302823025,11.333100404037955,9.532524330150943,9.8695667734283,7.817926714201902,7.622620481312411
1996-04-01,9.837227761976663,9.965485451519573,11.035475987097973,8.955226526327673,12.142720223509517,9.533238026616337,11.405649349069275,9.959152330538268,9.558052958554104
1996-05-01,11.279556250522981,10.786101148333934,12.925800840482786,10.860756984048367,12.827182796965568,11.473467623161008,11.698876849604865,11.690806579666367,11.085269806488846
1996-06-01,11.206097099103584,11.304902066421775,13.453624551757912,12.12248116389566,14.699280844445305,12.080892374909165,13.203034415914418,12.488102113775975,12.21402130224085
1996-07-01,10.07855106176225,11.499843617193026,12.446006563195356,12.283840269889168,13.93538634895998,11.175645420934915,12.762328903871966,12.046871955301654,11.104797406497038
1996-08-01,10.097430952007151,10.475988763532783,11.678314157188339,11.516501707846361,12.217678844609575,9.65893276804041,11.910584689533355,13.244386794396494,11.007845518842318
1996-09-01,11.623760119344055,11.019315435662381,11.50597130686266,12.389471463378015,11.985664290187945,11.059686787313565,12.647490749318704,11.864108574664574,12.208180698844108
1996-10-01,13.402449091793539,11.727732375293991,11.492339124234595,12.110871886360155,12.788467617322441,12.441445638075356,11.186226997186651,12.575572210157256,11.498681457125567
1996-11-01,10.322112950826813,8.668637009947387,10.781790473509213,11.373462678976555,10.629644196169007,11.061923796987355,10.963335573302057,10.240763853347973,10.141857054594624
1996-12-01,9.00445485281065,8.373318250310115,9.364265817285764,10.384159608155738,9.265399791021178,9.444340331290194,10.350334992038887,8.97329516184409,9.395444533502895
1997-01-01,9.130862154732366,7.672812571608933,8.258195059029065,10.199481272819561,8.376105323415183,8.456135740378143,10.118307078372684,9.023042714592206,9.436666275441238
1997-02-01,8.696059152208141,8.317309395818544,8.547491902384184,10.687647415083005,9.007872118102547,8.24323557166375,9.561323242135817,8.957082782584223,9.828375932952412
1997-03-01,8.407971314180816,9.132280518647653,9.454931301305717,11.048968866721864,9.433826462511773,7.7922658605255455,9.081905104094233,8.743162375851778,10.16814401217962
1997-04-01,8.860770658704908,9.682579639147324,11.065490980862908,11.743712177726273,10.196417201683637,8.411996927516862,11.240312389088439,8.632529859618172,11.680050130537726
1997-05-01,10.113166696137275,10.164731111851102,12.15464359756282,12.519543326609865,11.407866011015349,9.939579680665519,12.507081779532118,10.943220295068665,11.689560980976475
1997-06-01,10.941298558310123,12.838809263124778,12.196043795001502,13.366209138725749,12.792958388395386,10.389474855170699,13.562605512952265,12.566094559749484,13.206851581849985
1997-07-01,10.205952242378832,11.794647957112147,11.48806014669075,13.154836715417021,11.815937937426671,10.186568037674848,11.915864048396001,12.017491451038511,11.915292246391047
1997-08-01,10.498227519520936,10.484538756075748,12.463318255737633,12.10431736132,11.556605915142471,9.185281774542213,11.695221543029911,13.554087809375545,10.334208415660473
1997-09-01,10.948525869577622,12.142967134486588,11.783506256283104,12.732484277185067,12.461853987980108,10.176813231350094,11.995948840034545,12.192535914436302,10.865704844508715
1997-10-01,11.804096802055016,12.195092406700402,12.124739505469275,12.99000305872752,11.999117305146305,10.807853520593747,11.818536337295122,11.816885351328066,12.03190827655325
1997-11-01,10.010708442549578,10.914299016695194,10.806409428923907,10.832368287979572,11.639634784658965,8.784544605585184,10.557336985215851,11.086191329100924,10.851757868175568
1997-12-01,8.47212073655728,10.1534138599811,9.799642879975595,8.658549897329747,9.717352269771457,8.628206619039839,8.979740711418543,9.156868152426373,9.244123563849017
1998-01-01,8.25737391872014,9.661708477790016,9.48283138531705,8.323478083423126,8.77370494845308,8.333744196675443,8.936264577725726,8.876702180365474,9.228946891630061
1998-02-01,8.562353788790514,8.792834912604901,9.512224350338084,8.854449898938261,8.779840970721121,8.481397180511772,9.035653933781255,9.417884670053525,9.133180325958504
1998-03-01,8.704589077558506,8.958305239155267,9.026322784102582,9.33079195353084,8.767604311967393,7.881623808990621,9.060382550900185,10.08930971941318,10.61375232907769
1998-04-01,9.406344163587598,9.90916639498226,9.41733638591692,10.263780062409527,10.351406780106114,10.11289265659126,10.331029654749273,11.553242527671225,11.883273785838874
1998-05-01,12.612262888792145,11.209392855369776,11.069682639914827,12.38639039413018,11.468885435258855,12.453790711690715,11.184029697430613,13.46974548768508,12.557942339294033
1998-06-01,13.48282073106114,12.188240659272154,11.51066291095785,12.044444503236587,12.957643525278161,12.684783694511161,11.286338884145177,13.98269127001955,14.417990033639763
1998-07-01,11.646136061314195,10.959381680178117,10.769767014765826,11.654001601563715,12.604137313362589,13.022940371626664,10.76894340325811,12.234210455510015,12.863792024304791
1998-08-01,11.331547447585239,10.327760946945997,10.992874169287408,11.616756880668824,11.532909858974964,11.231353959549189,10.510308336123977,10.25232227101198,12.45611931066351
1998-09-01,11.076846687535495,11.675100759318102,10.974147371539416,12.555939054959055,11.917056928438315,10.477846058837443,10.631992332101733,11.249216232036233,11.99606491522558
1998-10-01,12.457346442918071,11.402703958638725,11.57671803291757,12.249257888968213,11.254434755530493,12.0642315783701,11.325369314547277,12.143663556005736,12.260742482209995
1998-11-01,11.642264635598268,10.01796591984059,10.632868017114113,11.257377490031157,10.413332324426976,11.111384788924838,10.546805218580602,10.649898266841292,11.267681437284047
1998-12-01,10.47558590583728,8.916697976112335,9.164842247311595,8.547841074361678,9.0028441614593,8.943815322748668,9.490574392006016,9.310889854961708,10.7661419745203
1999-01-01,9.998878980956443,8.033580303177578,9.348554600391694,8.165842548258562,8.562003397601893,8.347800811145515,9.580927862605305,9.109230192971246,10.626945781388969
1999-02-01,9.718475758913213,8.630642712968802,9.255493967835042,8.093637143535332,9.27470565301018,8.947375657021873,9.742675481902372,9.231325798315623,9.98488536858245
1999-03-01,8.838243546595153,9.230111548774406,8.849560059198986,8.96274589181245,10.286381911281916,9.150343008432703,9.806777567359077,10.211256608200614,9.79037788802629
1999-04-01,10.191472041633656,10.807233376537821,9.15915123442635,11.011452738472986,11.416805783400754,10.166096238705393,10.82005850427272,11.173802282352467,9.86577004523679
1999-05-01,11.299885314724875,11.918662324980236,11.273087543470096,12.403669711137741,12.378055014160859,12.029041089634992,10.908070293266928,11.733202257447585,10.671348281873676
1999-06-01,12.034211610352793,12.769739046898515,12.238019510601466,12.417419069336553,13.326448076429456,11.934496275780086,11.810962130126045,12.738472445385128,11.430998069738507
1999-07-01,11.05821914702218,13.183736522895243,11.114706012417422,12.288014363606322,11.660203191200033,12.06629062536236,11.790906297083405,12.982899765038614,10.16901770265718
1999-08-01,10.322874240491355,11.260836834967122,10.278996879905318,11.720325381182766,11.235835775643633,12.39031500813426,10.926037472761005,12.605095365299235,10.075241415724085
1999-09-01,11.059051008044221,12.811690569545927,10.890278111352666,12.639975224421807,11.839806252020965,12.481449591329214,11.21150914947933,13.783576140368936,11.569571449333187
1999-10-01,11.578263055708392,11.815141302172638,11.004767817231786,11.57609427251286,13.145972106510866,12.320446323867538,11.453150846426015,12.90533941209487,11.686343749595816
1999-11-01,10.556001129624383,10.178967053230421,10.036294179231481,10.0730841697044,11.789891165405695,11.027719516523184,10.570652522484213,12.420786951292408,10.7911714382182
1999-12-01,9.289996213232072,9.283043381608477,8.733108760217803,8.448199445858,8.90061403914093,9.634772540022588,8.117213285989315,11.335175059474368,9.583061281290226
2000-01-01,7.751529313224155,9.087970364546573,8.925790241283405,8.220459343353912,8.375624049944019,8.303397977424217,8.170746866351982,9.636031059718253,9.342457918605145
2000-02-01,7.449168804431138,10.266212656598917,8.348191378280452,8.745614358899514,7.747074080900923,7.837641695226981,8.348656682123295,10.023261790041914,9.885340367329347
2000-03-01,8.995822269896246,11.40889185256254,9.618066671363698,9.657705197981835,7.436624512615013,7.890205229525131,8.355244422163395,10.318658962883342,10.627605587608839
2000-04-01,9.802008305702973,11.965826888925767,11.486092173336266,10.213255025698164,8.897248225017892,8.457177005359057,9.263222596375961,11.190301662961595,11.143687981658045
2000-05-01,10.7487762102546,13.890308671323455,12.810694418333584,11.75185592803369,11.13186822200295,10.32754901383459,12.302268732057236,12.849797456886664,12.356385739559649
2000-06-01,11.997283559411905,14.21930558485868,13.688298813047798,12.56747166198119,11.701966168420553,11.088993255881434,12.671656298172376,13.983253790493135,13.134830641980287
2000-07-01,11.469750576916287,12.1341369320864,12.413355025514774,11.210231633036695,11.019002781751675,10.992806396274009,11.195144312009287,14.393721890268937,12.17911313783761
2000-08-01,10.64321719376457,11.580049082541986,12.17896409561192,11.393127149380998,11.237399147968876,10.772608541480672,12.07912299403274,11.755522082101471,11.331106989652287
2000-09-01,10.181423402024036,11.953440475315954,12.608341699402983,11.140120350170335,11.369014614016795,11.122924274022242,11.306875402968409,14.200724588566954,12.53483597424469
2000-10-01,9.980789098227056,11.35167981330408,11.973975119614739,11.442942138202064,10.656847382381141,12.260116811083975,10.636126694687176,11.791298336860805,12.523804111794865
2000-11-01,10.22036313562176,10.998864193896027,11.353043931097856,10.63721682197399,10.396560110244732,10.89366254055503,9.523427838256485,9.780703285412084,10.54856941149286
2000-12-01,9.640087160336037,8.907140620246723,10.345428545024644,9.634806630862599,9.441963596441267,9.496005720193061,8.882512273137182,8.814428041680216,9.662003707333518
2001-01-01,8.263534069888294,9.229227769417284,9.938804021081241,9.236300922703267,8.691650299116247,9.176774868415462,8.604004749346851,8.927722536464481,10.158407353446057
2001-02-01,8.76107716222166,9.14907403058687,10.361406207457089,8.876265037831159,8.204959409514482,8.47186557944195,9.13225657934247,8.958160605715783,10.303537506026
2001-03-01,8.337584668222199,8.93567345957469,11.116224198896155,8.710656874847766,7.866693497964428,8.989253449805844,10.062684372282089,9.432735444843726,10.179376065180993
2001-04-01,10.360655184592304,10.243857636076244,11.315096212470806,9.90344318029344,8.75278269338186,10.727288902293461,11.380072551035026,9.950136364924115,10.696597444940837
2001-05-01,11.343115492172332,11.19215292216585,12.202408490091507,11.535140144218733,11.796593344577383,12.920789587310793,12.48250788636599,10.866079027216987,12.321251253997172
2001-06-01,12.417121637033553,12.302184304258649,12.764465400516979,12.437454958552635,12.974984976229432,13.709543832239607,12.569286503465488,11.687266342492846,13.302276422584292
2001-07-01,11.785799084664154,11.381526483669115,12.212620888653204,10.20959546677902,12.010150058944928,13.099975310882845,11.42117535066187,11.193978640857623,12.76776844245487
2001-08-01,10.281182523921569,11.084955561871164,11.692154760919545,10.356434462405133,11.293179256065832,11.731661610621188,12.0499947394926,12.34771767226676,11.768182658764214
2001-09-01,12.107840022166483,11.647364962805351,10.979200884238304,11.469798109534107,11.777739052878676,12.776838155766852,12.609082025485131,13.870223671180494,11.830188321965164
2001-10-01,11.932117418420193,11.677703084692292,11.704037422271755,11.820705109535005,11.568902044347546,12.931425042709744,11.686527880271303,13.543608893960785,11.957503497540133
2001-11-01,10.70600206897857,10.242912276480348,11.281052806238716,10.660683139749832,10.454075757219462,10.553455634373153,11.381984324386131,11.462546771393907,10.965944382841188
2001-12-01,9.249463776489968,7.096632900901632,9.773182304575874,10.120427542837843,8.728357212041281,8.743094823490857,9.66001806181291,10.11524687399314,9.480835058559336
2002-01-01,8.401217786428749,7.252549424277332,8.921345566247417,9.390783869162426,8.609022223526297,8.846494603085675,9.820969973423978,10.319840274680717,8.38189239133915
2002-02-01,8.346970933959946,8.25134846558478,9.290698759614429,10.092495015704188,8.971620831468973,8.956179120139248,9.709788189087526,10.065132749586136,7.495346619754058
2002-03-01,9.580105367273518,8.88792202220116,8.794213535107813,10.857858617933559,9.65208486078084,10.496898457570753,9.382243533663603,9.386359292438117,7.477523462158759
2002-04-01,10.688818412745613,9.555638486457287,9.518111732445858,12.588217190960755,11.175972347828306,12.106379933622668,9.828439000205751,10.896486508881475,8.537148819550781
2002-05-01,11.295174188220427,11.715527564128196,9.739819846381273,13.291795294021432,13.260123264546216,13.095836130350625,11.392236935364732,11.305704949609813,10.09205215860311
2002-06-01,11.497420234381421,12.481868425878673,11.334458413768324,13.154607470552499,14.634471238475447,13.059896936772926,12.287873500188887,13.27862129897618,11.195749711458646
2002-07-01,11.807916892846716,11.361431967951065,10.898823287161116,13.095955522002726,13.095989392480645,12.428576309963901,11.320353433485618,12.512277814003713,10.353818823412412
2002-08-01,11.1261395609229,11.355887104322633,11.037803149479714,13.020415083775715,13.015622854231243,12.536867914708278,10.525805012852286,11.61353153561724,10.665354829445196
2002-09-01,11.91091242920275,11.245796532463677,11.089249445105851,13.465352051069225,12.662100065446776,13.269652425123533,11.972608113277795,10.948356147683096,10.895402900920448
2002-10-01,12.867701471913087,12.533767459924553,10.967050500039058,13.028433224763575,11.981582606031616,13.433450687550735,12.782036131790571,9.975395176049123,10.528709205642912
2002-11-01,11.452742712718672,10.749800033202096,10.051471059461187,11.743232583640143,11.28830561662252,11.813166366813345,10.815179637286713,9.318734436308711,9.744333158961723
2002-12-01,10.369074880061069,9.544860485006684,8.893661420729773,10.098879268636844,10.079851634989435,10.333910733360936,9.501007011808586,8.090265903478247,8.153719914629178
2003-01-01,9.5248416911149,9.249846634924014,9.008668988231783,9.559227822186458,10.025085665078374,10.400086153750742,9.552287189962556,8.72728246263441,6.373040254828883
2003-02-01,9.979429801046225,9.782545068293985,8.180621348716866,9.664531898585947,10.20178639571222,9.401329860233757,9.62279776817858,8.804769233808111,5.953186760474061
2003-03-01,9.850025389613844,10.479459103598161,8.68590100784101,10.051038964939764,10.629052058965877,9.094897444702793,10.774299240860099,9.410234324114828,6.125248227989776
2003-04-01,10.782005837465107,11.767459264782946,10.021052618440738,10.94791894555312,10.845608362778632,10.41704839823783,11.792453242404067,10.62069246462569,8.139335975697975
2003-05-01,11.212531773190065,12.193709048183758,11.883015853767539,12.29325989575341,12.051712803081296,10.815455013622218,12.856859486027705,12.058479465961664,10.433389562511689
2003-06-01,12.669212056996395,12.388201557456831,12.853034363605351,14.455601325431699,12.699438562697086,11.904080784085991,13.957672124305345,13.757673847070789,12.115966916094685
2003-07-01,12.295010331558275,11.597631796560805,11.74039420211839,13.508025614464323,12.075323186277243,11.930597099655357,13.593180466752449,13.599024372106069,11.71461723369914
2003-08-01,10.617676408570269,11.526263453396163,11.940643327694573,12.699637880475967,12.728857320626291,12.087455893140064,12.298097040800586,13.605139528402455,11.81750407180732
2003-09-01,11.620378422881851,13.059567880564279,11.808851226016312,12.82814983127557,12.75934588578266,11.584865565905671,12.97546086109223,12.5172824456313,11.722412950374862
2003-10-01,11.500339486661826,14.048202236919426,12.340928689989585,13.482168527997182,12.186117176251257,11.497044619678615,13.112637945562165,12.333134092975463,11.630464970460325
2003-11-01,10.710283861366783,12.03813394941145,11.479567302000365,11.200254476451638,11.216731574583577,10.84556142725043,11.417788427536676,10.834099998837331,10.837975395962873
2003-12-01,9.12223083997082,8.57118944666776,8.113462641422991,9.797701337793743,10.313607705190464,9.202849753895528,9.957220504310584,9.072943057388644,8.536534113689463
2004-01-01,8.836496079679659,8.998578967612524,8.41313181872945,8.9757880663148,9.838727300242086,7.9819450325521135,10.331432201284997,8.527469661527956,8.31720412177362
2004-02-01,9.515493416301856,8.794582325395357,9.512434734710867,7.95607666048793,9.84686375931252,7.749136536210639,10.551538128439578,9.58961313731675,8.716896432202262
2004-03-01,10.047089390441043,9.738110862355486,9.178943639165274,8.133287756802119,9.83975697562665,9.370399823452528,10.505623805685707,9.790507855717847,8.684499031022911
2004-04-01,11.482964446558444,10.869914690478929,10.231346237229117,9.526099576188152,10.397917579957943,10.092707661497029,11.141218497731984,10.889970357572244,10.046851489106402
2004-05-01,12.92710575816343,11.97125103362418,11.84438377449685,11.404391273451846,11.443570594013117,11.022052419030326,12.262263923912576,11.650410457047926,10.975418930448592
2004-06-01,14.047184393199652,13.227217650278215,13.550005333072471,11.95366724074922,11.961768860017765,12.839748335136125,13.116541401852007,11.907042014737055,11.916754907669553
2004-07-01,12.525724747932037,13.097742882820391,11.670086467511512,10.617088196873333,11.148322504805336,12.297407825267346,12.030179338117053,10.460773788670387,11.868693494725159
2004-08-01,12.010575931190267,10.615141864437929,11.316335411343813,11.293608596829117,11.634039838103574,11.559373104653854,11.618088317452733,9.445517150668053,11.117678381430723
2004-09-01,12.803900756650783,12.966165157781365,11.48504708426677,11.156033493253432,11.339252819771366,11.10190289693162,12.785993891734545,10.567101259648974,11.647364070285287
2004-10-01,12.92450185210287,13.013805784425282,10.820611721792664,10.8590088139571,11.003967478212607,10.253412383081404,12.471771528955536,11.506578015255412,11.285037008943704
2004-11-01,11.414923651270414,12.447750733108402,10.151722318188977,9.709182500758306,10.020973815014058,9.569648294671142,11.568598254890533,11.545909977326883,9.403333164607082
2004-12-01,10.359580795761383,10.470581786463104,8.973767458248883,8.286013896447173,9.046848977089036,8.549487932946526,10.932623346883283,9.53992519040107,8.1108694589169
2005-01-01,10.636220213382444,8.635649835677695,8.056533596566332,8.060133246626826,8.80241263659649,8.206067173630023,10.47239931322389,8.84973797143023,7.448955375420971
2005-02-01,11.040891873551082,8.40814393363328,8.024531184278198,7.56943420682678,9.268220939990632,7.8903252334130975,10.395743334012344,9.062485419010848,8.257502189753795
2005-03-01,10.587281114931717,8.297825571919736,7.942717335259223,7.651336445569303,9.958867957257864,8.192198479504802,11.128912810814233,9.41831549417551,8.157742259891531
2005-04-01,10.866455564148128,9.009753794493973,9.277585731553195,8.54834571958922,12.274594590056456,9.020643303930774,12.048633371199381,10.317465458057146,9.036467366007496
2005-05-01,12.792509548227049,10.00367965835428,11.054479562616718,10.310467370760076,12.621154888058589,11.970615650282047,13.466244965220845,11.95403416131248,10.865883485898514
2005-06-01,13.746339860367208,11.924652839611626,13.124094156285016,12.027181689679775,12.3926250200826,11.40993510337739,13.045473006442073,12.811903841421746,11.875350141440203
2005-07-01,11.895121955296087,10.00759515048473,10.769069448413449,11.64841145121115,12.62425171141798,11.228342926109539,11.9770612695935,11.749289255975967,10.234514317071415
2005-08-01,12.023286272634161,10.234655157540589,10.040429582006704,11.30029400656426,12.894691408757772,11.81869079710797,11.934632185541904,11.607052403956256,9.838227317671224
2005-09-01,12.014419027095368,11.62222464916483,11.619974976068587,10.262522025196763,13.147570108344038,12.177667664518394,12.156073805522428,12.61619422446478,10.539783204622426
2005-10-01,10.40926708106206,12.557036781676107,11.70937313665581,10.522609172821856,13.389168717070866,12.283100358956435,12.616356531240882,13.200034135520186,12.343013395148645
2005-11-01,9.76465470253532,11.137974300542885,10.19555134030231,9.87257049800008,11.763684380356901,10.267618721781457,11.300362715899697,10.760780153580672,10.230095570739934
2005-12-01,8.491421318108314,9.285324124724637,9.496499806610805,9.54874178963816,10.452853959263598,7.8837213514949,9.41912467788156,9.13012030285396,7.699578501175043
2006-01-01,8.906361813896721,8.764349779123066,8.777929164903432,9.64849863214818,10.201036830976296,7.335665180131422,8.831838276048426,8.592027264715572,6.608311541478141
2006-02-01,8.769832220348611,9.729911416564134,8.461217007923405,9.47044438303982,9.925325371934894,7.761843464860027,8.84339499935345,8.30775609245684,7.103126199969873
2006-03-01,9.136048918641167,10.450994106519117,8.363492163154246,9.37917263013926,9.633536725685637,8.350602190736709,8.588282269060304,9.030401926215047,8.226731498941106
2006-04-01,9.645297970304544,10.781517965784797,9.877625549123962,10.465341321037467,10.015143364171983,9.953993013059149,9.565206188079678,9.716650412894236,9.92430889324341
2006-05-01,11.502240042752545,12.480784673568154,10.391750470897556,10.377343958226056,10.724531615295176,10.408736976554804,11.22908236819921,11.284354874681563,12.04053820253084
2006-06-01,12.957521574941671,13.232862033610106,10.979601527779444,11.473963367372196,11.829271385572273,12.680664082858634,12.77909659233458,12.170132878897943,12.842997363081512
2006-07-01,10.784503492898242,12.879890120617135,10.146579993411207,11.069024377863505,11.382664901735131,11.70918429308048,12.267806806517498,10.917956043194883,11.72640750956689
2006-08-01,10.582008474448108,12.045668113863995,9.88491410086546,10.873152286350297,10.61775606115236,11.314660946743455,12.257430582478259,10.066557317541108,10.578217152018087
2006-09-01,11.129295515778725,11.834756866394494,10.119744543382632,11.07655655862765,11.610707259867844,11.402188676636865,12.72437909890388,10.939272776360717,10.601015756953966
2006-10-01,11.82915554706247,11.098892474357744,10.179292947901304,11.005868476441565,11.787269896756886,12.760980027326555,11.932466294881735,11.10763914706846,11.283733318267696
2006-11-01,11.080789465780084,10.571186441343436,9.61807399562938,9.676704041752435,11.283206713188756,11.686077006937824,11.473778931464937,11.106828811372297,10.956852611650216
2006-12-01,9.840450253346816,9.147967623253972,7.6033886123627665,6.793632426555681,10.162373111700752,10.03844342254921,10.829778503532507,9.946755876096358,10.003896519803314
2007-01-01,9.119905391115816,7.658085628877433,7.77366695795452,6.96488331132498,10.423828022598958,9.002730617959052,11.696717579635015,8.32750881729074,10.34585907565212
2007-02-01,8.641883438804994,7.480737270270323,8.471866038619332,7.671731188737986,9.96714203450098,8.265486010972655,12.146209897267802,8.087179667307907,9.785710204511513
