,ACCESS-ESM1-5_r2i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1
2016-11-01,4.228432523585804,3.7351153703052273,3.140720983467292,4.7558794931880435,2.8238166295729634,3.3395879979506975
2016-12-01,5.0531187007410185,4.5148235490854685,3.5486745305382703,5.673165704992838,3.6358829730595255,4.645958757751099
2017-01-01,5.810734764442544,4.409139298104967,4.745572361593512,5.959691635241214,4.79819024649171,4.904700002868398
2017-02-01,5.756439865639815,4.181541490783591,5.833150260161812,5.5409346951363405,4.459475382591723,4.802951151591932
2017-03-01,5.74289585960628,3.918612265978042,5.435634217352863,5.021970741394887,4.6480014570465515,4.729492874390559
2017-04-01,5.603124416869114,3.7103315292999315,5.099400411176647,4.71371138467109,4.4480720893582015,4.415397962004848
2017-05-01,4.960135778552037,2.8921641168371934,4.370902665385523,4.062703707293471,3.941692117406447,3.51636946161843
2017-06-01,4.197053094826718,2.297483892821353,3.49241747041536,3.2817407966982968,3.5404058555925686,2.7607375162044896
2017-07-01,3.6812807268868615,1.555854913857314,2.865424264833272,2.991715791314622,2.8274117976444937,2.1600816807123273
2017-08-01,3.538715945872473,1.1793153855131164,2.6508775979292114,2.7902115321835126,2.2688947677653086,1.8471946618493942
2017-09-01,3.5317425764179093,1.075634212583813,2.699460159599986,2.6447607208230157,2.111922556670832,1.5516949304751126
2017-10-01,3.6364524457254737,1.3571445138014218,2.8421920529568965,2.8435737425416967,2.275668278215083,1.4859225750116818
2017-11-01,4.441154575607022,2.2234871204903204,3.507125406074606,3.4460040006073083,3.1938356966650474,2.663811365934222
2017-12-01,5.284412205882698,2.9368533008825173,4.253042364526545,4.0914283697317275,4.030978557162083,3.960220062299055
2018-01-01,5.6540861903327775,3.6723747704048098,5.573256491749756,5.614039325522226,4.37982206048402,4.780654642245849
2018-02-01,5.650477703716264,4.190846814897287,5.5741363312551995,5.805606143227505,4.255405646524887,4.923400160423224
2018-03-01,5.85028423530366,4.321593294168167,5.606563769637528,5.849986370911478,4.37989945604719,5.057802116213937
2018-04-01,5.740247663838496,4.191900956063987,5.430848519082364,5.5711535037614155,4.3712517790548695,4.885104882652953
2018-05-01,5.186832335185472,3.5151903808667373,4.772833614528208,4.821506082895961,3.670994400737132,4.064653329838165
2018-06-01,4.747810977894441,2.9027899317419124,4.30132926062317,4.332510945468407,3.030643986037122,3.378689072024615
2018-07-01,4.072977685720471,2.194431148591568,3.9998317376853727,3.7835455697194638,2.504386841713138,2.9758981008120355
2018-08-01,3.8219917296745054,1.807470316226392,3.8983366444298144,3.3620317635612422,2.1767842373856805,2.6508567466323183
2018-09-01,3.709556338180968,1.750341911337998,3.6703942196947086,3.2628492628319465,2.069983073906572,2.5897957014645514
2018-10-01,3.7806214438663335,2.1333420192206978,3.758913177116501,3.3415426003348685,2.29394018628718,2.7379461282085185
2018-11-01,4.478699891899475,3.145565458169872,4.600402147886902,4.29685471161724,3.2457056433336278,3.7794885791044726
2018-12-01,5.2259021025316725,3.926148527085616,5.3584128394097785,6.102817515543097,4.202278174723668,4.655888803103901
2019-01-01,5.591871218167295,4.203438922400185,5.383386470514027,6.253912136420865,4.41682677529395,5.30473441798277
2019-02-01,6.878340491569477,4.306309451044204,5.761253800159024,5.310314714362684,4.159255077671721,5.160230541598379
2019-03-01,6.3772688173051835,4.366146146197625,5.528723152804325,5.166238264975493,4.411225910348866,5.048456097349511
2019-04-01,6.094140081996398,4.190486202633161,5.030127641030593,4.762719923807203,4.1973104601578335,4.857691203155285
2019-05-01,5.3061093396996775,3.424597879833525,4.375056160699452,4.214887117404667,3.7045321995807856,4.339795244172013
2019-06-01,4.519914692718073,2.83868885780344,3.8851876549855087,3.3305820190899773,3.2212352328754483,3.8773959899344512
2019-07-01,4.056141420787815,2.417256866878008,3.3053632108919664,2.7049222451167383,2.4411593878471662,3.4777421583355173
2019-08-01,3.781656143455712,2.098932378540899,3.000995991239858,2.4310592263172484,2.0070742165025397,3.2609739555604964
2019-09-01,3.576584092385735,2.1197533470868968,2.9038996548985057,2.379561694726233,2.0467896024657684,2.969711788307568
2019-10-01,3.602169181140457,2.2377781915233084,3.1851506242121954,2.500620857655866,2.1635653707518445,3.0670026105299057
2019-11-01,4.378125343069922,3.0279128268347884,4.377243006714559,3.3579101363019466,3.022077882673236,3.781026407799912
2019-12-01,5.1773419917775,3.434140990078564,5.595831139445409,4.53000017113262,3.8279854496113783,4.562418140643987
2020-01-01,5.590313438023776,4.659746686613463,5.3067312431989695,5.348408374910656,4.756574090463406,4.922507229852572
2020-02-01,5.6785459937268365,4.8671402331651965,5.380237968111738,5.700340237690956,4.938778148162911,4.681386094159517
2020-03-01,5.789787939144057,4.96227268066038,5.660282747827143,5.14081379697545,5.025494258606303,4.640777082139205
2020-04-01,5.58525190898215,4.864523029343832,5.529679084301024,5.0373172488883835,4.450301320521586,4.330752969997052
2020-05-01,4.8351584144656625,4.095660608462202,4.963404571881424,4.709232205340824,3.698406377255959,3.6357832442361744
2020-06-01,4.156897490461445,3.5078466292777195,4.148267178853394,4.138817970097135,2.889143486179235,2.9286201007829358
2020-07-01,3.731268904947003,2.934066905167367,3.4610239417753683,3.637115278136201,2.325108248820335,2.5883383140083636
2020-08-01,3.5448211222444206,2.7339421246748503,3.0316840026884,3.30996363624764,2.256871487391288,2.3883383242387577
2020-09-01,3.4775885360300145,2.699379588856288,2.808859483370991,2.956286314708577,2.2598337270892004,2.3702152343462233
2020-10-01,3.5567683346436265,2.8678036304444645,2.8862637544900744,3.0166326277927418,2.401214610081561,2.4398738269189177
2020-11-01,4.386829708321121,4.141252871927716,3.838477770440859,5.222950095127195,3.6596678270602077,2.851638805779663
2020-12-01,5.678595758411747,5.215552198714304,5.135133880027656,6.064188615653057,4.945467963884777,3.3534216338509983
