,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2016-08-01,6.365330359269628,5.891224791577495,6.371203508567599,6.359412973099929,6.271769194716183,5.900108164753032
2016-09-01,6.369401340947668,5.8632322498528096,6.210959314893838,6.307064593690307,6.224979278570375,5.911215555933482
2016-10-01,6.441041481547499,5.969155572060353,6.0373198013666,6.4778182449668025,6.189321340088659,6.229058998027516
2016-11-01,6.522495419340367,6.23256695911226,6.2836379683064925,6.5681245463028874,6.300728276107264,6.302816789129775
2016-12-01,6.599826899741977,6.274755595227505,6.449006961131767,6.799534231959687,6.4964972162001775,6.475087099988804
2017-01-01,6.818294105820769,6.703029729110121,6.655900717532501,7.018916857458358,6.760545249975243,6.576000735516625
2017-02-01,6.9275542280604565,6.641557668705863,6.794092745118856,7.288271297954947,6.9541700384249365,7.090470335311257
2017-03-01,7.0499001833282815,6.691160203517195,6.721123579199507,7.311945778521192,6.928407713971798,7.321689693433821
2017-04-01,6.897489907491419,6.614029686250932,6.306723095652328,7.074990454203538,6.813472208771755,7.038257302552423
2017-05-01,6.600734482316287,6.278269831087786,6.172724162782378,6.732233953214863,6.689580563164648,6.937332038853389
2017-06-01,6.622619788404777,6.273711472496389,5.921919020510957,6.515890840471289,6.6379872405472575,6.807901936596886
2017-07-01,6.505716997863037,5.9685193237339895,5.610802431389418,6.411974355339848,6.341918306902496,6.3748801334122005
2017-08-01,6.2893291453508935,6.162457660207251,5.717154434282565,6.413080995954955,5.983905039632362,6.032966075313684
2017-09-01,6.112618990420756,6.218889680554527,5.97462125474674,6.147966416499583,6.0620410539457525,6.063916669144487
2017-10-01,6.193804878409967,6.221449880642853,6.073241398083763,6.214832885881636,5.983166288619723,6.227012335073887
2017-11-01,6.397922886086607,6.355447788210857,6.257353350213076,6.235319510435264,6.057839593160237,6.2892874074034815
2017-12-01,6.6137133157015615,6.403297179524728,6.585545033352116,6.3657834270902605,6.184318438371669,6.615134193083335
2018-01-01,6.759535500850317,6.5559722453941705,6.668352374791554,6.6822140240685926,6.408877430588813,6.803754082860767
2018-02-01,6.898934734745914,6.67268716938424,6.588921046873589,6.794166212225384,6.8479211669195,6.84990196218784
