,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2014-01-01,9.747180516733444,8.303019699414376,9.513269634098133,10.680866624264043,10.77478397294333,9.453898751832305,9.853995027663146,10.094123984456614,9.564503182999292
2014-02-01,8.94939295352011,8.039834659446216,9.981887036461243,9.691590784636539,10.354006423665384,8.925817616569727,9.740734778184915,10.474601858157552,9.777587589981097
2014-03-01,8.43084424385087,9.522772448909775,10.399574293062736,10.00022253871314,10.583186156766967,9.312479937528401,10.022263099033102,11.578569215822366,9.586981658623072
2014-04-01,9.810386222225107,9.867479482857247,11.041036800930495,10.086030964725182,10.677492205605569,10.780279291954024,11.417708930575692,11.824083165209473,10.631023460140076
2014-05-01,10.772159611907744,11.272221277082679,13.296864940487175,10.224712984600558,11.466925961785106,13.148825495581924,11.965270043173106,12.584368742884875,11.97572440115504
2014-06-01,11.02324814866178,12.020412874888502,14.089453317915812,10.742223749992881,11.928678861346064,12.707635361881973,12.841019507197476,14.147462182898431,12.927563400659869
2014-07-01,10.622421186002995,12.470578008654284,14.29243214298272,11.808557022095014,12.521297926669753,12.556316598330884,13.158302318654005,13.050508185125489,13.049504490893339
2014-08-01,10.980443478393598,12.324518781497645,12.73715598816159,12.100691497844089,13.832054298831252,12.282600858499231,12.923999467811418,13.869279883496981,12.689326753609238
2014-09-01,11.4833701400388,13.154552683445607,13.845832709829047,12.36531192505292,13.519580756712804,12.946436182400186,13.448702655196051,14.690472711547725,13.640694760804573
2014-10-01,11.926515488085938,12.312242344751455,12.9308784079183,11.744369858984888,12.026578694853056,11.559324839401073,13.01685286844922,14.571957926925887,12.296453655052533
2014-11-01,11.41011953507065,11.620909539685302,11.281155747072306,10.602319536065812,11.243481830039057,11.215272952280783,11.433632690791654,12.66031600834481,11.3051239441185
2014-12-01,8.737823534941544,10.095242925211368,9.668455074132304,8.841082515094524,11.183109604024253,9.818550448731221,10.89330107880521,11.921602915959411,9.622307045784757
2015-01-01,7.385125168473649,9.350823080620383,9.484623882061435,9.243470436470599,10.9403021436891,9.203183788103939,10.909641829042027,11.463213432783794,8.948736868449283
2015-02-01,7.70761414945396,8.642478626933169,9.267217229605443,9.829915894208245,10.715713837703532,9.376916993216364,10.16888387660398,11.03723390518684,8.841912705972439
2015-03-01,8.230722606786339,8.819960616233011,9.33109028177094,9.654762827778775,10.778290421115935,9.749689422116386,11.103179758752427,11.101147974192408,8.621421142162333
2015-04-01,8.931457527697212,9.935490504459176,11.231709796191804,10.052864392578869,11.728367643960334,10.329410825454742,12.177881886922956,11.540647843300164,9.566049520750774
2015-05-01,9.575405120848117,11.93099252181254,11.649483079865696,11.991246650441001,12.991551985733954,12.074355437209313,13.194920724937091,11.814588716233475,11.374502482046301
2015-06-01,10.595745299322589,12.512420604759846,12.006735463395732,13.0961327846928,14.145610552670705,13.511442339986164,14.12836198451651,13.084839343488975,12.911777077348413
2015-07-01,11.217705495818704,12.237869267485554,12.25617687694861,13.785280395821685,13.889342974227796,12.205641190181833,14.547093340771008,12.383072184786046,12.913088383062155
2015-08-01,11.072800127159429,12.326266221332085,12.752713946445615,13.45378981657644,15.148271181585233,12.668640116996214,14.259910729815422,12.852759064693279,12.350268769398866
2015-09-01,13.103001481880385,12.678095273724455,13.811371035592778,13.614927811668448,13.963337724576633,11.8266373407143,13.543763535799847,12.851567166148335,12.46506120575795
2015-10-01,12.687909014171133,12.79774910660904,13.57784048228588,12.802781265785836,13.83451908959527,12.124736624987955,12.664637379699904,12.548269678762894,12.840124089340103
2015-11-01,10.972682193148987,10.700409523918589,11.986040555963662,10.840018203065245,12.80205557299844,10.056884084246773,11.307941237035232,12.009644656208069,10.415581398040352
2015-12-01,9.907415892849082,9.108734084352557,10.170718903894288,9.903939536341962,12.130996120595706,8.90232329620435,9.11791253189365,10.413746771918195,9.693536620235424
2016-01-01,8.8318171357567,8.60463765976064,10.015709487482477,9.99597922908263,11.27126580911115,8.833758773698301,7.909051122128184,10.486361373033429,9.723546448499574
2016-02-01,8.28443180302213,8.121400585918682,9.550271783514221,10.132173977985897,10.712027216357264,8.650953586190075,7.421923154813228,10.07580423328549,10.111627951045522
2016-03-01,8.436158869939971,8.610396351474359,9.95080709306991,9.121861701635508,10.829351631555364,8.340466208765436,7.59414867109075,9.480569830461393,10.448856300664247
2016-04-01,9.052570963104982,9.340052188101092,11.223885083300958,10.6200358669105,12.399541602800186,8.71560588590642,9.191572060393813,9.282887955372516,12.43126527359595
2016-05-01,10.83616174940788,11.869590265371025,11.832063320804432,11.65362979662409,12.443582153780019,9.158520952975406,10.479481740905383,11.19428339277435,13.546082292937683
2016-06-01,12.072083538659248,13.063027932946826,12.286928621336367,12.7390036961014,12.473513551211465,11.704109773535693,11.56970682218217,12.976149165399034,13.449143297232537
2016-07-01,12.207699138212122,12.796390228381874,12.681303426443234,12.564846989940815,12.92640056707127,12.191340482540069,12.468920490032227,12.117644893211322,13.086517151678846
2016-08-01,11.258582045553556,12.651288995281961,12.877106231990625,12.803033405406465,12.514162730317814,11.548372941336925,12.700644499784095,11.059066412023624,12.97863702772162
2016-09-01,11.748597466407249,11.899056328483455,13.0603791934886,13.198265589848704,13.363997055765205,11.039729793684142,12.106480190410357,11.559633868093483,14.132142499801526
2016-10-01,12.361158485377135,11.242651135238688,11.88607906884512,12.408177748896618,12.28361484749006,11.341532158787874,11.45378596101841,12.716831705175052,13.864741458192412
2016-11-01,11.881623092336225,10.139464210596897,11.179691551523016,10.966090337411227,11.386294243250283,9.708909196892696,10.282841024781217,12.042028621041126,11.653640899405245
2016-12-01,10.646945442783528,8.915392560865874,10.381082808560995,9.387101472639081,9.517314712000658,8.374035439629187,8.369412820060006,11.556370838120847,10.441861310046242
2017-01-01,10.456901439020466,9.398970562695313,9.461943463887467,8.473890325688641,9.56393290205121,7.839280832164004,8.491304800177904,10.950030870193574,8.871006499629322
2017-02-01,10.790456205976945,9.292995616303145,8.717731583747376,9.017185714745736,9.593119337083847,7.766453472363533,9.363761846020019,10.89846334160557,8.891747062922276
2017-03-01,11.011799299725359,9.360886160263217,9.818907350954339,10.042885567710664,10.211007577525582,8.765466523094476,9.329821732806318,11.688064753701305,9.316192777061717
2017-04-01,11.566248253392224,10.993238730600664,9.001591498195385,10.1546525704714,12.103799793248475,9.966130035928957,9.900517223012283,12.443926209747126,10.571723820213935
