,ACCESS-ESM1-5_r2i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1
2015-05-01,0.5645184318392578,0.30083054839258594,0.249394292739864,0.4682020613323916,0.0,0.18101103020764042
2015-06-01,0.6134388209576896,0.34158498388386604,0.14256428144951522,0.4366924114062352,0.0,0.1767856155721328
2015-07-01,0.5560246010660256,0.2656894709822908,0.1031730450691926,0.4136396210032546,0.0,0.18505482715463772
2015-08-01,0.5754841904378241,0.1966350135647288,0.058565449438175786,0.4004336626854551,0.0,0.1780866395658053
2015-09-01,0.5781614064781062,0.24527180779970384,0.043925681591822266,0.4027798943372599,0.0,0.15492790890196229
2015-10-01,0.567682080527868,0.23444295088059466,0.04876851585790956,0.4888890328111095,0.0,0.13588928280099882
2015-11-01,0.6048669659757144,0.3208712992955913,0.014074113693243726,0.4873161288522583,0.0,0.15253472401560159
2015-12-01,0.5828228386106921,0.15840146346994338,0.2007772244154315,0.4227953754338612,0.0,0.08398676841632362
2016-01-01,0.5969207845241378,0.3141055918030031,0.6408480216967192,0.20997567085028715,0.0,0.14184889695628863
2016-02-01,0.6315959763098441,0.3143234668103073,0.6620819990907416,0.35094756407994265,0.0,0.13834050570630307
2016-03-01,0.6810920931523655,0.3364112078733746,0.5763958101547225,0.2672224697990875,0.0,0.1479335512364466
2016-04-01,0.6952711976278998,0.2746791024657068,0.6152294504543896,0.3661433884680889,0.0,0.07349606082825806
2016-05-01,0.6603745644331938,0.13566417704984954,0.5370735199015538,0.4800490422184942,0.0,0.04066008168717444
2016-06-01,0.6792625653608958,0.03121194411896691,0.25524844727038,0.4302588022877385,0.0,0.015113809514663373
2016-07-01,0.6793377331885114,0.0,0.033120919504702695,0.3944206228434506,0.0,0.0
2016-08-01,0.6692858732561021,0.0,0.0,0.3758469833714047,0.0,0.0
2016-09-01,0.6701912197957753,0.0,0.0,0.3693285811816535,0.0,0.0
2016-10-01,0.6492228193342295,0.0,0.06123055581936915,0.32310316753591434,0.0,0.024648413896746615
2016-11-01,0.6440913344580044,0.0,0.1911426034167956,0.4926165214700973,0.0,0.10454429717810107
2016-12-01,0.6635205795462497,0.0,0.14263817064755466,0.6877001987748528,0.0,0.19642752920064666
2017-01-01,0.7033672532612454,0.21771000984275074,0.5400226891104256,0.7040592213618305,0.0,0.23150539516606244
2017-02-01,0.8620117306304145,0.3174664675089049,0.5448965190046576,0.6348354478541718,0.01999524493293828,0.20845587870126397
2017-03-01,1.0619757052359318,0.32982187060507073,0.4643247662164659,0.4636998467959621,0.005784817676306121,0.18283439941231644
2017-04-01,1.100386001422831,0.3358647808965389,0.5623829175299722,0.2127824811309544,0.008957131688562908,0.4313059226770449
2017-05-01,1.0872254855210872,0.4809841309739658,0.635591816361728,0.3059035923695629,0.017279363687052133,0.3524617262394659
2017-06-01,1.0721705700243285,0.4595130247227042,0.6843129809738929,0.3083812965845174,0.003356911339418012,0.17277101325339686
2017-07-01,0.983154109786652,0.30609827027719305,0.7383490453228188,0.18923969817147893,0.0,0.062021097616360626
2017-08-01,0.9585671414567576,0.2881674320399119,0.7056164831892224,0.2834194694963737,0.0,0.08316977156630667
2017-09-01,0.8568776963450677,0.395730956459854,0.5907982543327791,0.2478344368935987,0.0,0.08775475839227906
2017-10-01,0.7633464179796421,0.38274149802019997,0.5780393763051423,0.15709772387678594,0.0,0.03812967054850237
2017-11-01,0.7066071498950106,0.3351643928864152,0.581649185168521,0.3449754487543341,0.0,0.10821334272460567
2017-12-01,0.8363199400791067,0.44283825605955984,0.5798696534245482,0.8990300032129313,0.005366387347611454,0.053798696818371
2018-01-01,0.7696656036265381,0.4366191996382616,0.5916732715697053,0.8259689835430553,0.042313579822708725,0.1637718372397458
2018-02-01,0.7904168961220662,0.4790162145029068,0.6271338886899124,0.649533116164403,0.1788987670863147,0.2504023461562803
2018-03-01,0.7771851507580165,0.4889092661881823,0.5295172933779221,0.6347291414767138,0.3496926941203899,0.2329094879520331
2018-04-01,0.7931618697299365,0.39696525015215306,0.5390087134870836,0.6073529985282893,0.3324938481293769,0.2618021293673507
2018-05-01,0.7919098546357595,0.426714809362323,0.5394181773338076,0.5960218370387642,0.23359054228212306,0.26295998551426303
2018-06-01,0.7646758811146958,0.38116765295351823,0.5264569420674771,0.6377841475808401,0.15008971035835805,0.10627211987514669
2018-07-01,0.7373904747874901,0.3684193701762453,0.499703682438253,0.6962931901824885,0.06057747784338584,0.022438629634615043
2018-08-01,0.6669984982472429,0.33548496156516744,0.4555062101170983,0.6452637124706724,0.01863164554530561,0.0
2018-09-01,0.6998159177354335,0.3344249921894613,0.4780662282664941,0.6538847028929795,0.01779570535442515,0.012540881354993136
2018-10-01,0.6568339323467488,0.23320093313888746,0.4855711972879469,0.7196479017585369,0.014051854179837677,0.0
2018-11-01,0.6621047020885739,0.129321263646048,0.5621694462489508,0.7913233175165655,0.007378080040194677,0.0
2018-12-01,0.6796721772490156,0.0,0.6639012484676696,0.5651744249069317,0.024369667900975892,0.36316271842003245
2019-01-01,0.7064027250775411,0.043496951150590296,0.4725648979875545,0.38023881857292463,0.11461071196223276,0.30305507958723493
2019-02-01,0.7202163418554478,0.14502710432656346,0.6336565744833171,0.4588170936885413,0.13894747492456305,0.19685776124436274
2019-03-01,0.7232453432486872,0.03278287559398105,0.5984297554309116,0.3706304295127869,0.14563186995943125,0.18222222002032845
2019-04-01,0.7482898284681397,0.06583165034940741,0.5452968701169625,0.4302275421192439,0.16220264180248165,0.1836715354066265
2019-05-01,0.7793412138688445,0.08424933648782422,0.5180456054401799,0.4872478537965619,0.17118395789138754,0.2316099995989336
2019-06-01,0.7900370989914298,0.03745955963556394,0.4044520848221817,0.5430016020625861,0.11939475597120125,0.19155987382483564
2019-07-01,0.8187944451103312,0.01041171032494792,0.2522478915464915,0.5882303109013892,0.10321245921334253,0.07685731416816582
2019-08-01,0.8137935299722373,0.012179738016373705,0.18047383924728402,0.5666698182917804,0.03803945413913272,0.0
2019-09-01,0.8122273543511594,0.07194307916130152,0.17873263155199035,0.5427346501402294,0.03732349715149097,0.0
2019-10-01,0.7237122705245345,0.10993766188668057,0.1370807423494809,0.5346071157716425,0.04987215057425287,0.0
2019-11-01,0.711997055355159,0.19610805430707567,0.14382596987864366,0.5342488465889743,0.08058142958741897,0.25052962309520055
2019-12-01,0.8609575254248107,0.33570451226210185,0.5616528229225319,0.2859459018605012,0.1928842747283248,0.3952886724481214
2020-01-01,0.8628763300645351,0.3335509753695444,0.6250380310531377,0.07475459637401911,0.29253843699965665,0.1913017800465571
2020-02-01,0.9244509805978208,0.4532777733869571,0.6339932847431804,0.04392168212703172,0.22949465326438084,0.20713486212259574
2020-03-01,0.935747212614565,0.4179840322054167,0.6264517137922563,0.015516190111176246,0.25048303585050097,0.2936964130351965
2020-04-01,0.9038737951019452,0.3455134252953881,0.626209198150312,0.1338747530094572,0.2632533080664695,0.29403599020065296
2020-05-01,0.8599236063579564,0.25441558404409576,0.6406853610461303,0.3259161013436113,0.2002087093364593,0.21343811289410286
2020-06-01,0.7854873375051645,0.2287524998111997,0.7361817528818971,0.2703561566729957,0.16183643818891666,0.13748354240264482
2020-07-01,0.7643493894908929,0.2003296714170744,0.7927149172954631,0.3200056982663925,0.16563457169921886,0.00119620122850983
2020-08-01,0.6955296956978569,0.14765177768893492,0.7883457129359999,0.3473542472925838,0.1405904484181505,0.0
2020-09-01,0.6828136558221692,0.1328981460164822,0.7695094365007823,0.36073139084537575,0.14903969345321474,0.0
2020-10-01,0.6430893013796534,0.1206957857892164,0.5794692499557479,0.4108109135319895,0.14869505674802824,0.0
2020-11-01,0.6734287864529741,0.08223495425499906,0.7433719696006506,0.3583855101703268,0.17555812914549554,0.0
2020-12-01,0.677271295370248,0.0782510737972375,0.8675595091930981,0.2353248281977328,0.17022849463294565,0.0
