,CESM2-WACCM_r2i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,CanESM5-CanOE-r1i1p2f1,GFDL-ESM4-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1
2015-10-01,6.916040077685282,7.8888485817171725,7.007853233366503,7.222693075583641,8.274970743189378,8.373824699483771,7.341398340788528,6.7520491767468025,8.0204560143583
2015-11-01,7.710778695290455,8.635521028188974,7.779709672180195,7.984268886757808,9.463525103933954,8.36808119211566,8.310266907968789,7.999447225957304,8.957239284280256
2015-12-01,9.053617521254695,8.906250426838557,8.980538924230189,8.800511605106774,10.555663947775404,9.361649318899053,8.637447873480113,9.448243948375703,10.030500438412348
2016-01-01,10.009773114968011,8.24473262975761,10.04651935824115,8.862035071627286,11.26222443289157,10.100257063084447,8.384539452751165,9.825279136429009,10.336624804065547
2016-02-01,10.112092696275656,7.881880966990186,9.687715945701745,8.512376408378646,10.71274809237048,10.427397233194906,8.083566615783598,8.994690551515967,9.97672984984056
2016-03-01,9.80916846323602,7.250226489834224,9.010710794922547,8.103709069295567,10.127055403830726,9.685130391648716,7.564204799552747,8.472243767201602,9.614127293987211
2016-04-01,9.29341918377434,6.845136024360915,7.722198649968528,7.618835757192122,9.306279292287533,8.974879242527754,7.092567695200096,7.785186995506768,9.150082085641
2016-05-01,8.75226921434832,6.571869767948196,6.857865402100682,7.071266522065929,8.6504553695138,8.396134988674344,6.376509166683626,7.252445426110393,8.445485613072558
2016-06-01,8.257540676422995,6.444431746060692,6.588415719756114,6.922368183930019,8.235533263992254,8.174821320096635,5.954177305241785,7.0673193541251775,7.954481278270146
2016-07-01,8.166147466496174,6.4033066714556135,6.299624657190384,6.839310913666003,8.107363577561669,8.204767946698956,5.996615857488079,7.179549348207938,7.676942549763154
2016-08-01,8.157398599757991,6.530350100396456,6.039752194904951,6.8803998243832565,8.034797545599588,8.363950989917289,6.109564810361933,7.209391976047418,7.531703974993743
2016-09-01,8.183693712973334,6.7802070796445895,6.195114944305947,6.861660555234772,7.980373786861782,8.195348430996855,6.047764591801863,7.1878410799760415,7.470505004100373
2016-10-01,8.722942692770625,7.1076432105858505,6.8469247830047095,7.0185238169109345,7.917325433223603,7.886280034585031,6.020579723995353,7.8933425484384125,7.653721883062602
2016-11-01,9.001137568180852,7.9089232017041375,8.119215286407707,7.8229881335700036,9.200065019262848,8.526525773746704,6.684858281391199,9.16799599168512,8.462911306072142
2016-12-01,9.548954870896461,8.320070674704073,9.664007089555213,8.787685507767767,10.101783419028576,9.269612996843893,8.027605708347949,9.988144288802369,9.3981940677265
2017-01-01,9.053886227805188,8.650308885679685,10.271395554166217,8.896614272317873,9.179700242769103,9.636519454900906,8.799913567833903,10.33535523568875,9.719129837959422
2017-02-01,9.201244952225725,9.1250070610699,10.584652876928653,8.518301756182497,8.439612694231796,9.384780199162616,8.82375075624003,10.92784800469444,9.758238351358573
2017-03-01,8.842355813593894,9.06343286219078,10.762425226977923,7.894408826433129,8.499371858077325,9.260843713619595,8.56382732220773,10.79836971165599,9.773879187866374
2017-04-01,8.419523410720181,8.264122874758593,10.346069761779097,7.373778651688946,8.003866648830169,8.67817692625373,7.833850542664195,10.268298999735766,9.416910170899609
2017-05-01,7.953957395922142,7.7617529398055485,9.626957690540163,6.7681030502895965,7.292958624207007,8.030672633126802,7.418140365435963,9.195993366383355,8.83300812119489
2017-06-01,7.844009790508517,7.473221549147952,9.15183695579,6.5109109853295175,6.962123098063369,7.59358447993483,7.016823884061125,8.74376354380353,8.535384524588506
2017-07-01,7.999622989031671,7.464683320682236,8.86142290729552,6.476022145036893,6.905595292825061,7.506393481474979,6.8107379437625575,7.963722123135213,8.144203937627951
2017-08-01,7.842779044928125,7.626097926447189,8.503463692552895,6.4768414407113655,7.0876945629053045,7.546985268415941,6.711463643487187,7.645599657332952,7.7589626130261795
2017-09-01,7.8595085919363985,7.6002004080673755,7.893877234016378,6.539782688248835,6.942317940945071,7.660533943062313,6.635665172317374,7.107023894530031,7.637229048877051
2017-10-01,8.503050250455331,7.720279667690178,8.005298244502505,6.5953271150848165,7.059061342450898,8.324835921572276,6.677571728803168,7.3244116836556445,7.819597130475088
2017-11-01,8.986067615670141,8.712967756116644,8.802419887549961,7.378636341976607,8.169838446364977,8.134657685913695,7.372743269007119,7.740698007012851,8.723721974101872
2017-12-01,9.697968400934927,9.27378536240093,9.85972762466943,8.013235831608249,9.723887070927686,8.868024195844605,8.572025854897799,8.618344819053746,10.090149178871284
2018-01-01,9.321828001812897,8.549230463549293,10.551502980398071,7.956447124685535,10.376456376164175,9.27706930825786,8.924973582204496,8.99220320669501,10.30875699143092
2018-02-01,8.593805830861683,8.452222572214781,10.590012491502668,8.457894502562063,9.745632991224856,8.847836181610823,8.672899756289588,9.140403048090473,9.862497556212954
2018-03-01,7.917341101036018,8.100371526568948,10.159096715975457,8.432363977532543,9.350169462016844,8.380630249625511,8.550254071131922,8.899307788832745,9.250614444428498
2018-04-01,7.3319370571795925,7.706845142148175,9.373385415880156,7.864090327135132,8.779007697429224,7.8125024645597865,8.057236416024313,8.309231465967313,8.765439252673326
2018-05-01,6.681849208998855,7.186475746941031,8.655815689107058,7.057701889661352,8.145129900104056,7.298471297991173,7.469047589942447,7.9628602018675565,8.159525261957388
2018-06-01,6.3670912244295526,6.876946782344781,8.162335169883743,6.730685943764956,7.782514939487357,6.989379312554799,7.132115959617406,7.533320570261741,7.849600835094561
2018-07-01,6.655606840292102,6.965287409082941,7.928219895776608,6.3748006848572185,7.718903639726906,7.1190560478846034,7.072762103782178,7.4980742920246195,7.802400466156696
2018-08-01,6.710739954795432,6.977820460678951,7.685073480519027,6.3921781234801385,7.5694743833772895,7.154950691165808,7.100132497149451,7.517625051131589,7.703188907889119
2018-09-01,6.78894997478209,6.960312165656236,7.591703276147343,6.346597328225343,7.662829119039388,7.050396818976996,7.041451609764107,7.614592467182035,7.5876994549983925
2018-10-01,6.252913576122623,6.932507293675834,7.6713006238555,6.4739562394022485,7.928956500455238,7.159369506946256,7.156864013404872,7.575839793590331,7.627311481089174
2018-11-01,7.3132185186596335,7.326995801750529,8.726014291695405,7.23261738653888,8.883447992664427,8.137296541315402,8.140837921028997,8.290036941958729,8.434787946850335
2018-12-01,8.211386595626657,7.989081383086902,9.567007625883985,7.787583873173817,10.108715272060582,9.623408873542527,9.725620368067766,9.76200876608515,9.5546567659209
2019-01-01,7.4839143377407344,8.176442015849942,9.152377927422103,7.925622505038352,10.597151101733573,10.544082948913037,9.711226162929519,10.01561504753425,10.005915547486422
2019-02-01,6.608252393536238,8.267270801750204,8.457913440608282,7.815248896376669,10.150534610299154,10.238673423720751,8.387028914985986,9.341562885602867,9.67643946106589
2019-03-01,6.059166756946041,8.062071276334173,8.26982511235417,7.419825457922464,10.14460491399466,9.925777156495597,8.776243779008695,8.469149635323241,9.125007867944458
2019-04-01,5.596868718433807,7.463421270661723,7.89617381031622,7.000704990900744,9.552030478155046,9.286851576217463,8.4534412227871,7.837297899080522,8.41577980951271
2019-05-01,5.0227703317642085,6.735393699161402,7.307987905872682,6.539604292469207,8.865270234223852,8.637401816277588,8.003856557506419,7.445354950772831,7.6821207974465295
2019-06-01,4.78004318641392,6.415686463181832,7.028004772771146,6.410167410404563,8.435958931857986,8.360663285429474,7.719876622200098,7.5548372000506365,7.142807485698508
2019-07-01,5.014731576614284,6.315068839189937,7.000778285849787,6.406763476338264,8.392255639486681,8.263161189540257,7.65822039573637,7.7587797637678095,6.943190624548833
2019-08-01,5.364275265523294,6.302495174445569,7.035377599708183,6.568697721975853,8.11036283473359,7.921779594767183,7.631774790782872,7.449814273741733,6.881339047414852
2019-09-01,5.216221876589343,6.334272036569903,7.072122950416489,6.695954828090232,8.064120639347802,7.85579131257916,7.494453243530296,7.393846569605001,6.779631458245721
2019-10-01,5.32021642684789,6.491698456293787,7.238569040689055,6.863707837504678,8.215633586976526,7.672139439176978,7.51724832588189,7.421541501385327,6.87170483739538
2019-11-01,6.662997903955791,7.874634682944813,8.296514619054335,7.699696476002213,9.161884633521753,8.89109692384482,8.76630498367496,9.792512926232554,7.716192058105175
2019-12-01,7.80540225758991,8.653822086505826,10.338646696302778,8.807345361000928,10.185963314104416,10.257724650780686,10.6671797259287,11.450319756783447,9.31677044785993
2020-01-01,8.694529784729315,8.716839328572568,11.330491975607377,9.140602657480141,11.055245500297355,10.25771592498668,10.798270893491225,11.521217461152258,10.00882422120841
2020-02-01,8.394830618990309,7.927810555188326,11.246025507333664,8.80081154876943,11.45697757902881,9.694048106500222,10.799821446120458,11.239168225392591,9.760555743632082
2020-03-01,8.251071413572483,7.378246690869032,11.4771005913763,8.045097938854951,11.015691656984448,8.755713544385088,10.592227652962775,9.486464008137188,9.23310772953637
2020-04-01,7.834595042784908,6.735083616546063,10.679658863589806,7.366080985819208,10.473415247054934,8.06031157525221,9.90912645187975,8.396287541830473,8.42305953576372
2020-05-01,7.262976536142991,6.113519041846724,9.963578756525383,6.6614578446565975,9.60530865306714,7.577522936127534,9.065214213130453,7.704027281522663,7.573157697010961
2020-06-01,6.768505288788165,5.800825610152148,9.608274542226322,6.188241562208966,8.985623239767827,7.278045554297391,8.592454561030511,7.162045685487647,7.136420522416039
2020-07-01,6.545075964024919,5.756736299846595,9.178388001734305,6.2444112889386725,8.630433488230473,7.342156921652157,8.320608846083546,7.0363906692812295,6.797221419989627
2020-08-01,6.299793326827799,5.917924499890912,8.836588546652463,6.317568418129095,8.384035587070121,7.327927830315941,8.031011434995465,7.030830214600461,6.544670198802631
2020-09-01,6.204632279100987,5.930183427160915,8.546941281433543,6.280497496500317,8.308552044243747,7.2731024728660065,7.8036347078029875,6.781512620978741,6.472782162247771
2020-10-01,6.510388594296192,5.8772964639253304,8.419187844851308,6.378934898826326,8.644251579420201,7.322818974160076,7.789706753490157,6.8182675366773,6.868359212560157
2020-11-01,7.2141833253554175,7.204742210266511,8.979652524390172,6.809818331582247,9.415525000238674,8.485244688897867,8.601763288880283,7.719459828653124,7.80753200766395
2020-12-01,8.786392406268519,8.90740010424455,9.601568226049755,7.549617606219027,10.072886582794167,9.765085878001145,10.464011288312594,9.402253715829508,8.703067998502927
