,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2015-04-01,9.69361599633883,7.5865070143232405,8.453880266098492,8.585268963364186,7.106813740851233,9.618386496713766,8.71672337899462,9.401519940964915,6.676182938911948
2015-05-01,8.981820177082868,7.015893463735447,7.954442745032824,8.098409422060119,6.869029993947112,8.885110802380277,8.423622957634889,8.73359492026256,6.224616198727231
2015-06-01,8.534730738555295,6.8362228288447975,7.859277831805015,7.733512335549905,6.717353192778712,8.590039567089383,8.559622966808323,8.390037204776416,6.260583775268295
2015-07-01,8.215019539680567,6.639668600137585,7.612545686270236,7.5732467123097855,6.933592021511794,8.365738234517742,8.549923880396173,8.171833836839024,6.621095446602112
2015-08-01,8.186823356785062,6.578790575316599,7.520872659719791,7.730965999931806,7.236481579154787,8.174531432292866,8.550555298805197,7.872992770344603,6.739184287834153
2015-09-01,8.15911857960504,6.7532895035137175,7.473943348338215,7.73193247141564,7.395194584000294,7.8718768258325325,8.165296529868343,7.8432287353458525,6.549874533416851
2015-10-01,8.032288982357446,7.629463755641825,7.7480485717471375,8.056738745190664,7.821970823582442,7.902761795427677,8.140568856703844,8.122247736426402,8.085719423273797
2015-11-01,8.525595904812963,8.214495877264472,8.277246014837353,8.443408629172525,8.685948740703447,8.26139875749027,9.585896586883939,8.819331955818765,12.456635425950113
2015-12-01,9.759283667056264,9.593996716661533,9.378225326949279,9.319371462913931,10.296242838758607,9.290379547049637,10.797487396411896,9.791987809845374,10.050791262792075
2016-01-01,11.058953162346974,9.655734193448373,10.32690327345268,9.69267068412166,10.47220301266039,9.407840303440878,11.670308222694798,10.0783210515351,9.68482621532629
2016-02-01,11.5911027256758,8.627851513005771,9.73353478982628,9.611432954271457,9.740957443671247,9.659031626686444,10.882894907696103,9.64785005788102,9.894863942746575
2016-03-01,10.447714293373203,8.276093412354466,9.530044223341383,9.298271753058993,10.049684049004982,9.774571218495424,10.753666612403736,9.200998277225027,9.403820033272222
2016-04-01,9.716080020820762,7.9349058468906035,8.812657113868237,8.32252049190018,9.790145880603305,8.926286903384597,10.101648830034911,8.423384464970328,8.372208472685784
2016-05-01,9.024055139119355,7.554921296228247,8.311959033275674,7.4871402560284865,9.248070764282199,8.19336818711284,9.499436257559283,7.962211094872592,7.7453381771679695
2016-06-01,8.656317736680489,7.600849600313038,7.993650635593946,7.299399666723358,8.982988993991993,7.97446307649967,9.216873227861756,7.7898873292176525,7.497471067889105
2016-07-01,8.4755985290185,7.452897760192503,7.575941217816969,7.124647375259094,8.700310408140869,7.97747874548608,9.052153181424963,7.82621433549778,7.137427484735113
2016-08-01,8.427965261294457,7.338929745626914,7.401678177146707,7.036128658435137,8.622189029251661,7.974089599047183,8.920294843761669,7.869687607320856,7.176546679825045
2016-09-01,8.255425846661028,8.123938823707997,7.198757408761737,7.038850431377098,8.541275853496414,7.878653994520852,8.850020280191867,7.745694606702328,6.949254691103089
2016-10-01,8.45287617056537,8.773529130979558,7.447709245475013,7.025862071121444,8.94559964038468,7.7359544468630945,8.743813110672964,7.980578061669745,6.773972547160318
2016-11-01,9.288414794273663,8.892980361640493,7.712497386937724,7.650111027355408,9.985513923243298,8.434295679516138,9.071971504727609,8.66999836185097,6.79688791311616
2016-12-01,11.285434626889849,9.277319029327078,8.735992173924574,8.625092488110981,10.7450133177245,9.217628737169813,9.372935087520226,9.714717334663634,7.67635507118419
2017-01-01,11.868824437178835,9.476792941752356,9.03344353803334,8.756694992751484,9.403684477546538,8.21614914444281,8.57469668448538,10.032743393939096,8.515128123623434
2017-02-01,10.87018337375772,9.868491620692453,8.731911900265505,8.7409264218121,9.809614088921938,7.931077819278079,7.771929204804446,9.775579218503843,9.396127802942939
2017-03-01,8.967507283768859,9.754076283183355,9.041306447499624,8.309697196282213,10.03596890808311,6.838385711197732,7.339360573771416,9.297610156546467,9.52083326197423
2017-04-01,8.132282348092756,9.271153407593749,8.44316467469238,7.76985727027226,9.066754498206254,6.486646075820979,6.903272403683822,8.64334904984842,8.87413373708167
2017-05-01,7.649538035045384,8.888204432428877,7.887324829368287,7.163046618133856,8.613740696897715,6.135390996142716,6.549541838591951,7.962318059460306,8.257520594430138
2017-06-01,7.735649309921919,8.883063860350955,7.696485393012442,7.397167620690928,8.345028369997404,6.224797699739081,6.522040435021943,7.7286623867222914,7.983780574895166
2017-07-01,7.876471586770531,8.248438398145357,7.517683079987018,7.117972992237017,8.15462349837005,6.302045785451659,6.376196461863527,7.5190069398819555,7.975181503907823
2017-08-01,7.920318816731129,8.004099321901453,7.595924603766996,7.145071791057676,8.129691066891422,6.462965492401546,6.541754691795564,7.465397948555827,8.193307615661693
2017-09-01,7.851419849155714,8.442966028259567,7.621297386802117,7.102031434931978,7.982842631950352,6.617439070182493,7.116704070631196,7.481048537927577,7.790765398485692
2017-10-01,7.8169755405544095,9.025654928863556,7.835437405268397,7.110879146401242,8.441695847785365,7.136536771786523,7.355751781650107,7.593110822857133,7.629201710435523
2017-11-01,8.847126649840767,10.058454796100435,8.2312795680992,7.578772641409314,8.663831634806439,7.736188189969614,8.346568559055259,8.174411386440411,8.206862247977181
2017-12-01,10.44043666480467,10.47103181295828,8.600442944310947,8.399426593805908,9.287389404763516,9.037770521469577,9.383648811091245,9.148394636978374,9.712418204204466
2018-01-01,10.62860926072419,10.440474599573193,8.670192770297932,8.538636323232726,9.492991011565238,9.030152330259122,10.514995403441397,9.403141629335199,10.24711608317005
2018-02-01,11.115081809271233,10.067207121454278,9.374108779061883,8.320790774238514,8.64223279167512,9.290853013426288,10.685012092962896,9.182472312630557,10.350637776016434
2018-03-01,10.497348732884996,9.839603902418176,10.009075941914062,7.939650026773206,8.134261767324844,8.741406058507721,10.469105641853128,8.888892255544711,9.99119826735095
2018-04-01,9.498525172388963,9.039194824631997,9.400193222380206,7.181461123172718,7.716404261273217,7.846290274044526,9.815072522795802,8.456655468256361,9.200321803283531
2018-05-01,8.775904908569606,8.126768642812396,8.777913054778338,6.650439000783813,7.155070009123138,7.171178273006128,9.187679692247887,8.103268755182416,8.597926186473144
2018-06-01,8.324250144254705,7.784923793598131,8.409623516078717,6.7785491618244675,6.770894916635793,6.819211194834878,8.855805111788284,7.9704944406493965,8.089318251054715
2018-07-01,8.190793541666139,8.01645580004819,8.296548458112508,6.892733433661201,6.782373568680142,6.717697740129237,8.679988378843642,7.824294978294788,7.782312131423853
2018-08-01,8.249323808248791,8.093082654479414,8.354546040652233,7.0410279965501,6.986250748541414,6.75071809321026,8.642939533046754,7.906746747434211,7.78945426682027
2018-09-01,8.226241286367769,7.537320540563456,8.226291679208696,6.989894826083479,7.326907336376232,6.7662799178053925,8.48165924613124,8.108662141593287,7.813214486099252
2018-10-01,8.622612295237284,7.469461034687365,8.536420630425239,7.2189967299911135,7.6327529267787675,7.51294503049809,9.154358742187858,8.419226669097156,8.381528099972005
2018-11-01,9.780745224262098,8.100974908597111,9.309321733186225,7.581036025384041,8.742863984530231,8.529342631108765,9.038634663881775,9.117357857090594,9.94673424271592
2018-12-01,11.033199505382033,9.544952291633708,10.24752976847809,8.458446676335402,10.989582868107322,9.862542035373984,9.937807211986033,10.078779889310155,12.242064805492861
2019-01-01,10.881089854271924,10.540628445065837,10.392375133458724,8.572644882294888,11.452154691144182,10.647293142465532,9.570630008099677,10.291243422935995,11.22034131370236
2019-02-01,9.872491492908113,10.644742767785957,10.529259197836026,8.361265486131678,12.13770525247698,10.035214752492786,8.68681213686383,10.260420100624524,11.032455233003569
2019-03-01,9.821249185427943,10.298246102662803,10.542788268779884,7.932196138686848,11.54396612567377,9.498226416337877,8.472550906633852,10.257029241666356,10.175813551434892
2019-04-01,9.619063089122287,9.735902571344553,9.774421027620383,7.381466046295896,10.583266659461398,8.560716626514054,7.8013248142419345,9.621138320017742,8.995534584251512
2019-05-01,9.28359307668282,9.31585510462455,8.936516103460274,6.976296727949624,9.569196734981524,7.922400509438355,7.633006279578468,8.610789233386976,8.415887521764226
2019-06-01,8.786370765341687,9.303039414867722,8.46366540746067,6.7485369604720695,8.885617715972558,7.625959905476197,7.563408293307412,8.293137837297527,7.827153654720379
2019-07-01,8.557746129429034,9.144306296525157,8.06176976957078,6.7598310926907885,8.370962784615326,7.481369346227193,7.480250064478158,8.07031047123724,7.582349684217349
2019-08-01,8.518333803357784,8.944239174686658,7.856093935943509,7.023755792507554,8.17994361714843,7.493150344824842,7.557178971629328,8.042159369357929,8.024548871293282
2019-09-01,8.529246784198552,8.909852111755734,7.782157459714375,6.872857680234658,8.095130786507132,7.447605849123041,7.792914695520506,8.043062686044465,7.936109102353388
2019-10-01,8.869003541723641,8.98221379983752,8.089725512156573,7.103207819162519,8.256722275524604,7.392409798203968,8.310329623743806,8.291357729552674,8.484859859977401
2019-11-01,9.184187663367393,9.049378075783522,9.325217222809949,7.66544409209077,8.781637021409614,7.777885409072231,8.69988055676254,9.073411932319253,10.489132080840964
2019-12-01,9.62439866353324,10.341601649214438,9.825671137425694,8.571744693739301,10.40259104035158,9.247396361152186,9.868198444375023,9.972546575103168,10.56450823771206
2020-01-01,9.857120248683614,10.14240354127568,8.867651735739535,8.684127002841414,9.903771206182329,9.550978019309577,10.391460368530453,10.223796775988221,10.381347616951556
2020-02-01,9.422224336192755,9.777693642314157,8.289175861227651,8.406475498394077,9.085493199680931,9.466269611375758,9.713763872126997,10.132669235768862,8.947574154724498
2020-03-01,8.41212854105094,9.444033201278783,7.45718558638158,7.926599744506906,9.20794411922698,9.836193404990297,9.027597287649217,9.8872095490269,8.151920458221987
2020-04-01,8.016239956723464,8.694511332722318,6.917125828838048,7.109650596334463,8.428761814313601,9.284913058538589,8.325817066018367,9.261783392083483,7.166810082845858
2020-05-01,7.487044305911528,8.148816030886222,6.495968964572755,6.410886861158326,7.623065937930348,8.563993628305296,7.802988177911898,8.596561420209525,6.394027931669914
2020-06-01,7.220827886856531,8.08647465463438,6.595639105699968,6.251457758448852,7.407120070664351,8.251321329818882,7.695986804448428,8.357707560630256,6.527637714413543
2020-07-01,7.222688843538216,7.923625258998463,6.650072311811372,6.229978457848119,7.288653939591348,8.039491876402986,7.646606965345397,8.156706331060152,6.914793531047574
2020-08-01,7.376484066626074,7.663190615943508,6.723786686569418,6.132789405514322,7.384443629072742,7.892227613883085,7.735933443450942,8.326205299352647,7.060112830427015
2020-09-01,7.512826381833865,8.015200249215138,6.780865605799545,6.045183426166264,7.418484685167929,7.965047879165506,7.8348533340173345,8.350451917507076,7.01937127614669
2020-10-01,7.651311511522811,7.437354015573147,7.046991640790496,6.245058002111625,7.8410597284387995,8.232860075923332,7.424198228434277,8.626270708730098,7.360167589789349
2020-11-01,7.800740606083312,8.412600332442572,7.824340738594713,6.80187854808228,8.983807799852865,9.49573377620927,8.710365866033259,9.313570850853354,7.862041929878952
2020-12-01,8.227633818083337,9.115062567539821,9.447340744416437,7.831330224805275,7.569674837096821,11.281779841617515,9.536501303783906,10.533906084898787,8.47306909079811
