,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2014-01-01,9.72483377878083,8.385078124718444,9.671597219614087,10.645386793508775,10.715245574759194,9.594118945858886,9.842190468164793,10.21459081684644,9.711780311629765
2014-02-01,9.023736971920172,8.237380276400593,9.954236556337325,9.633772398430466,10.24690392330942,8.992731103045074,9.760290697487763,10.365657587295463,9.775464712603874
2014-03-01,8.57071557737593,9.565899979418257,10.301149394017033,9.92846187154983,10.480140115848943,9.411284558055273,9.96287319636379,11.356542678964246,9.755593166666193
2014-04-01,9.847839426570818,9.802166358799807,10.859892889834112,10.056879708387044,10.50730257228349,10.554114984328368,11.189783416790046,11.627799246873524,10.40862735800955
2014-05-01,11.101861618268249,11.630393498005464,13.368976304504647,10.671601874677254,11.825443870598875,13.092626543443835,12.18280396876998,12.742848699721689,12.199008386599699
2014-06-01,12.104282183468303,12.89868871149744,14.880958375046214,11.889112106158874,12.955237166244107,13.627593810022907,13.706363152334092,14.821416344917084,13.727587925470944
2014-07-01,12.82044930202557,14.497439429970624,16.09728581594588,13.932241999809852,14.561892170150252,14.672589147221748,15.187688482257506,15.02318636815578,14.911236255249356
2014-08-01,13.688006553057866,14.904665736148806,15.288395932396956,14.709025383838648,16.188895628778962,14.850111048257967,15.453593042384998,16.204741087199274,15.221710756612763
2014-09-01,13.50979826960516,15.047879403555205,15.673437911200187,14.393920435899265,15.337481963537975,14.881500073921726,15.195233432747226,16.387052092609803,15.461595395218245
2014-10-01,13.11096050134442,13.444282375023253,13.940683486082307,12.984634636638484,13.276135905658311,12.823531348144744,14.062420597441662,15.447566143438994,13.403120563620233
2014-11-01,11.83008118392652,12.082919431474526,11.526866843028822,11.191304308295164,11.684781798047922,11.854728169929562,11.948871874586649,13.002751471335955,11.859305564568889
2014-12-01,9.21691488786822,10.472436587578516,10.023669034193254,9.346096412476047,11.328445571741467,10.318735023258194,11.080641099391014,11.97996016940291,9.980478434970085
2015-01-01,7.769232127789782,9.463089515060457,9.627545302971605,9.437111454516543,10.799092847041214,9.357322953721477,10.84686373264068,11.319795521874118,9.170304545289744
2015-02-01,7.9066464810779635,8.80257306920218,9.30374854020952,9.824625810025461,10.55347030286399,9.494980479620654,10.180784917090447,10.92592545217824,9.044346848870962
2015-03-01,8.427234409159098,8.99863030323762,9.435333908272103,9.718400872864773,10.600269770847962,9.823296950847844,10.969301625659904,10.967405823390687,8.812834978818456
