,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2016-09-01,8.053466850978246,7.976426238795575,7.181281786067692,7.069662021722951,8.502827279186414,7.698607616518285,8.616478185126887,7.58444574426638,6.759776865157902
2016-10-01,8.302080458500098,8.505496797243795,7.369212078686202,7.144250179436967,8.876277649710852,7.617518100068655,8.565025949276857,7.8317837969743165,6.862020251004233
2016-11-01,9.17675931607698,8.793131644205959,7.567653071514415,7.8382899217768385,10.004796616797368,8.444694914375154,9.118284731426007,8.6309826799562,6.815662950158457
2016-12-01,11.186937041215419,9.486033456290043,8.90442341387956,8.83375985099327,10.944409837676892,9.305219034357114,9.667140412407935,9.678542038752099,7.775593363357281
2017-01-01,11.712958723009589,9.706108956837207,9.12991822325437,8.814939163855641,9.859676773545848,8.505550542780451,9.03864521580834,10.255938136991732,8.858241417436654
2017-02-01,10.846968120499186,9.98312521695489,8.91987898773499,8.597530524864153,10.06640429532066,8.17999697650905,8.194548288718947,9.862928173681409,9.607765657702693
2017-03-01,9.178546211896183,9.871258217439095,9.128589572003088,8.276626952155228,10.081623985364187,7.302961011203357,7.757288563651259,9.455230203364296,9.568690120873121
2017-04-01,8.472794591644286,9.397585512281124,8.520437852461335,7.673082141571674,9.239772190639526,6.842720530135,7.2334309493711295,8.90130313390473,9.002380011465322
2017-05-01,7.825121954036331,8.859851440760957,7.773469748945107,7.0855391205998774,8.67570772680296,6.311638622373756,6.688061867771419,8.265517977541572,8.339241944752947
2017-06-01,7.659320071775642,8.62743755399204,7.505993734369639,6.9311013669130626,8.235120414482802,6.218947508492303,6.586370323776476,7.749297749223242,7.866826116411866
2017-07-01,7.815271694852787,8.137953284250496,7.4224807485988835,7.045721819731219,8.08646630063766,6.2983217916408165,6.590598335405033,7.595664878746844,7.99981607603225
2017-08-01,7.742335602889497,7.834056436039027,7.381159407442159,6.904044257340788,7.981618606839827,6.407711370601307,6.76145745984648,7.557660143773746,8.020309993469617
2017-09-01,7.6846783476770915,8.159381942265158,7.566272400932079,6.828602647076541,7.771626718188911,6.534000229065678,7.140370077905822,7.438382456086223,7.683369336482965
2017-10-01,7.536176532512647,8.65278271961349,7.82813535449282,6.979099032941478,8.156619855400061,7.072664896955158,7.3566778253957095,7.54088060976281,7.621468496908748
2017-11-01,8.714006249080276,9.880539175771546,8.170255750694142,7.63812864854703,8.621301332592099,7.773448228570013,8.591149126319118,8.233190462466494,8.303603359170056
2017-12-01,10.30131311855543,10.457219863878192,8.56766409368448,8.359884238794518,9.343216566967842,9.122798748958159,9.678477019826193,9.183305392859028,9.711350152254221
2018-01-01,10.731078791624958,10.471511158592262,8.969978422813671,8.632099148636804,9.803448187791203,9.244873160257695,10.821401549254382,9.50593256895111,10.395718990556283
2018-02-01,10.973148340227453,10.112362734081836,9.497952125732036,8.226637795936872,8.714286069799563,9.29752813420034,10.853224034898355,9.203015251176604,10.490569467814462
2018-03-01,10.498211770088586,9.87860675456257,10.073068626877538,7.925414355812827,8.270614808563394,8.71652933946093,10.60478321062402,8.998252672428512,10.174994701864671
2018-04-01,9.627128984529486,9.113887371540628,9.55683984379928,7.296338030170799,7.874150793539313,8.111186838224743,10.036083243664486,8.605114784843977,9.403579792389188
2018-05-01,8.7694370391154,8.19882765833218,8.760375241275499,6.582335203277262,7.113298778962232,7.297659467800366,9.309404756317877,8.153022429774802,8.90485058489463
2018-06-01,8.26971773242721,7.791909841423348,8.362047832060252,6.376749061769693,6.765787101063531,6.837247055738327,8.818118421792967,8.004267647118644,8.05536358927766
2018-07-01,8.174413457594463,7.922248924451804,8.283729530436856,6.631049691590217,6.966486733056003,6.774510100526869,8.695815774165453,7.822848499074158,7.754174253096128
2018-08-01,8.120794043278767,7.998144325635463,8.192922909106723,6.758989810981622,7.023477852559817,6.7272078592198525,8.614921085317368,7.902563781389048,7.682783473312931
2018-09-01,7.985055050368544,7.468368517511397,8.02430202307652,6.721934076361272,7.251007632449036,6.733040340717598,8.296299088356946,7.868418528432679,7.642992270579221
2018-10-01,8.314512623532103,7.404319003684082,8.32751704553992,6.877025394616879,7.532590084425831,7.34413571869037,8.94951684824716,8.213310757864322,8.202866167559767
2018-11-01,9.59504954623705,8.190281278036053,9.15052521556156,7.663954123577454,8.703831237372736,8.486349240636724,9.099465483536331,8.986427374218554,9.981774346142725
2018-12-01,10.936935154196537,9.70007594672944,10.20339162470042,8.471526563220067,11.063142607549233,9.774873666979957,10.086902436146998,10.0231957201801,12.233472684270682
2019-01-01,11.078581234417276,10.688234282491926,10.463062381555972,8.622575285392863,11.57928750971093,10.547194681227275,9.896658208633136,10.336856351762275,11.628408602264374
2019-02-01,10.203340037451774,10.715677996165763,10.597649868011814,8.285370705373731,11.893436734412456,9.972918402354717,9.13375972441959,10.373697680424774,11.255005057559702
