,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2014-01-01,9.557841266601583,7.973984348940843,9.55830305304694,10.523586143106346,10.590902426238378,9.281628805955716,9.624541943901956,9.944387596891504,9.301767291232201
2014-02-01,8.915504656884544,7.882115885247935,9.649095744047123,9.527776318882227,10.214893668483793,8.725453522419677,9.58025282798382,10.24088746761079,9.52410943750115
2014-03-01,8.343454528453655,9.423007689221127,10.105838535772511,9.775320405634917,10.423092481579834,9.17409644204986,9.864204041990924,11.429670562379014,9.439271707727439
2014-04-01,9.868840732906262,9.644945383799053,10.870959702081676,9.916495055388316,10.52519985668998,10.601080154434811,11.347074693497332,11.83279207625047,10.50332502478701
2014-05-01,10.491535041867019,10.972098615742592,13.05046048417575,9.82999113015578,11.279477307336734,12.837482993314236,11.701761340944214,12.34350373940678,11.73434063731904
2014-06-01,10.532755715867474,11.494884411857333,13.682598997021625,10.246539838489726,11.552702029413336,12.27935822598844,12.551046349566526,13.832608884981205,12.493710879033356
2014-07-01,10.225028752240908,12.058297397296238,13.921014124277113,11.415541740459132,12.393221774952162,12.217454369109127,12.878918562216235,12.758289118243756,12.709057245738343
2014-08-01,10.67377687950322,12.036759026626733,12.54866417625139,11.827212813008792,13.740780738259582,12.098729443196929,12.724922828771053,13.583164491527624,12.438830213252755
2014-09-01,11.38353064234274,13.110305055928654,13.609393199739266,12.076687781470866,13.314535198737396,12.830232152447845,13.147482136315693,14.612917282151313,13.432060048947069
2014-10-01,11.560358964830144,12.089271411579402,12.698994293622349,11.474288250928993,11.754593364765258,11.172107211674216,12.72348314219048,14.459498546280924,12.028596732256828
2014-11-01,11.032658817929454,11.499546015412667,11.036209258629832,10.379545308025676,10.955840951441367,11.090003671040131,11.302622781565967,12.548197884062477,11.057952388206322
2014-12-01,8.488407184697289,9.989520140438037,9.278879761379054,8.604753183795719,10.915333059275193,9.725521209029765,10.834496804557581,11.769728919958133,9.460660594192584
2015-01-01,7.075889888116709,9.128915557599884,9.201408734081587,9.00458540109549,10.727248377365145,8.993152860078899,10.842815227479754,11.297469600271814,8.784305867850286
2015-02-01,7.444452882552879,8.486500116926639,8.973141315790324,9.594301090011662,10.537690814068561,9.239717519478766,10.004203182597298,10.99136729695572,8.643817969334417
2015-03-01,8.067415271285745,8.718662973892371,9.1443190906785,9.508603216935821,10.651196718137056,9.61233191583174,10.979440167645896,11.0269723255197,8.509775935567827
2015-04-01,8.815571684484002,9.876935852076867,11.136314449832694,9.909041146762473,11.596603450732,10.19915453248551,11.98401308802551,11.558911761062324,9.457526154043475
2015-05-01,9.164256455720444,11.883427667430134,11.304436384618269,11.740891827887006,12.632251102979795,11.817098814047634,12.753704093540351,11.596286865988054,11.199532387654374
2015-06-01,10.250693474714764,12.172363874745992,11.4958787333449,12.830581411081926,13.754001949355745,13.214118008751507,13.522594655465909,12.671739988647824,12.552869770738706
2015-07-01,11.059316243866036,11.831155349079301,11.857876595514176,13.539829053880098,13.709334701911994,11.900177288627336,14.159055169210374,12.011446893204615,12.660695834738299
2015-08-01,11.217786798418892,12.021681590974731,12.576994075830676,13.24916432478043,14.970926743434212,12.451553327729325,14.027849359948465,12.629821471571848,12.179608905236472
2015-09-01,13.452284954714706,12.481614228494045,13.598981333270789,13.505893722875975,13.642603709144714,11.376593098409504,13.287182151893814,12.739985381161736,12.287464063507205
