,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2016-03-01,6.7195347301728905,6.913957810649557,6.765960630769037,6.5326726594755815,6.494235329108781,6.644275246947136
2016-04-01,6.7716172291160746,6.903954000327751,6.616423164995152,6.593253148424967,6.516302735897508,6.428699604458962
2016-05-01,6.612947810223885,6.649346620572275,6.492453675606008,6.69546026869058,6.427453102412722,6.190646597731816
2016-06-01,6.1584113205358575,6.225378955440853,6.15836589859108,6.385572227021191,6.116282800434033,5.870915760820516
2016-07-01,5.879792534474933,6.278783208208603,5.970827882195278,6.142143096335956,5.968264087935793,5.834117714086271
2016-08-01,5.78683480161351,6.0533582478681165,5.903915907675866,5.891789873881736,5.790793286448544,5.824174555969752
2016-09-01,5.7977780813227175,5.969424817726381,5.885818291223101,5.945206014148376,5.792751555442242,5.908309905199305
2016-10-01,6.072381140016898,6.2115694515590585,6.040334094562803,6.115802498484002,5.8936278312291215,5.9559920272750695
2016-11-01,6.040387671901074,6.29991675705691,6.080035654532138,6.290528981416987,5.979647461006955,6.07909522526686
2016-12-01,6.186902689057928,6.306007236294402,6.1600220349985655,6.379640641237862,6.0810199637409506,6.376980842174752
2017-01-01,6.3728676683296905,6.1932650782220975,6.1523135958531165,6.612697806300756,6.159196602705276,6.464466604631537
2017-02-01,6.588488114738397,6.385695702014831,6.664222461479176,6.961276792583321,6.352042593714634,6.839859980695762
2017-03-01,6.659732983400928,6.408237858588357,6.985368596374255,6.9982357288478125,6.5209001348300175,6.795027416042012
2017-04-01,6.7890701993549785,6.416395049585349,6.693418186329247,6.814882502128732,6.673152013865403,6.724873557600041
2017-05-01,6.75198792499741,6.381442644151338,6.497144240530402,6.555875213935306,6.650918003038142,6.5300899953861675
2017-06-01,6.421880030972023,6.120312262068348,6.258200815874455,6.274540639995568,6.229517020922338,6.318019292959885
2017-07-01,6.4297175294012545,5.974801074505197,6.236836702051548,6.2131848960471485,6.007417271758759,6.135795174315446
2017-08-01,6.181450528826307,5.900946347739781,6.000502458018267,6.0501251714420725,5.891919435722849,5.947161811495083
2017-09-01,5.905651257492461,5.892996786034829,5.8667312308603226,5.962768970373802,5.88892237705135,6.013627362032495
2017-10-01,5.959897819423668,5.9896502743277145,6.013536713205018,6.098205755154541,5.975221727964992,6.061362051083748
2017-11-01,6.122412220328948,6.099828595264096,6.017836753270643,6.192217603423464,5.885095494429913,6.166377192499096
2017-12-01,6.254267979330495,6.375914276672897,6.045269395395527,6.3827898597018216,6.0846225467339154,6.362220377135294
2018-01-01,6.4736075120714105,6.427740094489526,6.1487287536902855,6.3496887208521375,6.215790188325071,6.357372928376144
2018-02-01,6.712407063877611,6.591878026978418,6.55117126589455,6.681666782621482,6.436747039366188,6.547757519939536
2018-03-01,6.7938821928887,6.517837500327415,6.726739594869199,6.798980079876765,6.502721294272021,6.750372582396624
2018-04-01,6.755065960679383,6.425534597891233,6.545210678304689,6.782075725943224,6.569486277207263,6.781517103030479
2018-05-01,6.713743809555449,6.312222690866308,6.546136592026949,6.606910890922527,6.532491983564577,6.658268663831242
2018-06-01,6.506554278283968,6.128287060346023,6.1972621996281445,6.4269390030117215,6.1890078429595015,6.384020283782364
2018-07-01,6.412931577034812,5.936688387846988,6.01750990319981,6.074018005679946,6.042940757279527,6.18195422367965
2018-08-01,6.136899208309924,5.949843408286491,5.8637504124173585,5.886426791185119,5.889009843598613,6.075005177287129
2018-09-01,5.972422464711598,5.901687814870522,5.903461596509031,5.8680410025520615,5.7992442589041175,6.002885362185801
2018-10-01,5.981934644262672,5.973656425888728,5.989029030482231,6.026964602816182,5.894331206643468,6.073169860862578
2018-11-01,6.098900220739497,6.076806890482624,6.155208131693372,6.008167514163221,5.982220982106695,6.202514407696015
2018-12-01,6.298855662722343,6.322123930373776,6.3644203504628685,6.130346180814463,6.0789877139729525,6.2629786324484
2019-01-01,6.4196878843230625,6.371740886798254,6.474683182422592,6.390118525114799,6.174400653567469,6.394364622938368
2019-02-01,6.643405752995495,6.64943541370317,6.588107217504241,6.701173931005157,6.30600973898946,6.500856766196334
2019-03-01,6.726500434579178,6.582459027157805,6.617977374976733,6.787369139961156,6.458358575280895,6.562843016803662
2019-04-01,6.736264005032236,6.632171668997178,6.4269433345677065,6.780830176633412,6.499552572252402,6.433542777372871
2019-05-01,6.750282471874398,6.2628639725101305,6.4878096836249375,6.649260196279802,6.296021297305021,6.341591918892991
2019-06-01,6.348768890370172,6.066277977459404,6.0566210314717726,6.443621979972192,6.0103477316777525,6.013715326641519
2019-07-01,6.138619847519418,5.940353332055466,5.898850844200298,6.2610628259634105,5.817337623612904,6.010714205543945
2019-08-01,5.980977457778088,5.823004576616576,5.7871103121029055,6.076502865559242,5.784780527599322,5.895623788495264
2019-09-01,5.84241763803451,5.898917092634681,5.826440228699823,6.203424159219015,5.934534361526247,5.846519695035317
2019-10-01,6.006239442862268,5.930044322015796,5.8735078659387545,6.189903439277786,5.985622197642032,6.033148564572214
2019-11-01,5.998251809306427,6.0275164370611165,6.0783900647076425,6.2899246374851945,6.090026278738764,5.9918917934380245
2019-12-01,6.111486123021878,6.006214517067182,6.269220268956479,6.556588845033303,6.235897886359693,6.269851163955748
2020-01-01,6.310329202439844,6.1541942892135175,6.481820712290762,6.6903243008963775,6.329936994237221,6.159869857412859
2020-02-01,6.619210889010493,6.328142098876652,6.680499453670963,6.91770029778013,6.639852225791636,6.522061461553221
2020-03-01,6.632697457332963,6.340199383358482,6.719629169411764,6.9231156429739595,6.695032328844843,6.671273758701014
2020-04-01,6.578707250586662,6.44295398594238,6.6184069330093775,6.985201397538782,6.759322798092117,6.682546115373714
2020-05-01,6.51203797587785,6.061002519499866,6.688451478308624,6.813384877656237,6.7166794595840456,6.507964575603317
2020-06-01,6.239724920941567,5.8574089250709065,6.550137485000957,6.5199842198232005,6.148946599102111,6.311261464821104
2020-07-01,6.042740094695822,5.6784369725282895,6.352402521224843,6.2456319321989655,5.899089903850106,6.1317595047874285
2020-08-01,5.839315030924896,5.744506874391125,6.174840201584755,6.1455581169172095,5.769709333810625,5.967603781988615
2020-09-01,5.775331591052357,5.660218754911258,6.0109300705340685,6.106167310504437,5.791846102363385,6.139342433304726
2020-10-01,5.8687587727322486,5.8013840251925135,6.0372360434928485,6.114141192487781,6.03302407389973,6.083311696227827
2020-11-01,5.940035053722303,5.864428567186347,6.264683745624797,6.2579892093719085,6.185273301133348,5.958668402043846
2020-12-01,6.082730238054825,5.987045430918257,6.362303662861482,6.2902776905552695,6.247045527075064,6.46614348519829
