,ACCESS-ESM1-5_r2i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1
2017-09-01,2.3999677973088525,1.7229758351044104,2.792328160189985,1.1279281750994452,-0.06460757764593184,0.6336743868309714
2017-10-01,2.270070752665975,1.745157935148758,2.631578594195709,0.9772233248024712,0.12117695781492345,0.4482916140637745
2017-11-01,2.4742319580086174,1.7734833702633448,2.9122248478741697,1.6566930650161027,0.43519862518947056,1.0060251603018553
2017-12-01,3.2144458421553304,2.9165797123463286,3.4636320194938017,4.31007423103243,1.0980899276803064,1.4188653677490655
2018-01-01,3.964843548670421,3.534135425535004,4.218067409516331,4.889046625999167,2.0423884775299475,2.3293673151754635
2018-02-01,4.317106769071035,3.8029013168525014,4.566161872584969,4.725675175610579,2.841583574937796,2.955288932916599
2018-03-01,4.1119501350132905,3.8293274778676736,3.8543344058552935,4.362890488348558,3.207444705289744,2.880283990927438
2018-04-01,3.7999423961969376,3.2529775277182096,3.4935262290804334,3.9198029307031237,2.8171082210019303,2.6357145366691985
2018-05-01,3.1211470080781254,2.5451160448410355,2.8623290390579683,3.3315058325640226,1.9686924707896036,2.126726352293687
2018-06-01,2.668419280194732,2.099364982287128,2.4055684777946422,3.1013506080223165,1.3084838319069991,1.1715256411834227
2018-07-01,2.33172539562718,1.8701009581939927,2.091974541609041,3.1828210781123243,0.6799435241778382,0.42763779751926867
2018-08-01,2.2614309747624226,1.6572275707773854,1.8984677468490443,3.0913441866558617,0.4786166195177069,0.2105502498694166
2018-09-01,2.1872030828351985,1.5736562502096696,1.914665681073716,2.8796288049891285,0.32635725785499786,0.2153867416728361
2018-10-01,2.012636082944262,1.2471162074847135,2.2514406166550054,2.9364906696161532,0.33652465154861194,0.051617252374445255
2018-11-01,2.077951937889144,1.2821683240383808,2.795832332342686,3.3632437185583037,0.5003807035633477,0.07323132234214398
2018-12-01,2.839649875267114,0.7727110413841007,3.7779963090010447,3.4442705180029525,1.3877578334296494,2.000675289003795
2019-01-01,3.637714104260452,2.1659044573517017,3.6001552078635632,3.2395850848862797,2.3984949425275035,2.7015146642167807
2019-02-01,3.97418699875761,2.8504437041969912,4.621736370427929,3.5987603019819976,2.7584291883448198,2.5771538584248614
2019-03-01,3.923620428143933,2.3213861803224165,4.020892683646035,3.2555387519925003,2.6320918612456565,2.6072767928502136
2019-04-01,3.67515663580512,2.1441126542804625,3.4649332137434232,3.022256629915036,2.4649153808423017,2.2183301805312454
2019-05-01,3.1342917557454104,1.5231420812352898,2.661109174666662,2.5819098942769636,1.7696453940157306,1.766275567864218
2019-06-01,2.6728175624146204,1.0126673336150125,1.9770915831057527,2.586397906302689,1.2100709960553797,1.2569377486915487
2019-07-01,2.684678931270303,0.5961965334087129,1.2834661876550335,2.683072724522776,0.8531914839434686,0.6535048509745659
2019-08-01,2.500134225304959,0.546512619107813,1.063789290189396,2.5925240817430515,0.6309890809644397,-0.15576241668726845
2019-09-01,2.4119325609523705,0.7114879263231352,1.0382789596540485,2.451655371815861,0.5615911945878421,-0.12513887320901063
2019-10-01,2.2325498438926368,0.7746795060662438,0.8577844872285197,2.337725551052823,0.4720108100401319,-0.05417928555934496
2019-11-01,2.4568313643112405,1.3683113758256569,1.1424629806692377,2.543870531143096,0.9068018106843518,1.1825617282249195
2019-12-01,3.2998412147453817,2.5185235378396347,3.188164715768156,2.1293147644071047,1.972238323770624,2.2933801995217373
2020-01-01,4.24651321198695,3.2379981908184523,4.401185186577664,2.0210052529440854,2.889972741155939,2.381899993365906
2020-02-01,4.6412973585953345,3.9472540648432632,4.7502590851019235,2.112443693496859,3.1128644439570525,2.638081208318329
2020-03-01,4.559038634422159,3.7478237913114665,4.335226312693004,2.047216500721756,3.0895677022904877,2.735928861234894
2020-04-01,4.1061142995640925,3.1383542912091484,3.986191609104122,2.2563060508595005,2.793319952501412,2.427619561416351
2020-05-01,3.3179218962672232,2.117480398023629,3.4933590318606966,2.052368010365852,1.8931912238215576,1.5078186905791062
2020-06-01,2.692756782200896,1.6816160961139095,3.3212328623311413,1.5474755598090504,1.4010574056819578,0.9315099418980557
2020-07-01,2.418709967841329,1.3806746395340048,3.2877664346134083,1.6003363173299139,1.0911099137139832,0.0747521356516682
2020-08-01,2.1964152468299507,1.0732956743346584,3.2302556389237678,1.5307529067963082,0.9470931870269363,-0.6212918032934861
2020-09-01,2.1399228657038227,0.9154295873475098,3.1388785266890133,1.5773773189945302,0.9771500296660554,-1.0941616642197909
2020-10-01,1.98123730196931,0.8883824309753336,2.783212819801141,1.6971470227509438,0.9786656132631536,-1.2494828165609693
2020-11-01,2.3167182423761674,0.9656009143321176,3.1665010953686963,1.8111172432975684,1.3027806782043303,-0.4247880430127526
2020-12-01,2.9389692035484067,1.5914846667199292,4.234762455879107,2.001229322894304,1.9545655948075469,0.28284928773814677
