,CESM2-WACCM_r2i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,CanESM5-CanOE-r1i1p2f1,GFDL-ESM4-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1
2016-08-01,8.924271708195645,7.251958280587847,7.074768447347922,7.562214224097621,8.665353173045549,9.24236246147402,6.984859471837948,7.753483593242136,8.160699860426979
2016-09-01,9.3182571911973,7.630070443212758,7.398784000722285,7.8583039454807535,8.952603926603588,9.254322130713954,7.22657695397892,8.040835554771684,8.434917915119462
2016-10-01,11.171874177034304,9.118548983487136,9.107352416924584,9.179653244484797,10.192684614236294,10.158038609224183,8.58308141555504,10.219959030632511,9.834825612505
2016-11-01,11.264020371288776,9.969289247696613,10.387380358335092,9.957536399365706,11.464296948928292,10.702451007896324,9.164109158327227,11.369761541112535,10.53015002733567
2016-12-01,10.141838471696627,8.851974141691187,10.417809964342897,9.210046846124364,10.583912218009248,9.789225080622204,8.837151889761563,10.585249994556877,9.907007912599992
2017-01-01,9.001351439968412,8.431154012840679,10.387517974791155,8.785014287400617,8.972315016505881,9.593794850308397,8.65080775637897,10.034973557825616,9.53435927483181
2017-02-01,9.246722245132716,9.233350825113195,10.841837483221074,8.509736855449168,8.333877071002743,9.410203717582283,9.043243293098236,10.75257235006233,9.729995814768232
2017-03-01,9.288267620993494,9.699634351965834,11.523657140071908,8.399635838135438,8.862582810998127,9.589897702551294,9.047050994192263,10.936323924449331,10.01282621526741
2017-04-01,9.668160753022924,9.62138759279097,11.800575504393064,8.726538850420763,9.381925861888107,9.903434390602355,9.303791945449023,11.421695448638161,10.621696007132659
2017-05-01,9.855139712948382,9.653359756120574,11.617988570712054,8.698354185431375,9.170569391243884,9.834567942177062,9.309182408781108,10.97062493318659,10.708201192709794
2017-06-01,9.706070961189344,9.378352158665034,11.170510435621138,8.391455169603177,8.843635611628613,9.495250757097534,8.953915820805845,10.628333047640913,10.394967776342902
2017-07-01,9.19225750290367,8.696221482514737,10.200020719223447,7.633132993376527,8.169338288485193,8.735897349831315,8.118095432410762,9.260907213504128,9.257329375104497
2017-08-01,8.593205897182727,8.272658849436631,9.265703460201358,7.1876507455975185,7.818940797756404,8.257243003543866,7.587127056245023,8.450643985777969,8.355337852427532
2017-09-01,8.899503204022505,8.602778502303673,9.042578898165981,7.5833456134035435,7.999123683811035,8.780812119162817,7.842564452456068,8.10540070559467,8.55584039718492
