,ACCESS-ESM1-5_r2i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1
2014-01-01,2.1626038441951767,1.3593154823227251,1.7282850946561925,0.6020699927406421,0.0615878819981622,1.2231158761463439
2014-02-01,2.2867761747853868,1.3875882267776578,1.702009904638582,1.3066209471884875,0.0495964243039612,1.2519814208097484
2014-03-01,2.1656747485369268,1.2021607277389208,1.7266714060674764,1.4500572351144323,0.046222432786671735,1.160513897225648
2014-04-01,2.1217972579372386,1.1261110465854978,1.6568218175967528,1.445301749330561,0.012301625353650241,1.0705309048749747
2014-05-01,1.886769386330451,1.1072320450215607,1.479262499471097,1.2126337019684856,0.0,0.9361931042367291
2014-06-01,1.679346763846958,1.222779716528794,1.4374529218841898,1.0680100140757751,0.0,0.6567073720725892
2014-07-01,1.6811462776760706,1.1274968839101724,1.3134927994898475,0.9048175029092174,0.0,0.5269714329590395
2014-08-01,1.5549800306327832,1.1217974041079417,1.3534025367818414,0.7930740009774279,0.0,0.4380890255604222
2014-09-01,1.4781207846693247,1.1586081959044752,1.2961438823488969,0.736332513847811,0.0,0.3454007531837136
2014-10-01,1.4155299684032103,1.2968970968049665,1.3048168393088302,0.9810093079316348,0.0,0.13506237652733358
2014-11-01,1.4875674609616618,1.1337633833635647,1.8087659419199529,0.9065663343035084,0.0,0.03051097322171274
2014-12-01,1.6041773741876075,0.8817996245047424,2.828742396654184,1.6875879024302325,0.0,1.1125421495181176
2015-01-01,1.7354338649573626,1.3674986179908837,2.504142070015769,1.7013419531086251,0.045600919676522265,1.3479576507712203
2015-02-01,1.8149121582041063,1.6377473514511924,2.198330657187745,1.498935430836032,0.1206144866035249,1.3818977462151076
2015-03-01,1.8473798779746176,1.4906453857295825,1.783189573647157,1.3979528396565373,0.12341056523123915,1.4141019686515195
2015-04-01,1.731702700317309,1.2534167759384691,1.7866077799546969,1.088913065597136,0.07511393428926162,1.499394465930788
