,CESM2-WACCM_r2i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,CanESM5-CanOE-r1i1p2f1,GFDL-ESM4-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1
2017-07-01,5.791875500830245,5.557290500333433,6.104225044538746,4.919192112573644,5.25445587531763,5.588339889932951,5.476283929842342,5.689618634863035,5.495126026326462
2017-08-01,5.950609623905796,5.902402818647445,6.280485718755872,5.151343328358248,5.568470351276601,5.983326450439649,5.745012061202456,5.797139832282393,5.677520478435157
2017-09-01,6.036810054676624,6.061906141748081,6.161966112176764,5.2791170732761055,5.659808988924353,6.077200545849893,5.792996443727128,5.7072477825551875,5.769405402259477
2017-10-01,6.299333528503673,5.90825268672851,6.127879041595673,5.2954832748353295,5.6208995375331074,6.298919233947145,5.79044713931776,5.67042152239918,5.774880463349028
2017-11-01,6.183581320129923,6.050558443469758,6.103268483819657,5.21006201188791,5.719410756325347,5.742003893847032,5.616845084287398,5.461459615047475,5.6930630710558745
2017-12-01,5.983615144709072,5.9854808304820075,6.013938128860793,5.115734883877189,5.7317198895530765,5.736156985837733,5.759062784450438,5.402801005409881,5.816150775176005
2018-01-01,5.680191742414332,5.138113844310924,6.170009894459922,5.1606434966626065,5.972999419645479,5.6953561542154105,5.797435923987491,5.199894234940161,5.779012720606191
2018-02-01,5.374823036752479,5.060703588144731,6.161971457990456,5.026626193057885,5.455616373480622,5.382010555514584,5.536813409495862,5.356133982219652,5.51756121643567
2018-03-01,4.957946871208484,4.9515482149936005,6.006453400834667,4.777531162003169,5.292051428862481,5.2340432097928975,5.298103965677488,5.160018677918411,5.265457950262275
2018-04-01,4.826837256219004,4.929435679781528,5.753410722944407,4.66538324877412,5.2481948433046695,5.002574766989552,5.1583026030043495,5.018538314658642,5.176907858433457
2018-05-01,4.756736350915818,4.976856047664543,5.70205569765481,4.561093974368682,5.2249721617210065,5.102145296095403,5.256618045066008,5.209720218358526,5.19671244219616
2018-06-01,4.776868721984438,5.045935398493281,5.6950043101422025,4.8158533873662845,5.255490693083564,5.099442911881769,5.2843162375978885,5.108597664304179,5.200633329638961
2018-07-01,5.1198293626957545,5.338705781511758,5.815465284417546,4.926862432438536,5.470780941087619,5.366262854578039,5.429649966410927,5.331790727273635,5.446724315997728
2018-08-01,5.6208763910010004,5.614651121883523,6.0207431052315545,5.1828818628658775,5.685919840894147,5.7779098330366585,5.7302084995317015,5.74473228668252,5.640071674286278
2018-09-01,5.6959492563875855,5.7372036182875785,6.099043754321662,5.239390472696361,5.853336227800642,5.751767252872328,5.82652542607759,5.8165446092626905,5.67117834091882
2018-10-01,5.351281980030176,5.604685288089403,6.032430156978941,5.402586801875428,5.881477989791619,5.847805997247701,5.9160974683783225,5.742753251991508,5.684129096084633
2018-11-01,5.41421407591274,5.47428126226416,6.115611689865706,5.222748813681332,6.023790374138527,5.748508234664973,5.826023317235142,5.754427119668483,5.664580196295518
2018-12-01,5.265747002346211,5.197085975518293,6.025455586857978,5.270331041781398,6.039322122947812,5.923167086359898,6.1307918537414245,5.951119465254348,5.732486665287447
2019-01-01,4.999933930154658,5.351288285184927,5.781373816361799,5.101539985984693,6.229951695105872,6.208042389609291,5.84856819727206,5.829582835177928,5.779157820315808
2019-02-01,4.548326078066518,5.229063736015032,5.395891573586639,5.064177072837416,5.678969025064133,5.977695698476722,5.286383415826661,5.409664592501753,5.52158159076197
2019-03-01,4.238840607776744,5.229566089044992,5.235826509412664,4.868929296673137,5.742055239264487,5.793852903990122,5.33058808867326,5.096990904285912,5.2572174782997045
2019-04-01,4.17481997064942,4.9707912648814485,5.216867316295955,4.738688504080233,5.576432501812668,5.571911979212789,5.2756543869559644,4.7157611745096775,5.055306865197697
2019-05-01,4.157526599796636,4.877837992630846,5.204001932991151,4.40145753126485,5.508375356201898,5.519647181540631,5.358052247131306,4.870844364589214,4.993303095736313
2019-06-01,4.207629199026578,4.8888136442524095,5.249822607445183,4.753536335304948,5.5420067064398015,5.689099301181719,5.4816414631206705,5.074027692840129,4.965322171738482
2019-07-01,4.466252414341521,5.02114835891779,5.515232870925527,4.866214084416427,5.757826584196272,5.9349505739909025,5.682424703073329,5.362732084475575,5.151806811120215
2019-08-01,4.824727349658256,5.367919232297162,5.799995384258318,5.4002415758464295,6.053319127610568,6.107095221557209,5.942590056063048,5.661037470535108,5.383192239484385
2019-09-01,4.955617308895559,5.605500569207102,5.9035375540844655,5.635994201883231,6.082095638050518,6.161650968586057,5.924761461369076,5.7245666662625245,5.441582680289309
2019-10-01,4.858027629542805,5.691176440085522,5.898027205150878,5.567711734989583,6.090304172294881,6.0852762146262185,5.904347527966371,5.7005799799787304,5.563034558159825
2019-11-01,5.247084096350445,5.998005702477872,5.879951557789845,5.292635878118468,6.162614222766669,6.151232147915675,6.126929984000772,6.3023891936831475,5.57960865065961
2019-12-01,5.278385066630944,5.828234604731134,6.229392097414977,5.290293003683909,6.207324475039017,6.267648579121561,6.474511958563577,6.38269527705434,5.591943967457953
2020-01-01,5.5691732159516505,5.659090990346504,6.391472833360939,5.2643186599462926,6.5094701490337625,6.193070765811247,6.331096582281939,6.464769980198693,5.6781797961556855
2020-02-01,5.425981146865529,5.451701927516015,6.232886843672861,5.152298428269441,6.439367371986912,5.777010951390393,6.177737268058302,6.1511345069021885,5.435180832667699
2020-03-01,5.293454762385926,5.239182206287837,6.073458588146703,4.9612440382993,6.328871805209669,5.3779927562168375,6.097242801527451,5.548792722784551,5.221002653140724
2020-04-01,5.0720662517711474,4.752797571349258,6.004570687470574,4.632170607081728,6.059116172684276,5.14485784911034,5.889186356748152,5.0370846866030545,5.0358358524112425
2020-05-01,5.075282675105424,4.629038606710419,6.011960448362775,4.385558554925296,5.9802264889322165,5.2757706624172265,5.798644294263863,4.9905318209573535,4.945596287179772
2020-06-01,5.1179827447421795,4.790901870373399,5.9938112841781646,4.583316434415701,5.9439107694253215,5.343679672226156,5.809439502573638,4.9578912162589654,4.97085162933228
2020-07-01,5.258065131248982,5.212396362325964,6.139328734716067,4.8055866333942365,5.993994171943758,5.692797174204722,5.918429921605941,5.161107643462193,5.188576476250501
2020-08-01,5.582245848818903,5.550754634492943,6.463910000395634,5.10377191151605,6.249309109903178,5.9698792952097905,6.177370450052765,5.452208106205265,5.33928027557147
2020-09-01,5.460547610230938,5.676925443497567,6.488360190860486,5.35363534989028,6.331213639484592,6.08311173248621,6.26002134018371,5.572495142359505,5.522356664531854
2020-10-01,5.7365469094441055,5.570761722653239,6.41281190006362,5.217249785442854,6.318095832694348,5.951039940916494,6.120501016506293,5.453402815451198,5.440556007216986
2020-11-01,5.598443322913784,5.683774777978544,6.265847128613577,5.304475726121821,6.313097504714568,5.946438755124025,6.115869933027363,5.534644621174452,5.455550119137824
2020-12-01,5.627573131649978,5.857113758982531,5.881153833964956,4.991375498576868,6.1489223034253975,6.197537004053934,6.463457533385077,5.691001405350611,5.403302707572665
