,ACCESS-ESM1-5_r2i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1
2018-09-01,3.647443377428853,3.1721786271243886,3.354539765699891,3.811521150501281,2.2306530419279134,2.0483760453729905
2018-10-01,3.6296326336143188,3.1696173152944054,3.5042513893993035,3.9615325218914688,2.4601492932599265,2.054233595953063
2018-11-01,4.360381738719057,4.012093535495216,4.554276885976818,5.071977326930619,3.321210468477592,2.714942959887587
2018-12-01,5.182600414120119,4.440998494561934,5.5179296451232505,5.649651816601978,4.221085906705438,3.963318444292632
2019-01-01,5.8123328266931376,4.88757068434188,5.447870960928398,5.5450090634468525,4.725706894184406,4.3746036287394565
2019-02-01,5.834699908175327,4.867102816684634,5.880962287133335,5.449758396372199,4.876971818939395,4.29514725207206
2019-03-01,5.840666216394447,4.6553839458915744,5.752000129275662,5.281282816403954,4.734464758251544,4.280456444350723
2019-04-01,5.531083164974998,4.38026394457226,5.476710597253275,5.130658062181472,4.665307394931437,4.03117270506991
2019-05-01,4.866009070663437,3.839746767878112,4.632044026591329,4.641080422338289,4.082701327222095,3.4703150455843823
2019-06-01,4.369298911705894,3.254228836583734,3.82207551509708,4.1741628159095,3.3283379506716884,2.89085166306164
2019-07-01,4.0665443609258345,2.7117254579528915,3.0980609525531038,3.937113181052491,2.8037107330456816,2.246742514195343
2019-08-01,3.9162239359386897,2.5370917154582058,2.7972231456937813,3.70654550485454,2.443328336554814,1.6944200856901814
2019-09-01,3.754030946857216,2.5710160098030053,2.7402680949405696,3.5543216677045555,2.3552500646546743,1.6169767251754776
2019-10-01,3.7535256238185024,2.717413961252113,2.7241288092690765,3.661204969790924,2.519099813779148,1.7902455518857947
2019-11-01,4.573150569869848,3.8538391203465263,3.600499848556512,4.473882043165559,3.605366585021613,3.1433928620635996
2019-12-01,5.678134997906231,4.983021744112133,5.329258575979477,4.766476039540566,4.716220087996209,4.199351261483741
2020-01-01,6.226021237180401,5.393380465717808,6.108769675414012,4.749427129059087,5.3397601232248615,4.180806322071
2020-02-01,6.270865309034598,5.6846548903031096,6.282752764798089,4.475638213810991,5.162936222865171,4.050317676713224
2020-03-01,6.255384363294184,5.6350789947304545,6.368148205373164,4.221573679263134,5.1822582358849125,4.196108232662265
2020-04-01,5.794933033070334,5.316240679838241,6.125775609001515,4.4703810591359785,4.933760318453907,3.9747669438422406
2020-05-01,5.007587277650071,4.433051062969568,5.4419454943542185,4.245405776599822,4.1112253540931185,3.232471915817446
2020-06-01,4.377971301780353,3.7722760923477416,4.925525306624693,3.5878379575678867,3.4039523096965687,2.506647535179216
2020-07-01,3.9021776199525697,3.2852249987345865,4.484734465330451,3.2822527918517945,3.0527801391680067,1.8162799713866786
2020-08-01,3.6426130517116486,2.897236731484768,4.259774031210419,3.061814851120152,2.7340715056550224,1.2875790016059478
2020-09-01,3.5477278729868127,2.7205551897220244,4.163832015511831,3.0889314269022914,2.6673161577080564,1.0702501787045586
2020-10-01,3.6180228079310495,2.778743402749715,3.820222280141889,3.3119664992138222,2.7911140114950213,1.1335200528273686
2020-11-01,4.4649244568868305,3.5820724337934413,4.986138543755088,4.041125110657823,3.7651177539206784,2.264062967427427
2020-12-01,5.161620918972691,4.3224277934500845,5.984158061970326,4.572239207621796,4.479727430606948,3.1203340978645615
