,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2015-02-01,10.480865706997584,8.261270371796865,10.199754216136604,8.902407167244592,8.898302793643902,9.989679402360359,9.345403881936694,10.657863981403157,7.845675025019724
2015-03-01,10.487127289688873,8.28687679324929,9.532825026876429,9.053867008644506,7.892402254089853,10.389478922219435,9.25468888105716,10.445639861467873,7.735569720302266
2015-04-01,10.798198468213997,8.622311412776867,9.613933220706901,9.400444958047801,8.244017171725393,10.754917230834351,9.702221666047768,10.666425618756632,7.837413652763391
2015-05-01,10.635054708729557,8.663517530270715,9.540707038474775,9.489402575765695,8.318391282184074,10.559857037645077,10.011692292471674,10.65265265533615,8.096857988636334
2015-06-01,10.141296817223193,8.514997907687356,9.307873919828477,9.19909713437644,8.324162763463741,10.184007090827462,10.049533605067015,10.272113000617981,8.0741171223213
2015-07-01,9.250840192666573,7.776567975578545,8.342670106688644,8.514396277800621,7.874192884615619,9.301781204424284,9.459115468114344,9.149354919441821,7.823265967593056
2015-08-01,8.655679265618959,7.059602328578673,7.784884665427378,8.097158942370504,7.598006832593207,8.581565580126686,8.952006152363401,8.409848754763562,7.382186845545201
2015-09-01,8.878346745638023,7.645215830861421,7.978558856528625,8.394003293887977,8.219008064234961,8.588792537666285,8.934711109192538,8.601679182109878,7.561311852388686
2015-10-01,9.943106282319176,9.463844612097231,9.498943862642296,9.795117349045713,9.857886516890565,9.72444627756816,10.187943359904262,10.005271621312618,9.968618761931975
2015-11-01,10.570619259333096,9.99307162983208,10.114724486625912,10.450545263386203,10.96253161591742,10.151039765309141,11.705120611015511,10.76682935593065,13.412306937697618
2015-12-01,10.307214024748092,9.792389343350854,9.625694113552267,9.565040473217021,10.94784081006284,9.623940045888668,11.679658295290508,10.06555680565168,10.595877420932844
2016-01-01,10.999346308882062,9.316154234700637,9.75220723329151,9.387452360483527,10.64983843307232,9.077363012826275,12.351734066920972,9.65658333662135,9.978490471473075
2016-02-01,11.406345358955026,8.532289642376346,9.28626152933322,9.75960816922858,9.970831745719636,9.414254626789576,11.57211737034808,9.370250426089818,9.94683438149924
2016-03-01,10.69904256213776,8.629178657001894,9.39166772765789,9.642948552374772,10.652247760858502,9.753332616579762,11.801370595065002,9.17422179829126,9.69127364500464
