,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2020-02-01,6.727362164659879,6.425118776065866,6.809549822508793,7.060529621002343,6.771339512972399,6.610981826896122
2020-03-01,6.771509888794344,6.482872396686878,6.8640846040859005,7.113745788727474,6.851548039837224,6.811546656651909
2020-04-01,6.715457619934715,6.537011998151432,6.750374754884657,7.178036879289074,6.925852552524552,6.8224872612392256
2020-05-01,6.593192907668297,6.052867146565517,6.806452306482153,6.908501931109552,6.798122333199181,6.6003249663985954
2020-06-01,6.36162689094028,5.935884443586308,6.692361634071117,6.655260106934267,6.233884658746391,6.458825420892571
2020-07-01,6.253108381285614,5.845540639383231,6.606391778534428,6.5015878461150685,6.0932198719144965,6.383350431347201
2020-08-01,6.162542481889548,6.098990830651388,6.537843970021416,6.524052640547299,6.082084070248687,6.327519805844783
2020-09-01,6.073394321470809,5.9037777747272955,6.345393972936055,6.451439535827942,6.0670406126763865,6.469761741652458
2020-10-01,6.008623346871888,5.924890948029073,6.210362294469237,6.2785610500469575,6.203254242780265,6.248626792174299
2020-11-01,6.0092195469122975,5.8758349960932446,6.356113196090593,6.3729219009852445,6.302206156578907,6.017206115356945
2020-12-01,6.116288035882445,6.0368669466192335,6.437905352660493,6.385065217479581,6.336801465946117,6.56657280935998
