,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2018-02-01,6.800905206856935,6.626914873071902,6.53409001692819,6.709834272310019,6.746147668768723,6.790611296641455
2018-03-01,6.841543195612061,6.812223721659717,6.582243990010164,6.6969833960193,6.911506297558214,6.7352850368218915
2018-04-01,6.840936451395593,6.907640283101429,6.5216506907776495,6.7408928459004525,6.927583658649414,6.902782152033094
2018-05-01,6.321437275303414,6.654941019156497,6.282402826100937,6.532929065786386,6.70875965844715,6.68203536203061
2018-06-01,6.083338884116772,6.348862247506857,6.009850449402744,6.374298221468737,6.57750054881717,6.3752573315781556
2018-07-01,6.154511714781653,6.516314485135451,5.9622164160817,6.293091238872898,6.6297097333584745,6.303894114988819
2018-08-01,6.145043186371622,6.465836630759312,6.044447571880681,6.306094191674668,6.588432237624093,6.409471544668537
2018-09-01,6.061324364373139,6.299287261405648,5.945820658895875,6.151250511187247,6.243341304184775,6.247824900835082
2018-10-01,6.0515515110047575,6.327299772810174,6.2340108144105235,6.131455064765675,6.206298059340383,6.329498036890264
2018-11-01,5.978912674737326,6.41888988511132,6.238088186824642,6.149945114455634,6.160654898330526,6.424706930188957
2018-12-01,6.146174563976728,6.514319703573201,6.40885375017132,6.569994538362478,6.487721496709372,6.634048716609159
2019-01-01,6.14502261840622,6.6531257161602655,6.544433384430128,6.591491597409132,6.7117222749609855,6.490578558717432
2019-02-01,6.239645423698405,6.742245439177853,6.683346103452416,6.7087768027950085,6.938298402338187,6.5034355860965585
2019-03-01,6.398372592592891,6.957955138494184,6.875443507460606,6.8103514572079575,6.941493379987925,6.699469744709727
2019-04-01,6.544182296026957,7.040837159661512,6.7776385288524725,6.852956949621488,6.953485279699963,6.661550743377599
2019-05-01,6.574505126609527,6.696137877113628,6.52507551889405,6.7613463290460745,6.72361971429564,6.407534386421645
2019-06-01,6.4814164428366,6.659221187769995,6.181822779304032,6.460065406565469,6.680035991815353,6.081257664925613
2019-07-01,6.4651313919711875,6.435865116256803,6.208223469267164,6.698443282494887,6.8902272672627305,6.130487144440043
2019-08-01,6.3959582461386475,6.353223337933503,6.2516960912002775,6.438964121632037,6.7001266348513795,6.2700115064595
2019-09-01,6.249424894594122,6.254295059817171,6.1694889582238055,6.305443080010543,6.372687944564582,6.10480388150384
2019-10-01,6.178102565415077,6.345110247198247,6.24994356143258,6.260377340128907,6.2729664071203,6.17737797618522
2019-11-01,6.0200289596786085,6.431074251359173,6.168721297915372,6.210096307670258,6.247549378340104,6.286730227723097
2019-12-01,6.120789650222854,6.457774387467352,6.357825266238184,6.3965690431987845,6.446156695426854,6.453868656716156
2020-01-01,6.255028897475079,6.5417241520053295,6.42884335835596,6.530439950475923,6.619828433117732,6.433074364264413
2020-02-01,6.520522191859765,6.7209403199159725,6.569273995695536,6.704613250492415,6.844319281729359,6.601823759374707
2020-03-01,6.6316761127023325,6.736173858470282,6.488456286368799,6.811138088604985,6.962393290865303,6.496280867414636
2020-04-01,6.649645493416713,6.673171361899049,6.450456030134204,6.841762385220799,7.004916493783735,6.386681736920124
2020-05-01,6.4236116452161385,6.736899962102831,6.283167949290125,6.415710827310612,6.968477414257407,6.393170919721041
2020-06-01,6.035354808026135,6.528098746469169,6.100515080573037,6.183833877382058,6.617094226984763,6.197383581960153
2020-07-01,5.9978794728229285,6.391795715383028,6.091534351253205,6.156627444307201,6.632819033053527,6.145445332898622
2020-08-01,6.029403699328097,6.458503324709059,6.124652926425807,6.1139635041665805,6.517204027282305,6.115538951362762
2020-09-01,6.050538012999724,6.3111534002891885,5.956651026487763,6.095343298176597,6.383896372515233,5.967361131305484
2020-10-01,6.070967793870133,6.2174305052805625,6.126157869308269,6.0914896549861695,6.284342134465207,6.013257234023496
2020-11-01,6.0164081899037685,6.2105930278926325,6.1095806765546135,6.283945395869597,6.161353627233567,6.012914941299802
2020-12-01,6.1096500446639785,6.3903071660842725,6.400450347868392,6.521017997743797,6.301312080613035,6.310525897087277
