,CESM2-WACCM_r2i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,CanESM5-CanOE-r1i1p2f1,GFDL-ESM4-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1
2016-03-01,10.09838006049766,7.612838647646511,9.333106766685338,8.572288296861158,10.284918039744747,9.933165279377098,8.20920396297057,8.550772987678759,9.708937659767221
2016-04-01,9.50432380058237,7.129842688226803,8.167032605726813,8.055366492182928,9.46410259320893,9.138986015221944,7.692645906921192,7.8700045415609745,9.104830194307128
2016-05-01,8.943292452300376,6.690367493972143,7.356024754431362,7.483020403786821,8.662312086735353,8.552795599610148,6.887525813676548,7.238122653048443,8.41664238330985
2016-06-01,8.526195620955674,6.200364286849393,7.193144235618344,7.269764196719477,8.271377378161683,8.292756553837446,6.537024947618202,7.053672145168897,7.939885635442411
2016-07-01,8.439875922514327,6.407264255501873,7.0400983767849175,7.2001710080607095,8.172826216025259,8.32584904659027,6.435830978125264,7.087720393761457,7.5395987941125
2016-08-01,8.363749026268827,6.680358986171491,6.781934506677919,7.096182655533103,8.086757522782044,8.48289649282761,6.3876915547482405,7.093915697220093,7.430625202620404
2016-09-01,8.359165843944004,6.652656246056013,6.6937217715808615,7.075172561348842,8.027223005653076,8.213516024427877,6.392119706055127,7.019320971812857,7.441013851708656
2016-10-01,9.00358183296982,7.028413844694233,7.467991508302824,7.306205830618521,8.075510633305568,8.075231614378522,6.4522227324076775,8.020716564210542,7.703659203593406
2016-11-01,9.141898237761227,7.903295443481954,8.685523100021802,8.118027761255624,9.258948354936287,8.687214056267868,7.010047489525957,9.215258865014313,8.432380930956702
2016-12-01,9.80996165483999,8.07437119593883,10.341916665126588,9.135861203189704,10.121558706753973,9.41534081824372,8.31725984084459,10.032520210209839,9.43798524836561
2017-01-01,9.281973098655149,8.700671665477088,10.828487639809882,9.381374605582813,9.063312038753397,9.941908161798374,9.340925189838392,10.16445087994185,9.847416672825824
2017-02-01,9.494188215940564,9.613977227768931,11.11501859934345,9.05104893470688,8.337321107045602,9.685042837156413,9.480590180976687,10.682887937766036,9.856440513371048
2017-03-01,9.199201909138072,9.554241448495267,11.52203406889116,8.553043807182549,8.842636285973619,9.426184698410962,9.108992733907412,10.661606308366224,9.725125474028644
2017-04-01,8.730799718063869,8.66355667563846,10.850925357939264,7.930206333404688,8.469733898514049,8.879938215889082,8.424997163289282,10.303518401964883,9.440611107669309
2017-05-01,8.190915012707102,8.182639026759642,9.972886890449756,7.282294616513134,7.608085075146768,8.205154025410195,7.9530862941458915,9.370852755900934,8.923347672601382
2017-06-01,8.012907884500024,7.857434671692399,9.383691657512156,7.079691822916068,7.170838684143335,7.892137568051982,7.377604503594358,9.026022581978733,8.553600508975299
2017-07-01,8.183787647680278,7.767272775916734,9.111370184393213,6.877059805449911,7.156903369326236,7.784691472008448,7.2709156985691115,8.254706233607957,8.058902272949405
2017-08-01,8.04673523784779,7.719628519003696,8.66250777010946,6.7035712928291735,7.211133318710175,7.6739834256945025,6.998425939404773,7.818331730322214,7.632214397138931
2017-09-01,8.057862454113302,7.663032693334771,8.216986214105184,6.695537505372242,7.140543709392137,7.807798640359013,6.882290597064627,7.408107791707896,7.522000077280239
2017-10-01,8.9074685246314,7.9234236406151775,8.336750567654397,6.855789089664031,7.383155766610073,8.607509294580373,7.073994956992247,7.678565100537606,7.80651894516726
2017-11-01,9.341079579083091,8.824260864107773,9.075660330535326,7.62644184211177,8.409551367475409,8.371464846637856,7.561644528762184,7.981661407133522,8.624571434343476
2017-12-01,10.091276091045508,9.478658250452144,10.002829898022727,8.583934488325635,9.713436631217267,9.03206808856019,9.03146339159856,9.058399694452254,9.995787683649105
2018-01-01,9.70934227351883,8.389274015961625,10.799452580407786,8.694832690613156,10.402041711198608,9.640440104298245,9.465755082569387,9.219519860063091,10.230138987159888
2018-02-01,9.086290735397359,8.284528566590899,10.96590840086405,8.660990333506197,9.790399127682397,9.140300805667966,9.137760176371648,9.653341919998196,9.965270391326612
2018-03-01,8.43115308045145,8.347499473435986,10.721867474543206,8.557318231601187,9.334752811458738,8.644503437699289,9.165680224758454,9.325132827217203,9.443071981251103
2018-04-01,7.8199294260746575,7.947139161139668,9.865252192083318,7.911273175099352,8.909402393129016,8.167534819632786,8.620180885629306,8.703473291343526,8.965668338428502
2018-05-01,7.057730297764943,7.228713392607702,9.093705107970967,7.100205282241507,8.277168916358187,7.572059096158783,8.102949406106772,8.219226679055497,8.34026508886155
2018-06-01,6.7446604512360135,6.884427030350268,8.600542861185035,6.750074104742921,7.852645834029492,7.240719499329272,7.6220616104759324,7.8665634992287385,7.995264111583385
