,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2016-10-01,8.056155329976482,8.281985649244199,6.881321275937103,7.120530930231956,9.117968255244866,7.372225645119263,8.483114058340808,7.7414417419865975,7.076245366141112
2016-11-01,8.983512560769697,8.709120204881867,7.462603156909387,7.830589491930683,10.367647249784063,8.260218473761366,9.151461733028182,8.551225127339514,7.178859919850607
2016-12-01,10.865671971587918,9.275228675202145,8.488897993360776,8.683627734159607,11.40921512218961,9.107962363516528,9.808351391441246,9.457995765899037,7.984803867638208
2017-01-01,11.47772573737442,9.578937379654905,8.681209802930768,8.365944949660037,10.334274460532942,8.253321475394204,8.922461554094989,10.025194552593591,8.545291361896282
2017-02-01,10.540933100012783,9.833889443695249,8.534331062022016,8.133109073860602,10.214949185047876,7.822266904305109,8.135391646828046,9.766058239107961,9.626791603713023
2017-03-01,8.81726820181546,9.592984193435708,8.579946573571556,7.761882607545319,9.912986004360592,6.8881019027713535,7.489754671083096,9.398137702932429,9.536713473228195
2017-04-01,8.243666154641959,9.197397715599843,8.072854378395492,7.1772034802537465,9.042683121807649,6.443720673147433,7.185292493844397,8.91793469090151,8.908403422678036
2017-05-01,7.534011511787991,8.59508723829632,7.435415138067949,6.542819703430383,8.386459077408103,5.949657597448658,6.735897182830096,8.323815408194188,8.171067966017562
2017-06-01,7.252027420278258,8.407838504468655,7.069666030164501,6.229927640226184,8.003277019894428,5.913201415422941,6.520247293005571,7.924526047651652,7.664791186059619
2017-07-01,7.2991446232945885,7.994526620039438,7.001277127655718,6.4627953593872025,8.064850906437494,6.0289890284245775,6.559281148973169,7.7973635393699094,7.586720024261562
2017-08-01,7.303565549453357,7.587101637097526,7.0272009842025325,6.7008429797504165,7.976708790267758,6.139959008230642,6.910529860094763,7.5934262977453315,7.723823945401274
2017-09-01,7.144377950511342,7.953778149108852,7.2253333993175675,6.687023728779634,7.652060750362523,6.387000722004857,7.160463787778148,7.4523426961134325,7.348009083908684
2017-10-01,7.289627957943299,8.288822430664537,7.409267398559144,6.646043725499219,7.999977209376122,6.723662873182832,7.398476575046303,7.591640868471369,7.432037100726008
2017-11-01,8.28652263439877,9.469659011765726,8.002322753217772,7.243894303685898,8.401636515247954,7.547686153143393,8.632868334951599,8.236650703937478,8.03555519667499
2017-12-01,9.95348510929698,10.111822849013604,8.558983750409665,8.011681973069207,9.259557488389538,8.649505687030054,9.835008598833287,9.137266151957572,9.392897254585353
2018-01-01,10.322157378236977,10.153899619853112,8.825299413322243,8.105001514522556,9.796416565818658,8.836627138848073,11.2475464296032,9.365299882301807,10.175082291923431
2018-02-01,10.653619171197516,9.710350435474872,9.508142339310652,7.784435664962716,9.065215023848818,8.650851226224116,11.620771149949661,9.075054631326944,10.327031333671217
2018-03-01,10.22353773544327,9.43963287389774,9.975651685702452,7.4336483759777625,8.633358429149562,8.204712571700249,11.162800264485213,8.894349766118346,10.189646418744484
2018-04-01,9.429724622800467,8.555430333029673,9.441333665222214,6.876622864596539,8.104384013176286,7.63726315278392,10.413535432999302,8.518750871490829,9.337519586576907
2018-05-01,8.55617071341888,7.7008852027460275,8.629764060895068,6.191909160082205,7.367632614886731,6.743310528618642,9.625762727387258,8.174773348016336,8.87824274566785
2018-06-01,8.086810933943909,7.447439512889331,8.201901784450918,6.074317902413572,7.087236915985942,6.299214882130332,9.015811946537466,8.009826585899948,8.064096365992395
2018-07-01,7.956345563562177,7.65677014558445,8.195811655911854,6.088653823366842,6.989578789889401,6.439671792429477,8.85845905382472,7.907161906672808,7.826534182351755
2018-08-01,7.8469478357456515,7.773574032944658,8.1337783155389,6.34912319796171,7.0713098531251966,6.5584236630618715,8.781648055795454,7.884205379456202,7.8115226243783935
2018-09-01,7.754956805245103,7.251949048395453,7.839999922967879,6.413731269533073,7.2173857801055,6.4804029024580885,8.445199099720089,7.875982467275604,7.854524366774627
2018-10-01,8.10358821275951,7.329625847712211,8.131197472504473,6.537073519700214,7.410419400549687,7.048872459986987,8.885621358036458,8.171735836843341,8.390995017414586
2018-11-01,9.3783909491799,8.109957476766025,8.940269919798222,7.354624934903966,8.571972955334928,8.208366572508535,9.15027373106408,9.066724510920878,10.210919227752116
2018-12-01,10.739725354069275,9.607306398339963,9.956366917039734,8.17176684965424,11.097406650110068,9.289414296039944,10.08463012816028,9.984747364287225,12.496667304239171
2019-01-01,11.10109121902286,10.678433676909613,10.139693063388755,8.280907150188675,11.398540007252365,9.920132292461561,9.765184141008053,10.162018939589258,12.477520804313466
2019-02-01,10.22358845356524,10.6253279129574,10.399828238716232,7.779462519318937,11.322923323479293,9.359026726084288,8.88790588513088,10.318119064845225,11.286813025023037
2019-03-01,10.01006049912746,10.28041578534189,10.152542423789216,7.645396728308126,10.88420682330825,8.879731502479402,8.603940942392203,10.018137490428801,10.53897243638152
2019-04-01,9.981689225633758,9.796009826838036,9.421639646169217,7.016409720080931,10.082992657100057,8.030447656463476,8.03217280308143,9.550992547094822,9.421235858189592
2019-05-01,9.50646326676835,9.280554891396793,8.463290043421287,6.498888097506239,9.15438968339797,7.2260525454332765,7.5863247384586465,8.74634783429036,8.448454653365916
2019-06-01,8.81945283362198,9.1280245230107,7.9491871279828095,6.281204180822844,8.321114438067296,6.887907124220481,7.455207721305878,8.321296089107463,7.7265611700586625
2019-07-01,8.518440890556658,8.924707513134011,7.617737351313473,6.355762232231362,7.941915645301808,6.8507935981181065,7.4177330085269295,8.12035211619444,7.47862969428689
2019-08-01,8.356223038556791,8.713437182093536,7.4171673316358095,6.69147539100388,7.67773467389131,6.952446495088803,7.444767674653852,7.943577906791909,7.615898650097433
2019-09-01,8.18362236514737,8.550694843201978,7.171972915775031,6.70300210406972,7.491451263679607,7.056089532053144,7.495569318416932,7.8275594686305565,7.428195731903126
2019-10-01,8.482902336640937,8.637668790674796,7.6352380368963075,6.847308120518166,7.697493604290919,6.90622630949736,7.983930266976291,8.00836965705001,7.79877761483519
2019-11-01,9.020965274878511,9.31635059703972,8.724467252748868,7.492523338172004,8.57697762043211,7.678314559353138,8.598501035652994,9.007577744660377,9.823522389229659
2019-12-01,9.582079520992526,10.94321909990859,9.269886236625304,8.257893129095464,10.348260078636454,8.997521193202658,10.127244400644596,10.184095637691687,9.808622434280677
2020-01-01,9.825182153252788,10.48673626390472,8.742099381404067,8.469268889147946,9.938994035382864,9.403927738298481,10.587895074801539,10.390336440798752,9.611275517404717
2020-02-01,9.38371122458187,9.89977965366258,8.176934319297413,8.13798128154955,9.295861607208584,9.348626274534636,9.70701252280296,10.312996693312682,8.33680424721856
2020-03-01,8.442414288210466,9.394315264088783,7.3270637474508575,7.640113819052536,8.968332016794719,9.630653189372154,8.875841208132332,10.014826962106117,7.348855624977493
2020-04-01,8.008440362261215,8.724312450089043,6.947332167175143,7.018030380062706,8.504056508128723,9.18001318269244,8.193037529741694,9.599703195234813,6.457441890460679
2020-05-01,7.234345113669523,8.254205096209821,6.455331002798967,6.1834863821508455,7.810383126136099,8.383166519110395,7.55385247042622,9.090837416005213,5.826252895636413
2020-06-01,6.874823024919111,8.0273718372931,6.316775544099277,5.914670069325793,7.461279664576982,8.055294828422221,7.481114124269593,8.517653046271207,6.120499186289212
2020-07-01,6.998256118901796,7.8875140381103295,6.345890562566495,5.9533029607068695,7.412283165542085,7.883752549418642,7.524896110934522,8.307653355554535,6.645166096114037
2020-08-01,7.158649017949921,7.663943262291684,6.346785372939505,6.006031625738134,7.363717384649208,7.796789373043796,7.491349577296695,8.205434234944759,6.68057977745149
2020-09-01,7.067687775591171,7.713185619346403,6.412119563929897,5.875275816708022,6.973504111233658,7.739767493354893,7.47646917128352,8.164476711662989,6.197415994692473
2020-10-01,7.167616089349357,7.321779906430879,6.6213939004092275,6.099471694417303,7.315577481362691,7.9564757767688326,7.137763337395536,8.395923015968242,6.467208565027187
2020-11-01,7.438550484412216,8.353842053951933,7.392190099059353,6.907872723037716,8.500151468849241,9.432303745796176,8.600037054348267,9.198879965777698,7.415146668801789
2020-12-01,7.892053482813503,9.098463773667472,8.903851079758288,7.881667796032321,7.476890246016411,11.083333023078186,9.75673258243464,11.191342388242695,8.301496494814366
