,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2014-01-01,9.093670495771338,7.532415122805864,9.13203331053238,10.036145346934092,10.275503267363424,9.055883540731006,8.835011606843636,9.855089895628346,8.736345036672914
2014-02-01,8.71028132152525,7.6223981036304025,9.808835330044587,9.511141595422073,10.085023894437995,8.731260927927064,9.197076822910912,10.517584269448182,9.367547772532241
2014-03-01,8.45214186354788,9.64764933834331,10.49183358249562,9.896660128382663,10.580899516114208,9.392579961262102,9.881966942894428,11.972696413344805,9.439941975228262
2014-04-01,10.198604388529796,10.320495306525967,11.562400235205006,10.313451877955004,11.118219994368491,11.133249622742806,11.713812762928235,12.531238959511814,10.922202141503398
2014-05-01,10.959452817142393,11.787525684031847,13.96777283660127,10.536029858910867,11.829369244097094,13.475545675784122,12.247130283588168,12.870904273298732,12.353987366762311
2014-06-01,10.957214658672461,12.067737012144553,14.158447120995767,10.754413773330366,11.821196573456286,12.762246240719762,12.999686629579065,14.269834398296936,12.87228096450135
2014-07-01,9.772549898351006,11.646698394780087,13.715246719818325,11.073907879858618,11.805772305806613,11.681702599776713,12.575654603913653,12.361375405701528,12.230282448817393
2014-08-01,9.629805132321707,11.21687714841396,11.858756791112715,11.01934766996814,12.829251106673038,11.195083725622958,11.927086845185261,12.692491050686169,11.511797933927474
2014-09-01,10.532909241722388,12.59527105067215,13.337724738166902,11.573172423662687,12.711116575842345,12.276737089195304,12.58461872607906,13.931015927403687,12.910164600795667
2014-10-01,11.339943207724936,12.178617361867586,12.718208409506257,11.246995486995807,11.499572486754206,11.180822269962286,12.37814395592276,14.197544352432597,11.762349122120083
2014-11-01,10.82410884220619,11.364927974616535,10.887733126822123,10.106909610391664,10.83723137216966,10.88307058554395,10.79357458680122,12.463792109999249,10.724869591565948
2014-12-01,8.070775419301551,9.617530310655166,8.99929881590311,8.095691393681975,10.592806418190566,9.298103442913929,9.87822984931844,11.677271360037196,8.710852912320796
2015-01-01,7.331846482145468,8.97018377573039,8.813440674300537,8.447423649609593,10.603552654740437,8.733243040229969,10.153062311107695,11.155759692820187,8.046680291964886
2015-02-01,6.96910594092172,10.02046479579743,8.203900830781246,9.184573204032453,10.191626992668194,9.18177783117808,10.562599800264262,10.487300337320338,8.433649631801758
2015-03-01,6.935209549896113,10.789941883349679,7.430316381050388,9.916414371475913,9.846038473290108,9.125980070015434,10.80314734840092,9.796137741186607,8.665083777500026
2015-04-01,8.165175542550957,11.67862063776544,9.30867856278384,11.932083097040383,10.246935574792813,10.682645652750976,12.242796599466462,12.07260801862206,9.052879945581804
2015-05-01,10.621645490506406,12.803852340760887,9.485331733002804,13.812701470864205,11.895438696027252,12.429343545676335,14.280181948316633,14.00119209849798,9.989629716309702
2015-06-01,12.286802010539052,12.675486850245955,11.341478049581456,13.838051506121847,12.085896710970886,13.645814118800127,14.277199232626971,14.134447674291087,10.840190732777371
2015-07-01,11.064148541992946,11.546087653421788,10.445819529169382,12.858376781500347,11.108111476010833,11.814884682245015,12.39653795011053,11.34666171460749,9.943873600985855
2015-08-01,10.228370985682737,11.078009411477804,10.236426760635736,12.57992152057566,10.577235195918767,11.446661447419979,11.848539506488105,12.431575767898135,9.466934775932963
2015-09-01,10.744253574389177,11.932901417219648,12.220432996288354,13.456089588712336,11.969875527741408,11.971713713578849,13.11015995218374,13.63286764759886,11.128691573506606
2015-10-01,12.973545697333536,11.121302331436489,12.770669261975312,14.218828000210344,12.407145661049874,13.215050117390414,12.902053860164356,12.110337432984931,10.689003005070884
2015-11-01,11.855491294320256,10.666689033212196,11.88468406849988,12.313920545853753,10.031467915611897,10.930918921121302,10.727781025322939,10.43442930884607,10.311304672171595
2015-12-01,9.193268779803212,8.944503502890415,10.329269070296046,11.356367764841695,8.350196772223669,8.922678547450532,10.163379953744306,9.749224987418556,9.918129709152296
2016-01-01,9.729231155756695,8.480527658187599,10.558618083039564,11.637317573229332,8.072985770803525,9.426050084263334,10.820354582211161,9.652077767392713,9.580340293683445
2016-02-01,9.26193376540947,9.038889291543883,10.309933550033351,10.871517012088463,7.956881352812692,10.2179065533334,10.949008393110619,9.82029934358432,8.598398463399121
2016-03-01,9.027239951125528,9.715292889479656,11.787178571250589,11.864045703561022,8.257342355530309,10.136877761284431,10.5468461086207,10.190857425319745,9.075877616399362
2016-04-01,10.251480630334246,10.4969070286506,12.765680126034956,13.022748504395942,10.063053545876684,10.204230567337607,12.120429744006731,10.39615482751225,10.916394211915001
2016-05-01,10.471082264996696,12.888159851954025,13.987373332130241,12.546923228459114,12.931088875843734,11.283020896849768,12.981484115624705,11.950427190103722,12.31050241205402
2016-06-01,10.525918556926435,15.029729580706814,15.800350092838395,13.069395193019028,13.59379938096294,13.190637667239333,13.371037893740999,13.137047634696831,12.870389405118948
2016-07-01,10.360642237435957,13.544699313750437,13.358761542590466,12.284696284322159,12.02939563479532,11.814827357486534,12.281116498591787,12.161697765579273,11.879048070052574
2016-08-01,10.466757695441427,12.63190495248956,12.356338579861374,12.001409642157896,11.964823508616295,11.415393539514339,12.565232668632467,11.62341763656482,11.30509146041151
2016-09-01,13.08674157404413,12.955606544107615,12.368168366908321,13.188538821352921,12.534939166824913,10.723215053533657,12.90653204531872,11.687648119989074,11.858434843647913
2016-10-01,11.46804010457091,12.51201686732888,11.906247775275686,13.417830860514849,11.10547439739975,9.320663623847858,13.672387280467673,12.05351977685682,12.410448308592034
