,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2016-12-01,9.076232971076015,10.455286326889784,11.35691698312684,10.702349026188585,11.319997991945966,8.476308727431594,12.3775521473374,10.62750000108311,10.33090669456649
2017-01-01,9.486486541896651,8.736664510337414,9.557868122267136,8.862637589521555,10.908820563479251,7.74075713151385,11.708665714488989,9.527123129809047,9.639731611167237
2017-02-01,10.118091292251002,8.265300081630144,9.194388167430876,7.87446907651214,10.566404468635797,7.953714097833662,10.653316883215693,9.672356089177683,9.954374922048036
2017-03-01,9.819565266715546,7.806624698931565,8.521716372490758,8.043691344152194,10.978605348851078,8.988042590388957,9.294948890698526,9.593272739946702,10.638192031259825
2017-04-01,10.711092364321967,8.431037068706312,8.88694721238423,8.783981495836114,11.161612766668089,10.014231524420213,9.136714692692482,10.515406649927492,11.389858024352629
2017-05-01,11.880733719339824,10.806955676872835,10.976936478330606,11.029166627431072,13.074232077722387,12.628761930540145,11.814274653895225,13.615661639954007,12.847769695757497
2017-06-01,13.806121944349144,12.565498169139989,13.196553379087481,12.856306732039846,14.617987259709606,14.060270057037627,13.960058025752675,15.042625845668168,15.582517918795071
2017-07-01,16.311794645033082,14.847484989354287,14.734186054054565,14.470478837873578,15.606546722665634,14.393729010674054,15.1596838687926,15.762282518852189,15.803322045886697
2017-08-01,17.336750295214113,15.443661172581699,16.082794453577225,14.592285337634554,15.152310063686926,14.268187578825755,15.739726366556125,17.274561116959788,16.228325558215992
2017-09-01,15.726477892280098,14.749332064713965,14.80683341039375,15.225227370151734,15.52588763809465,14.56354284336884,14.430748452609086,16.65532040241323,15.514808635242243
2017-10-01,14.819171943093009,12.983835846545546,12.524597951412456,13.626518179771589,15.126365219489589,13.568078093748195,14.830066894121135,15.798775255262475,15.05993628619803
2017-11-01,12.657494276220007,11.171988567243183,11.110182884096293,11.334886269897304,11.194974804273413,10.794056789663722,12.70573369642587,11.861239523381832,13.645078680426817
2017-12-01,10.725470520084073,9.894829526348314,9.155928740164061,10.578560158682473,10.147939266248663,10.16270663490934,11.706330499439412,9.670412860735373,11.627931521116755
2018-01-01,10.126237727274528,9.316906601114011,9.415643946276491,10.697173893351733,9.62465498063494,9.015815788040811,10.863739451525277,9.048829102915343,10.336429700143672
2018-02-01,9.875252981151174,9.15807583300958,8.803416338115026,10.647147964200515,9.91913389523082,8.621278119837179,10.846783897178137,9.764823193096554,10.198176774072131
2018-03-01,10.831604803608911,9.014387036893767,8.928484731729496,11.244099097785213,10.611090465848537,9.667302148701163,10.526346206925492,10.591114961465967,9.968141864174658
2018-04-01,11.095341142195126,9.764655566832015,10.224440217263425,11.793707660935752,11.115647911501096,9.827061592855962,10.745518991889227,10.593549375294415,9.33555605101072
2018-05-01,13.63317912370768,11.563498488494865,11.302568919536315,12.606518050671058,12.340181477594967,11.426795435302761,12.533315574946823,13.391919918091713,10.82678221855825
2018-06-01,14.166900487767975,13.947640827564044,14.75273388770034,13.882564235936036,14.974824591741287,14.049933466782479,14.338780888337073,15.438392725119432,12.896264159423168
2018-07-01,16.046579088077696,15.516446669388726,15.103269016828447,15.395936274217535,16.06023357573001,15.654227399113095,15.459928384343614,17.116477943082515,14.760532370956206
2018-08-01,16.74849922952243,15.965125626291506,15.15799229832732,16.609159472110647,16.92327441706004,15.93799890788528,16.177081692266828,17.34530751008181,15.457328179336482
2018-09-01,16.666678205034348,15.149224470436044,15.266148632151143,15.640325567307153,17.296911822987916,15.055922844241069,16.243873910445632,16.59094599223323,14.990316377809002
2018-10-01,15.56594799731859,13.81524960017004,14.599972409462286,13.95566705477768,15.081952267335124,14.355133186181568,15.047090681951811,15.866388354386794,13.569119362639483
2018-11-01,14.177380061031144,12.224444868542664,12.58552913130849,12.6340035989854,12.285252553016743,12.616001598476133,13.342543276813927,12.337495751562885,11.200390117867514
2018-12-01,12.064764439107044,10.951194426746216,12.225522890526873,11.190230011743779,10.742245550932195,10.724997398740477,11.953494179862867,10.589929325160131,10.347095958122273
2019-01-01,10.746659737815762,10.045918061840887,11.690839403278275,9.790963259675348,9.601040774564039,9.328331394651773,10.980260200489663,9.772032535135562,10.167046826382766
