,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2014-01-01,9.806533046037645,8.402811124764192,9.626788247442798,10.601844500946783,10.66950953522431,9.590370716888064,10.015123346549338,10.145066210509476,9.678642757039446
2014-02-01,9.041111751435912,8.16588477860301,9.994053601347463,9.744024044963467,10.243229764903617,9.0426207112274,9.832993957164113,10.347246431650348,9.809782184367226
2014-03-01,8.669217706598786,9.611350801663356,10.36835164508415,9.961023780690569,10.491246439787359,9.435697777619508,10.099931238199774,11.37998217398076,9.666904339516845
2014-04-01,9.803633179368207,9.766405208979243,10.876319770538961,10.028909627777672,10.450288213010564,10.572624591197812,11.14407533723098,11.566338736434467,10.613355656567885
2014-05-01,11.143396459930443,11.679762286065426,13.452384745181801,10.724221910987703,11.828536662845073,13.137588954432633,12.386539628059234,12.772389920275414,12.24695728711584
2014-06-01,12.163346039431136,13.134857264060589,14.904629396431115,11.929668880840776,13.046386607024214,13.791535713442366,13.852281239915946,14.943142431269992,13.874761977430218
2014-07-01,13.150090036162029,14.839789006187436,16.365112522662304,14.201859994437989,14.840330903578346,14.864639204411011,15.411410048422663,15.390723511907591,15.332755209459984
2014-08-01,14.033108612280126,15.308872315292213,15.721368596033836,15.087148366433787,16.521592745044213,15.261404964373364,15.870337957808626,16.63225656920705,15.654117477691132
2014-09-01,13.883727758546913,15.392389415667195,16.004670410168075,14.669432903949987,15.62988974104492,15.18621081978851,15.703744672022966,16.693005884440176,15.773024085908181
2014-10-01,13.381148830792279,13.721251335060995,14.169451114469124,13.210131136334033,13.463150810090275,13.089250955970106,14.307245715238755,15.581043506220114,13.704622447857755
2014-11-01,11.977718673148534,12.234596378969224,12.076021234885484,11.301774023842292,11.937206389076964,11.744805043367306,12.021155122918248,13.05265840735003,11.925720261344104
2014-12-01,9.230261355274004,10.491176096219766,10.082717418627473,9.35520212820174,11.383875068786404,10.13951788916875,11.126878059452613,12.037397224345636,10.091516932419458
2015-01-01,7.778030874077562,9.322269178056988,9.601505168406867,9.325085274004222,10.858976655081761,9.293349766579944,10.770808334261757,11.275302830163795,9.080850679296601
2015-02-01,7.9064974567038995,8.796647618983396,9.376315493346931,9.855785700958018,10.59672746638421,9.423168411996844,10.118124870537144,10.849081719586122,8.95736141822031
2015-03-01,8.413197605343418,9.029996189478576,9.433972899394984,9.720206750786849,10.668293573100883,9.756808149991528,10.97660846324197,10.939361583646738,8.85883629310975
2015-04-01,8.998498099839146,9.94642453217116,11.11090233310083,10.013345280864328,11.4636878734446,10.36994943774796,11.918017977855413,11.28464062205033,9.533541074177608
2015-05-01,10.1104200551651,12.256584839799672,12.086377862518447,12.226735379141381,13.225555802639654,12.256516544913392,13.585701390496006,12.180159566906537,11.742939297034177
2015-06-01,11.795569213875856,13.592135340879162,13.062335029657426,14.051354978552544,15.050770554114473,14.401927273723853,15.06252714749043,14.17229031331365,13.853103396315666
2015-07-01,13.60696153225448,14.566531224136634,14.549058645581267,15.917237622597316,15.98245351582246,14.5378457119645,16.748285612355662,14.71524596188567,15.175172311400972
2015-08-01,14.094416729753116,15.233163646877944,15.6987235981641,16.23514480668641,17.70326809813133,15.624572068140134,17.014745028354106,15.770653783584,15.352364824332739
2015-09-01,15.30576077355142,15.00976503168041,15.894041562550195,15.733700565481968,16.13207358062074,14.275431215690446,15.794950404211125,15.127162367880096,14.822715625773435
2015-10-01,13.95984939567368,14.152951428763313,14.784400380490828,14.138242592192327,14.965313920036257,13.527039362907171,14.048781778169275,13.865934391973425,14.121732293526598
